"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"6203612","2021-09-26T11:00:00","27.09","-40.35",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,"9","273",,,,,,,,,,,,,"245","70","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203613","2021-09-26T11:00:00","26.40","-40.90",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,"9","276",,,,,,,,,,,,,"245","60","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4102620","2021-09-26T11:04:00","28.76","-45.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","279",,,,,,,,,,,,,"245","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301511","2021-09-26T11:55:00","27.88","-43.13",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","272",,,,,,,,,,,,,"245","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301697","2021-09-26T12:00:00","21.94","-49.61",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","281",,,,,,,,,,,,,"245","19","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101523","2021-09-26T12:00:00","28.77","-44.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","276",,,,,,,,,,,,,"245","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101567","2021-09-26T12:00:00","26.96","-45.46",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,"9","284",,,,,,,,,,,,,"245","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4101755","2021-09-26T12:00:00","29.74","-41.73",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,"9","270",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4102620","2021-09-26T12:00:00","28.76","-45.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","279",,,,,,,,,,,,,"245","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401557","2021-09-26T12:00:00","29.06","-47.70",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,"9","282",,,,,,,,,,,,,"245","97","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401576","2021-09-26T12:00:00","24.38","-44.77",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,"9","279",,,,,,,,,,,,,"245","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401577","2021-09-26T12:00:00","22.94","-42.32",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,"9","278",,,,,,,,,,,,,"245","22","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401581","2021-09-26T12:00:00","29.28","-46.17",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,"9","281",,,,,,,,,,,,,"245","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401763","2021-09-26T12:00:00","27.03","-44.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","281",,,,,,,,,,,,,"245","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401764","2021-09-26T12:00:00","29.79","-46.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","279",,,,,,,,,,,,,"245","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401813","2021-09-26T12:00:00","29.54","-40.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","271",,,,,,,,,,,,,"245","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401870","2021-09-26T12:00:00","29.36","-49.20",,,"1","4","2","5",,,"11",,,,,,,,,"10189",,,"8",,,,"9","279",,,,,,,,,,,,,"245","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401874","2021-09-26T12:00:00","22.59","-45.33",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,"9","280",,,,,,,,,,,,,"245","25","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102617","2021-09-26T12:00:00","29.07","-49.03",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","283",,,,,,,,,,,,,"245","99","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"6202644","2021-09-26T12:00:00","29.89","-41.16",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,"9","269",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203612","2021-09-26T12:00:00","27.09","-40.35",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,"9","273",,,,,,,,,,,,,"245","70","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203613","2021-09-26T12:00:00","26.39","-40.89",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,"9","277",,,,,,,,,,,,,"245","60","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203730","2021-09-26T12:00:00","25.02","-41.58",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,"9","274",,,,,,,,,,,,,"245","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301511","2021-09-26T12:55:00","27.87","-43.13",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","273",,,,,,,,,,,,,"245","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301697","2021-09-26T13:00:00","21.93","-49.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","281",,,,,,,,,,,,,"245","19","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101523","2021-09-26T13:00:00","28.76","-44.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","277",,,,,,,,,,,,,"245","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101567","2021-09-26T13:00:00","26.94","-45.43",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,"9","284",,,,,,,,,,,,,"245","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4101755","2021-09-26T13:00:00","29.73","-41.73",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,"9","270",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401557","2021-09-26T13:00:00","29.07","-47.71",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,"9","283",,,,,,,,,,,,,"245","97","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401576","2021-09-26T13:00:00","24.37","-44.79",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,"9","280",,,,,,,,,,,,,"245","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401577","2021-09-26T13:00:00","22.93","-42.33",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,"9","279",,,,,,,,,,,,,"245","22","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401581","2021-09-26T13:00:00","29.28","-46.18",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,"9","282",,,,,,,,,,,,,"245","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401763","2021-09-26T13:00:00","27.04","-44.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","281",,,,,,,,,,,,,"245","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401764","2021-09-26T13:00:00","29.79","-46.13",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","279",,,,,,,,,,,,,"245","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401813","2021-09-26T13:00:00","29.54","-40.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","271",,,,,,,,,,,,,"245","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401870","2021-09-26T13:00:00","29.37","-49.21",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,"9","280",,,,,,,,,,,,,"245","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401874","2021-09-26T13:00:00","22.60","-45.33",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,"9","282",,,,,,,,,,,,,"245","25","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102617","2021-09-26T13:00:00","29.07","-49.03",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","283",,,,,,,,,,,,,"245","99","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"6202644","2021-09-26T13:00:00","29.89","-41.16",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,"9","269",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203612","2021-09-26T13:00:00","27.09","-40.35",,,"1","4","2","5",,,"11",,,,,,,,,"10156",,,"8",,,,"9","274",,,,,,,,,,,,,"245","70","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203613","2021-09-26T13:00:00","26.38","-40.89",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,"9","277",,,,,,,,,,,,,"245","60","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203730","2021-09-26T13:00:00","25.02","-41.58",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,"9","275",,,,,,,,,,,,,"245","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4102620","2021-09-26T13:04:00","28.77","-45.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","280",,,,,,,,,,,,,"245","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301511","2021-09-26T13:55:00","27.86","-43.13",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","273",,,,,,,,,,,,,"245","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301697","2021-09-26T14:00:00","21.93","-49.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","283",,,,,,,,,,,,,"245","19","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101523","2021-09-26T14:00:00","28.75","-44.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","277",,,,,,,,,,,,,"245","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101567","2021-09-26T14:00:00","26.96","-45.40",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,"9","284",,,,,,,,,,,,,"245","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4101755","2021-09-26T14:00:00","29.73","-41.73",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,"9","271",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401557","2021-09-26T14:00:00","29.07","-47.71",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,"9","284",,,,,,,,,,,,,"245","97","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401576","2021-09-26T14:00:00","24.37","-44.80",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,"9","280",,,,,,,,,,,,,"245","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401577","2021-09-26T14:00:00","22.93","-42.34",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,"9","280",,,,,,,,,,,,,"245","22","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401581","2021-09-26T14:00:00","29.28","-46.18",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,"9","281",,,,,,,,,,,,,"245","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401763","2021-09-26T14:00:00","27.04","-44.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","282",,,,,,,,,,,,,"245","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401764","2021-09-26T14:00:00","29.79","-46.13",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","279",,,,,,,,,,,,,"245","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401813","2021-09-26T14:00:00","29.53","-40.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","271",,,,,,,,,,,,,"245","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401870","2021-09-26T14:00:00","29.37","-49.21",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,"9","280",,,,,,,,,,,,,"245","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401874","2021-09-26T14:00:00","22.59","-45.33",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,"9","283",,,,,,,,,,,,,"245","25","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102617","2021-09-26T14:00:00","29.08","-49.04",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","284",,,,,,,,,,,,,"245","99","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"6202644","2021-09-26T14:00:00","29.90","-41.16",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,"9","270",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203612","2021-09-26T14:00:00","27.09","-40.35",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,"9","275",,,,,,,,,,,,,"245","70","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203613","2021-09-26T14:00:00","26.36","-40.88",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,"9","278",,,,,,,,,,,,,"245","60","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203730","2021-09-26T14:00:00","25.02","-41.59",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,"9","276",,,,,,,,,,,,,"245","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"ELDMMXN","2021-09-26T14:00:00","29.94","-46.31",,,"1","6","2","5","5","5","1",,,,,,,,,"10175","2","10","8","269",,"177","1","282",,,,,,,,,,,,,"245","96","798","172","5","0",,"2","11FF11","1AAAA11A11AAA1",,"5",,,
"4102620","2021-09-26T14:04:00","28.77","-45.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","280",,,,,,,,,,,,,"245","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301511","2021-09-26T14:55:00","27.85","-43.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","273",,,,,,,,,,,,,"245","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301697","2021-09-26T15:00:00","21.92","-49.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","286",,,,,,,,,,,,,"245","19","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101523","2021-09-26T15:00:00","28.74","-44.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","278",,,,,,,,,,,,,"245","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101567","2021-09-26T15:00:00","26.91","-45.37",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,"9","285",,,,,,,,,,,,,"245","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4101755","2021-09-26T15:00:00","29.74","-41.73",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,"9","271",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4102620","2021-09-26T15:00:00","28.77","-45.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","280",,,,,,,,,,,,,"245","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401557","2021-09-26T15:00:00","29.07","-47.71",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,"9","284",,,,,,,,,,,,,"245","97","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401576","2021-09-26T15:00:00","24.36","-44.82",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,"9","281",,,,,,,,,,,,,"245","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401577","2021-09-26T15:00:00","22.92","-42.35",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,"9","281",,,,,,,,,,,,,"245","22","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401581","2021-09-26T15:00:00","29.28","-46.18",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,"9","283",,,,,,,,,,,,,"245","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401763","2021-09-26T15:00:00","27.04","-44.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","283",,,,,,,,,,,,,"245","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401764","2021-09-26T15:00:00","29.78","-46.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","279",,,,,,,,,,,,,"245","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401813","2021-09-26T15:00:00","29.52","-40.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","272",,,,,,,,,,,,,"245","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401870","2021-09-26T15:00:00","29.37","-49.21",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,"9","281",,,,,,,,,,,,,"245","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401874","2021-09-26T15:00:00","22.60","-45.32",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,"9","288",,,,,,,,,,,,,"245","25","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102617","2021-09-26T15:00:00","29.08","-49.04",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","284",,,,,,,,,,,,,"245","99","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"6202644","2021-09-26T15:00:00","29.90","-41.15",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,"9","270",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203612","2021-09-26T15:00:00","27.09","-40.36",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,"9","277",,,,,,,,,,,,,"245","70","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203613","2021-09-26T15:00:00","26.35","-40.88",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,"9","278",,,,,,,,,,,,,"245","60","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203730","2021-09-26T15:00:00","25.02","-41.59",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,"9","278",,,,,,,,,,,,,"245","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"ELDMMXN","2021-09-26T15:00:00","29.73","-46.61",,,"1","6","2","5","5","5","1",,,,,,,,,"10171","2","2","8","288",,"193","1","284",,,,,,,,,,,,,"245","96","798","172","5","0",,"2","11FF11","1AAAA11A11AAA1",,"5",,,
"1301511","2021-09-26T15:55:00","27.85","-43.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","274",,,,,,,,,,,,,"245","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301697","2021-09-26T16:00:00","21.92","-49.63",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","287",,,,,,,,,,,,,"245","19","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101523","2021-09-26T16:00:00","28.73","-44.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","278",,,,,,,,,,,,,"245","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4101567","2021-09-26T16:00:00","26.91","-45.43",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,"9","285",,,,,,,,,,,,,"245","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4101755","2021-09-26T16:00:00","29.73","-41.72",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,"9","271",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4102620","2021-09-26T16:00:00","28.77","-45.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","281",,,,,,,,,,,,,"245","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401557","2021-09-26T16:00:00","29.07","-47.71",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,"9","284",,,,,,,,,,,,,"245","97","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401576","2021-09-26T16:00:00","24.36","-44.83",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,"9","282",,,,,,,,,,,,,"245","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401577","2021-09-26T16:00:00","22.92","-42.37",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,"9","282",,,,,,,,,,,,,"245","22","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401581","2021-09-26T16:00:00","29.29","-46.18",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,"9","283",,,,,,,,,,,,,"245","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401763","2021-09-26T16:00:00","27.04","-44.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","283",,,,,,,,,,,,,"245","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401764","2021-09-26T16:00:00","29.78","-46.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","280",,,,,,,,,,,,,"245","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401813","2021-09-26T16:00:00","29.51","-40.13",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","273",,,,,,,,,,,,,"245","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4401870","2021-09-26T16:00:00","29.38","-49.21",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,"9","281",,,,,,,,,,,,,"245","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4401874","2021-09-26T16:00:00","22.60","-45.31",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,"9","289",,,,,,,,,,,,,"245","25","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102617","2021-09-26T16:00:00","29.09","-49.04",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","285",,,,,,,,,,,,,"245","99","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"6202644","2021-09-26T16:00:00","29.91","-41.15",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,"9","271",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203612","2021-09-26T16:00:00","27.09","-40.36",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,"9","277",,,,,,,,,,,,,"245","70","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203613","2021-09-26T16:00:00","26.34","-40.88",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,"9","278",,,,,,,,,,,,,"245","60","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"6203730","2021-09-26T16:00:00","25.03","-41.59",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,"9","279",,,,,,,,,,,,,"245","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"ELDMMXN","2021-09-26T16:00:00","29.52","-46.92",,,"1","6","2","5","5","5","1",,,,,,,,,"10167","7","7","8","287",,"200","1","285",,,,,,,,,,,,,"245","96","798","172","5","0",,"2","11FF11","1AAAA11A11AAA1",,"5",,,
"1301511","2021-09-26T16:55:00","27.84","-43.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","274",,,,,,,,,,,,,"245","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"1301697","2021-09-26T17:00:00","21.91","-49.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","290",,,,,,,,,,,,,"245","19","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
