"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"4301567","2019-09-26T18:00:00","24.11","-134.57",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","240",,,,,,,,,,,,,"236","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-26T18:00:00","21.83","-131.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301571","2019-09-26T18:02:00","24.05","-133.77",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","243",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-26T19:00:00","21.83","-131.41",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301567","2019-09-26T19:01:00","24.11","-134.58",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","241",,,,,,,,,,,,,"236","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301568","2019-09-26T19:04:00","29.92","-131.54",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-26T19:04:00","24.04","-133.78",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","243",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-26T20:00:00","24.11","-134.59",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,"9","242",,,,,,,,,,,,,"236","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-26T20:00:00","24.04","-133.78",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-26T20:00:00","21.82","-131.41",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"WTEF","2019-09-26T20:00:00","29.60","-140.00",,,"1","5","2","5","9",,"1",,"80","4","82",,,,,"10182",,,"8","245",,,"189",,,,,"A",,"A","A",,,,,,,"235","90","798","172","5","1","2","2","F11111","11AAA11A1A8AAA",,"5",,,
"4301568","2019-09-26T20:02:00","29.92","-131.54",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-26T21:00:00","24.11","-134.60",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9","243",,,,,,,,,,,,,"236","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301568","2019-09-26T21:00:00","29.91","-131.54",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-26T21:00:00","21.82","-131.41",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"ONIY","2019-09-26T21:00:00","23.20","-133.90",,,"1","4","0","0",,,"1","0","320","3","67",,"98","2",,"10130",,,"0","250",,,"220","3","280","8",,,"A",,,,,,"34",,"5","236","33","992","114","5","1","2","2","513111","1111A11A111A3A",,,"1",,"4"
"WTEF","2019-09-26T21:00:00","29.60","-139.80",,,"1","6","2","5","1","3","1",,"90","4","103","1","98",,"2","10180","0","8","8","241",,,"191","0","233","8",,"A","A","A","A",,,"1","5",,"2","236","99","798","172","5","1","2","2","111111","111A111A111331",,"5",,"2",
"4301571","2019-09-26T21:01:00","24.04","-133.79",,,"1","4","2","5",,,"11",,,,,,,,,"10135",,,"8",,,,,"9","245",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-26T22:00:00","24.11","-134.61",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-26T22:00:00","21.81","-131.41",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"WTEF","2019-09-26T22:00:00","29.80","-139.70",,,"1","5","2","5","9",,"1",,"80","4","87",,,,,"10165",,,"8","243",,,"194",,,,,"A",,"A","A",,,,,,,"236","99","798","172","5","1","2","2","F11111","11AAA11A1A8AAA",,"5",,,
"4301571","2019-09-26T22:02:00","24.04","-133.79",,,"1","4","2","5",,,"11",,,,,,,,,"10130",,,"8",,,,,"9","246",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301568","2019-09-26T22:04:00","29.90","-131.54",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-26T23:00:00","24.11","-134.62",,,"1","4","2","5",,,"11",,,,,,,,,"10128",,,"8",,,,,"9","243",,,,,,,,,,,,,"236","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301568","2019-09-26T23:00:00","29.89","-131.54",,,"1","4","2","5",,,"11",,,,,,,,,"10141",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-26T23:00:00","24.05","-133.79",,,"1","4","2","5",,,"11",,,,,,,,,"10125",,,"8",,,,,"9","247",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-26T23:00:00","21.81","-131.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"WTEF","2019-09-26T23:00:00","29.90","-139.30",,,"1","4","0","0","1","3","1",,"60","4","87",,"97",,,"10170","4","0","0","245",,,"199","0","233","4",,"A","A","A","A",,,"1","5",,"3","236","99","992","114","5","1","2","2","11FF11","1A1AA11A111731",,"5","1",,"4"
"4301567","2019-09-27T00:00:00","24.11","-134.63",,,"1","4","2","5",,,"11",,,,,,,,,"10126",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301568","2019-09-27T00:00:00","29.88","-131.55",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-27T00:00:00","24.05","-133.79",,,"1","4","2","5",,,"11",,,,,,,,,"10124",,,"8",,,,,"9","248",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T00:00:00","21.81","-131.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301567","2019-09-27T01:00:00","24.11","-134.63",,,"1","4","2","5",,,"11",,,,,,,,,"10128",,,"8",,,,,"9","243",,,,,,,,,,,,,"236","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-27T01:00:00","24.05","-133.80",,,"1","4","2","5",,,"11",,,,,,,,,"10125",,,"8",,,,,"9","247",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T01:00:00","21.81","-131.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301568","2019-09-27T01:03:00","29.88","-131.55",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-27T02:00:00","24.11","-134.64",,,"1","4","2","5",,,"11",,,,,,,,,"10131",,,"8",,,,,"9","242",,,,,,,,,,,,,"236","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-27T02:00:00","24.05","-133.80",,,"1","4","2","5",,,"11",,,,,,,,,"10129",,,"8",,,,,"9","246",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T02:00:00","21.81","-131.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301568","2019-09-27T02:04:00","29.87","-131.56",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-27T03:00:00","24.11","-134.65",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,"9","242",,,,,,,,,,,,,"236","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-27T03:00:00","24.06","-133.80",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,,"9","245",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T03:00:00","21.81","-131.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301568","2019-09-27T03:04:00","29.86","-131.56",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-27T04:00:00","24.10","-134.65",,,"1","4","2","5",,,"11",,,,,,,,,"10141",,,"8",,,,,"9","242",,,,,,,,,,,,,"236","44","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301568","2019-09-27T04:00:00","29.86","-131.57",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-27T04:00:00","24.06","-133.80",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,"9","245",,,,,,,,,,,,,"236","43","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T04:00:00","21.81","-131.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","254",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301567","2019-09-27T05:00:00","24.10","-134.66",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","242",,,,,,,,,,,,,"236","44","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301568","2019-09-27T05:00:00","29.86","-131.58",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-27T05:00:00","24.06","-133.80",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","43","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T05:00:00","21.81","-131.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","254",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301571","2019-09-27T06:00:00","24.07","-133.80",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","43","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T06:00:00","21.81","-131.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301567","2019-09-27T06:01:00","24.10","-134.67",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","241",,,,,,,,,,,,,"236","44","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-27T07:00:00","24.10","-134.67",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","241",,,,,,,,,,,,,"236","44","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301568","2019-09-27T07:00:00","29.86","-131.60",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-27T07:00:00","24.07","-133.80",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","43","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T07:00:00","21.81","-131.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301568","2019-09-27T08:00:00","29.86","-131.61",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T08:00:00","21.81","-131.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301567","2019-09-27T08:01:00","24.09","-134.68",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","241",,,,,,,,,,,,,"236","44","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-27T08:02:00","24.07","-133.80",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","43","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-27T09:00:00","24.09","-134.69",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","241",,,,,,,,,,,,,"236","44","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301568","2019-09-27T09:00:00","29.86","-131.62",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-27T09:00:00","24.07","-133.80",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","43","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T09:00:00","21.81","-131.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301567","2019-09-27T10:00:00","24.08","-134.70",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,,"9","241",,,,,,,,,,,,,"236","44","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-27T10:00:00","24.07","-133.80",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","43","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T10:00:00","21.81","-131.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301568","2019-09-27T10:04:00","29.86","-131.62",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-27T11:00:00","24.08","-134.71",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,"9","241",,,,,,,,,,,,,"236","44","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301568","2019-09-27T11:00:00","29.86","-131.62",,,"1","4","2","5",,,"11",,,,,,,,,"10156",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-27T11:00:00","24.07","-133.79",,,"1","4","2","5",,,"11",,,,,,,,,"10141",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","43","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T11:00:00","21.81","-131.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301567","2019-09-27T12:00:00","24.07","-134.72",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9","241",,,,,,,,,,,,,"236","44","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-27T12:00:00","24.07","-133.79",,,"1","4","2","5",,,"11",,,,,,,,,"10138",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","43","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T12:00:00","21.81","-131.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"KFMV","2019-09-27T12:00:00","28.40","-135.10",,,"1","6","2","5","6","5","1",,"360","4","103","1","98","2","2","10150","4","0","8","220",,"200","189","1","230","8","8","7","2","A","A",,,,,,,"236","85","798","172","5","1","2","1","111111","11111111111AA1",,"5",,"2",
"WDH6745","2019-09-27T12:00:00","29.90","-133.70",,,"1","6","2","5","9","0","1",,"60","4","123","1","98","2",,"10190","4","0","8","211",,"200","194","1","257","8","8","6","2","A","A",,"2","1","36","4","5","236","93","798","172","5","1","2","1","311111","1411A111111411",,"5",,,
"ZCDY2","2019-09-27T12:00:00","28.20","-138.80",,,"1","6","2","5","6","5","1",,"110","4","67","1","98","2","2","10159","8","22","8","240",,"210","196","3","240","6",,"7","3","A","A",,"3","5","34","4","5","236","88","798","172","5","1","2","1","111111","11111111111111",,"5",,"2",
"4301568","2019-09-27T12:04:00","29.86","-131.63",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-27T13:00:00","24.07","-134.73",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,"9","241",,,,,,,,,,,,,"236","44","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301568","2019-09-27T13:00:00","29.86","-131.63",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-27T13:00:00","24.07","-133.78",,,"1","4","2","5",,,"11",,,,,,,,,"10141",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","43","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T13:00:00","21.82","-131.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301567","2019-09-27T14:00:00","24.07","-134.74",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","240",,,,,,,,,,,,,"236","44","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301568","2019-09-27T14:00:00","29.86","-131.63",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","232",,,,,,,,,,,,,"236","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-27T14:00:00","24.07","-133.78",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","43","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T14:00:00","21.82","-131.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,,"236","11","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"J8B3605","2019-09-27T14:00:00","28.60","-139.70",,,"1","4","0","0",,,"1","0","60","3","113",,"97","2",,"10169",,,"0","230",,,,"3","250","5",,,"A",,,,,"5","9",,"4","236","89","992","114","5","1","2","1","11111F","1111A11AA1133A",,,"1",,"4"
"4301567","2019-09-27T15:00:00","24.07","-134.74",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","240",,,,,,,,,,,,,"236","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T15:00:00","21.82","-131.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301571","2019-09-27T15:02:00","24.07","-133.78",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-27T16:00:00","24.07","-134.75",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","240",,,,,,,,,,,,,"236","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-27T16:00:00","24.07","-133.78",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T16:00:00","21.82","-131.36",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301567","2019-09-27T17:00:00","24.07","-134.76",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","240",,,,,,,,,,,,,"236","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301571","2019-09-27T17:00:00","24.07","-133.77",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T17:00:00","21.81","-131.36",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301567","2019-09-27T18:00:00","24.07","-134.76",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","241",,,,,,,,,,,,,"236","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102593","2019-09-27T18:00:00","21.81","-131.36",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,,"236","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"J8B3605","2019-09-27T18:00:00","28.90","-139.10",,,"1","4","0","0",,,"1","0","60","3","51",,"98","15",,"10190",,,"0","240",,,,"3","250","8",,,"A",,,,,"3","5",,"4","236","89","992","114","5","1","2","2","11111F","1111A11AA1133A",,,"1",,"4"
"WFLH","2019-09-27T18:00:00","29.20","-137.10",,,"1","6","2","5","1","3","1",,"50","4","123","1","98","60","6","10193","4","0","8","228",,,"187","0","233","6","5","1","4","7","A",,"4","2","5","12","6","236","97","798","172","5","1","2","2","111111","1111111A111111",,"5",,"6",
"4301571","2019-09-27T18:01:00","24.07","-133.77",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","244",,,,,,,,,,,,,"236","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301567","2019-09-27T19:00:00","24.07","-134.77",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","242",,,,,,,,,,,,,"236","44","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
