"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","IND_FOR_PRECIP"
"5100001","2019-09-08T11:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","90","1","80",,,,,"10193",,,,"276",,,"245","1","276",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T11:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","80",,,,,"10197",,,"8","274",,,"247",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-08T11:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","90",,,,,"10192",,,,"275",,,"244","1","276",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T11:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","80",,,,,"10196",,,"8","275",,,"249",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-08T11:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","90",,,,,"10192",,,,"276",,,"244","1","276",,,,,,,,"7","3","11","9","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-08T11:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10196",,,,"275",,,"247",,,,,,,,,,"7","3","10","8","3","233","42","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-08T12:00:00","23.08","-165.04",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,,"233","35","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-08T12:00:00","25.23","-161.67",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,,"233","51","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-08T12:00:00","27.36","-169.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"233","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-08T12:00:00","26.60","-161.30",,,"1","4","2","5",,,"11",,,,,,,,,"10211",,,"8",,,,,"9","275",,,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-08T12:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","90","1","80",,,,,"10190","8","8",,"276",,,"245","1","276",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,"4"
"5100101","2019-09-08T12:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","90","1","80",,,,,"10194","8","8",,"275",,,"249",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,"4"
"5100809","2019-09-08T12:00:00","27.29","-169.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"233","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2019-09-08T12:10:00","24.50","-162.00",,,"1","4","2","5",,,"11",,"90","1","80",,,,,"10189",,,"8","275",,,"246",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100101","2019-09-08T12:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","80",,,,,"10192",,,"8","275",,,"247",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-08T12:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10188",,,,"275",,,"247","1","276",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T12:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","80",,,,,"10191",,,"8","275",,,"247",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-08T12:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","90","1","80",,,,,"10186",,,,"274",,,"245","1","276",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T12:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","80",,,,,"10190",,,"8","275",,,"249",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-08T12:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10185",,,,"274",,,"245","1","276",,,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T12:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10189",,,,"275",,,"249",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-08T12:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10184",,,,"274",,,"246","1","276",,,,,,,,"8","3","16","15","2","233","42","793","103","6","1","2","1","111111","11AAA11A11A13A",,,"6",,,"4"
"5100101","2019-09-08T12:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10187",,,,"274",,,"249",,,,,,,,,,"6","3","11","8","3","233","42","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-08T13:00:00","23.58","-165.89",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,,"233","35","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201647","2019-09-08T13:00:00","27.45","-169.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,,"233","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-08T13:00:00","27.37","-169.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"233","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-08T13:00:00","26.60","-161.30",,,"1","4","2","5",,,"11",,,,,,,,,"10206",,,"8",,,,,"9","275",,,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-08T13:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10183","8","14",,"275",,,"250",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,"4"
"5100101","2019-09-08T13:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10187","8","14",,"274",,,"250",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,"4"
"5100809","2019-09-08T13:00:00","27.31","-169.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"233","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2019-09-08T13:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","90",,,,,"10182",,,,"273",,,"246","1","276",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T13:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","80",,,,,"10186",,,"8","274",,,"249",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-08T13:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10182",,,,"274",,,"247","1","276",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T13:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","80",,,,,"10186",,,"8","274",,,"248",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-08T13:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10182",,,,"273",,,"247","1","276",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T13:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","80",,,,,"10186",,,"8","274",,,"251",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-08T13:40:00","24.50","-162.00",,,"1","4","2","5",,,"11",,"80","1","80",,,,,"10182",,,"8","274",,,"248",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100101","2019-09-08T13:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","80",,,,,"10186",,,"8","274",,,"250",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-08T13:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10181",,,,"274",,,"249","1","276",,,,,,,,"7","3","11","8","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-08T13:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10185",,,,"274",,,"252",,,,,,,,,,"7","3","11","8","3","233","42","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-08T14:00:00","23.09","-165.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,,"233","35","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-08T14:00:00","27.38","-169.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"233","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-08T14:00:00","26.60","-161.30",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","275",,,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-08T14:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10181","6","14",,"273",,,"248",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,"4"
"5100101","2019-09-08T14:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","80","1","70",,,,,"10185",,,"0","274",,,"252",,,,,,"A",,,,"7","3","11","8","3","233","42","993","114","6","1","2","1","F11111","11AAA11A1A811A",,,"6",,,"4"
"5100809","2019-09-08T14:00:00","27.31","-169.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"233","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201647","2019-09-08T14:02:00","27.45","-169.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,,"233","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-08T14:03:00","25.24","-161.68",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,,"233","51","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2019-09-08T14:10:00","24.50","-162.00",,,"1","4","2","5",,,"11",,"80","1","80",,,,,"10181",,,"8","273",,,"248",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100101","2019-09-08T14:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","80",,,,,"10185",,,"8","273",,,"251",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-08T14:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10182",,,,"273",,,"246","1","276",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T14:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","80",,,,,"10186",,,"8","274",,,"249",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-08T14:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10182",,,,"274",,,"249","1","276",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T14:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","80",,,,,"10185",,,"8","274",,,"249",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-08T14:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10181",,,,"273",,,"247","1","276",,,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T14:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10185",,,,"274",,,"250",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-08T14:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10182",,,,"274",,,"248","1","276",,,,,,,,"6","3","11","8","2","233","42","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-08T14:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10186",,,,"274",,,"249",,,,,,,,,,"6","3","10","8","3","233","42","793","103","6","0",,"1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-08T15:00:00","23.10","-165.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,,"233","35","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-08T15:00:00","25.25","-161.68",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,,"233","51","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201647","2019-09-08T15:00:00","27.45","-169.28",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,,"233","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-08T15:00:00","27.39","-169.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"233","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-08T15:00:00","26.60","-161.30",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","275",,,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-08T15:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","80",,,,,"10182","6","8",,"274",,,"249",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,"4"
"5100101","2019-09-08T15:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10186","6","8",,"274",,,"251",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,"4"
"5100809","2019-09-08T15:00:00","27.31","-169.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"233","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2019-09-08T15:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","80",,,,,"10183",,,,"273",,,"249","1","276",,,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T15:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","80",,,,,"10186",,,,"273",,,"252",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-08T15:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","80",,,,,"10183",,,,"273",,,"247","1","276",,,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T15:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","80",,,,,"10187",,,,"274",,,"251",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-08T15:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","80",,,,,"10184",,,,"273",,,"248","1","275",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T15:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","80",,,,,"10187",,,,"274",,,"253",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-08T15:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","80",,,,,"10183",,,,"273",,,"246","1","276",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T15:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","90",,,,,"10188",,,"8","273",,,"248",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-08T15:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","80",,,,,"10184",,,,"275",,,"250","1","275",,,,,,,,"6","3","11","8","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-08T15:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","80",,,,,"10188",,,,"274",,,"252",,,,,,,,,,"8","3","10","9","2","233","42","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-08T16:00:00","23.11","-165.04",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,,"233","35","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-08T16:00:00","25.25","-161.68",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,,"233","51","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201647","2019-09-08T16:00:00","27.46","-169.29",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-08T16:00:00","27.39","-169.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,,"233","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-08T16:00:00","26.60","-161.30",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,,"9","275",,,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-08T16:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","90",,,,,"10184","4","0",,"273",,,"246","1","275",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,"4"
"5100101","2019-09-08T16:00:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","80",,,,,"10188","4","0","8","274",,,"251",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAA1",,,,,,
"5100809","2019-09-08T16:00:00","27.29","-169.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"233","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2019-09-08T16:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","90",,,,,"10184",,,,"274",,,"247","1","275",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T16:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"60","1","90",,,,,"10189",,,"8","272",,,"252",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-08T16:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","90",,,,,"10186",,,,"274",,,"247","1","275",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T16:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","80",,,,,"10190",,,"8","271",,,"253",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-08T16:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","80",,,,,"10186",,,,"274",,,"249","1","275",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T16:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","80",,,,,"10190",,,,"273",,,"251",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-08T16:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","80",,,,,"10187",,,,"273",,,"247","1","275",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T16:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","80",,,,,"10190",,,"8","273",,,"252",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-08T16:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","80",,,,,"10187",,,,"274",,,"249","1","275",,,,,,,,"7","3","10","8","3","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-08T16:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","80",,,,,"10192",,,,"274",,,"251",,,,,,,,,,"8","3","15","15","3","233","42","793","103","6","1","2","2","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-08T17:00:00","23.11","-165.03",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,,"233","35","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-08T17:00:00","25.26","-161.67",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,,"233","51","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201647","2019-09-08T17:00:00","27.46","-169.29",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-08T17:00:00","27.41","-169.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,,"233","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-08T17:00:00","26.60","-161.30",,,"1","4","2","5",,,"11",,,,,,,,,"10211",,,"8",,,,,"9","275",,,,,,,,,,,,,"233","61","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-08T17:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","90",,,,,"10189","3","8",,"273",,,"250","1","275",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,"4"
"5100101","2019-09-08T17:00:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","80",,,,,"10192","3","7","8","274",,,"254",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11111","11AAA11A1AAAA1",,,,,,
"5100809","2019-09-08T17:00:00","27.31","-169.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"233","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2019-09-08T17:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","90",,,,,"10189",,,,"273",,,"250","1","275",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-08T17:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","80",,,,,"10193",,,"8","273",,,"252",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-08T17:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","90",,,,,"10189",,,,"271",,,"246","1","275",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,"4"
