"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"5100001","2015-09-02T16:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","10","1","90",,,,"10110","6","6",,"271",,,,"238","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111211","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100646","2015-09-02T16:00:00","26.10","-168.17",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"233","68","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-02T16:03:00","22.89","-164.79",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,"233","24","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-02T16:05:00","24.52","-161.89",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,"233","41","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100646","2015-09-02T16:05:00","26.10","-168.17",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"233","68","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-02T16:05:00","22.89","-164.80",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,"233","24","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T16:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","10","1","90",,,,"10110",,,,"271",,,,"238","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111211","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100742","2015-09-02T16:10:00","22.89","-164.79",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,"233","24","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-02T16:16:00","22.89","-164.79",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,"233","24","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T16:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","10","1","90",,,,"10109",,,,"271",,,,"239","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111211","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T16:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","10","1","80",,,,"10109",,,,"272",,,,"239","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T16:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","10","1","80",,,,"10109",,,,"271",,,,"237","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T16:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","10","1","90",,,,"10110",,,,"272",,,,"238","1","284",,,,,,,"7","4","9","12","6","233","42","793","103","6","1","2","2","111211","11AAA11A11A11A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-02T16:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","10","1","80",,,,"10102","7","4",,"272",,,,,"1","279",,,,,,,"7","4","9","14","5","233","42","793","103","6","1","2","2","11112F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"5100742","2015-09-02T16:57:00","22.88","-164.76",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,"233","24","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2100854","2015-09-02T17:00:00","26.95","-165.98",,,"1","4","2","5",,,"11",,,,,,,,"10141",,,"8",,,,,,"9","273",,,,,,,,,,,,"233","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-02T17:00:00","24.51","-161.90",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,"233","41","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T17:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","10","1","80",,,,"10110","5","0",,"272",,,,"238","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100646","2015-09-02T17:00:00","26.10","-168.17",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"233","68","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100646","2015-09-02T17:04:00","26.10","-168.17",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"233","68","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-02T17:08:00","22.88","-164.76",,,"1","3","2","5",,,"11",,,,,,,,,,,"0",,,,,,,"291",,,,,,,,,,,,"233","24","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T17:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","80",,,,"10110",,,,"272",,,,"238","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T17:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","80",,,,"10110",,,,"272",,,,"237","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T17:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","80",,,,"10111",,,,"272",,,,"238","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T17:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","80",,,,"10111",,,,"272",,,,"237","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"4600622","2015-09-02T17:44:00","24.50","-161.90",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,"233","41","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2100854","2015-09-02T17:45:00","26.95","-165.98",,,"1","4","2","5",,,"11",,,,,,,,"10143",,,"8",,,,,,"9","273",,,,,,,,,,,,"233","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"5100646","2015-09-02T17:45:00","26.10","-168.17",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"233","68","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-02T17:49:00","22.88","-164.76",,,"1","3","2","5",,,"11",,,,,,,,,,,"0",,,,,,,"292",,,,,,,,,,,,"233","24","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T17:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","90",,,,"10110",,,,"273",,,,"237","1","284",,,,,,,"8","4","9","14","6","233","42","793","103","6","1","2","2","111211","11AAA11A11A11A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-02T17:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","360","1","90",,,,"10105","5","0",,"274",,,,,"1","278",,,,,,,"6","4","9","13","6","233","42","793","103","6","1","2","2","11121F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"5100742","2015-09-02T17:50:00","22.88","-164.76",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,"233","24","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-02T17:54:00","22.88","-164.76",,,"1","3","2","5",,,"11",,,,,,,,,,,"0",,,,,,,"292",,,,,,,,,,,,"233","24","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2100854","2015-09-02T18:00:00","26.95","-165.98",,,"1","4","2","5",,,"11",,,,,,,,"10143",,,"8",,,,,,"9","273",,,,,,,,,,,,"233","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-02T18:00:00","24.50","-161.90",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,"233","41","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T18:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","80",,,,"10110","4","0",,"273",,,,"240","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100646","2015-09-02T18:00:00","26.11","-168.17",,,"1","3","2","5",,,"11",,,,,,,,,,,"0",,,,,,,"283",,,,,,,,,,,,"233","68","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T18:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","80",,,,"10110",,,,"272",,,,"237","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T18:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","80",,,,"10110",,,,"273",,,,"239","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T18:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","90",,,,"10110",,,,"272",,,,"240","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111211","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T18:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","90",,,,"10111",,,,"272",,,,"240","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111211","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T18:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","90",,,,"10110",,,,"273",,,,"238","1","284",,,,,,,"8","5","10","12","5","233","42","793","103","6","1","2","2","111211","11AAA11A11A11A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-02T18:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","350","1","90",,,,"10105","4","0",,"274",,,,,"1","279",,,,,,,"8","4","8","11","6","233","42","793","103","6","1","2","2","11121F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"2100854","2015-09-02T19:00:00","26.97","-165.98",,,"1","4","2","5",,,"11",,,,,,,,"10143",,,"8",,,,,,"9","273",,,,,,,,,,,,"233","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-02T19:00:00","24.50","-161.93",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,"233","41","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T19:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","80",,,,"10110","4","0",,"273",,,,"238","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100646","2015-09-02T19:00:00","26.11","-168.16",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"233","68","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T19:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","80",,,,"10110",,,,"273",,,,"239","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T19:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","80",,,,"10111",,,,"273",,,,"240","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T19:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","90",,,,"10111",,,,"272",,,,"238","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111211","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T19:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","90",,,,"10111",,,,"272",,,,"240","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111211","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"4600622","2015-09-02T19:49:00","24.50","-161.93",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,"233","41","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2100854","2015-09-02T19:50:00","26.97","-165.98",,,"1","4","2","5",,,"11",,,,,,,,"10146",,,"8",,,,,,"9","273",,,,,,,,,,,,"233","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T19:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","90",,,,"10113",,,,"271",,,,"240","1","284",,,,,,,"8","4","10","12","5","233","42","793","103","6","1","2","2","111211","11AAA11A11A11A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-02T19:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","350","1","80",,,,"10107","1","5",,"274",,,,,"1","279",,,,,,,"6","3","9","11","6","233","42","793","103","6","1","2","2","11111F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"5100646","2015-09-02T19:50:00","26.11","-168.16",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"233","68","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-02T19:52:00","22.88","-164.72",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,"233","24","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-02T19:56:00","22.88","-164.72",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,"233","24","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-02T19:57:00","22.88","-164.76",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,"233","24","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2100854","2015-09-02T20:00:00","26.97","-165.98",,,"1","4","2","5",,,"11",,,,,,,,"10146",,,"8",,,,,,"9","273",,,,,,,,,,,,"233","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-02T20:00:00","24.50","-161.93",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,"233","41","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T20:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","80",,,,"10111","4","0",,"273",,,,"241","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T20:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","80",,,,"10110",,,,"273",,,,"242","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T20:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","90",,,,"10110",,,,"274",,,,"239","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111211","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T20:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","80",,,,"10110",,,,"275",,,,"237","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T20:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","80",,,,"10110",,,,"274",,,,"240","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"4600622","2015-09-02T20:45:00","24.50","-161.94",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,"233","41","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T20:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","80",,,,"10110",,,,"274",,,,"236","1","284",,,,,,,"8","4","8","13","5","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-02T20:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","350","1","80",,,,"10105","4","0",,"275",,,,,"1","279",,,,,,,"7","4","7","13","6","233","42","793","103","6","1","2","2","11111F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"5100742","2015-09-02T20:51:00","22.88","-164.72",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,"233","24","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2100854","2015-09-02T21:00:00","26.97","-165.98",,,"1","3","2","5",,,"11",,,,,,,,"10147",,,"0",,,,,,,"273",,,,,,,,,,,,"233","65","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-02T21:00:00","24.50","-161.94",,,"1","3","2","5",,,"11",,,,,,,,,,,"0",,,,,,,"284",,,,,,,,,,,,"233","41","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T21:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","80",,,,"10110","4","0",,"274",,,,"237","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100646","2015-09-02T21:00:00","26.13","-168.15",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"233","68","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T21:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","80",,,,"10110",,,,"274",,,,"236","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T21:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","80",,,,"10110",,,,"274",,,,"237","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"4600622","2015-09-02T21:30:00","24.51","-161.96",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,"233","41","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T21:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","70",,,,"10109",,,,"274",,,,"239","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100646","2015-09-02T21:30:00","26.13","-168.15",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"233","68","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-02T21:31:00","22.88","-164.69",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"233","24","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-02T21:35:00","22.88","-164.69",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,"233","24","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T21:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","80",,,,"10108",,,,"274",,,,"240","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T21:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","80",,,,"10106",,,,"275",,,,"240","1","284",,,,,,,"7","3","8","12","5","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-02T21:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","350","1","80",,,,"10102","8","3",,"275",,,,,"1","279",,,,,,,"6","3","6","12","6","233","42","793","103","6","1","2","2","11112F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"2100854","2015-09-02T22:00:00","26.97","-165.99",,,"1","4","2","5",,,"11",,,,,,,,"10143",,,"8",,,,,,"9","273",,,,,,,,,,,,"233","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-02T22:00:00","24.51","-161.96",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,"233","41","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T22:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","80",,,,"10106","8","4",,"275",,,,"238","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T22:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","80",,,,"10105",,,,"275",,,,"239","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T22:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","80",,,,"10104",,,,"275",,,,"239","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100742","2015-09-02T22:25:00","22.88","-164.69",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"233","24","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T22:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","80",,,,"10103",,,,"274",,,,"242","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T22:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","340","1","80",,,,"10103",,,,"274",,,,"239","1","284",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-02T22:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","80",,,,"10100",,,,"274",,,,"240","1","283",,,,,,,"8","4","8","13","5","233","42","793","103","6","1","2","2","111121","11AAA11A11A11A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-02T22:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","340","1","80",,,,"10097","8","10",,"276",,,,,"1","280",,,,,,,"7","3","8","12","6","233","42","793","103","6","1","2","2","11112F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"2100854","2015-09-02T23:00:00","26.98","-166.01",,,"1","4","2","5",,,"11",,,,,,,,"10138",,,"8",,,,,,"9","274",,,,,,,,,,,,"233","66","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-02T23:00:00","24.51","-161.96",,,"1","3","2","5",,,"11",,,,,,,,,,,"0",,,,,,,"284",,,,,,,,,,,,"233","41","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T23:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","80",,,,"10100","8","12",,"274",,,,"240","1","283",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100646","2015-09-02T23:00:00","26.13","-168.16",,,"1","3","2","5",,,"11",,,,,,,,,,,"0",,,,,,,"284",,,,,,,,,,,,"233","68","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-02T23:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","80",,,,"10099",,,,"274",,,,"239","1","283",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
