"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"1300909","2015-09-04T03:19:00","24.23","-33.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,"246","43","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100139","2015-09-04T03:21:00","20.01","-37.85",,,"1","5","2","5",,,,"11","5","268",,"44",,,,"10132",,,"8","271",,,,,"9","275",,,,,,,,,,,,"246","7","798","172","6","1","2","1","115111","11AAA11AA1AAAA",,,,
"1300909","2015-09-04T03:24:00","24.26","-33.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,"246","43","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300569","2015-09-04T04:00:00","27.27","-32.86",,,"1","4","2","5",,,,"11",,,,,,,,"10184",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","72","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-04T04:00:00","23.11","-38.70",,,"1","3","2","5",,,,"11",,,,,,,,"10145","7","13","0",,,,,,,"275",,,,,,,,,,,,"246","38","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"2100942","2015-09-04T04:00:00","27.07","-39.51",,,"1","3","2","5",,,,"11",,,,,,,,"10180","7","13","0",,,,,,,"283",,,,,,,,,,,,"246","79","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100139","2015-09-04T04:00:00","20.01","-37.85",,,"1","4","2","5",,,,"11","0","270","4","46",,,,"10132",,,"0","271",,,"1","248",,"275",,,,,,,,,,,,"246","7","794","103","6","1","2","1","115111","11AAA11A11AAAA",,,,
"4100502","2015-09-04T04:00:00","29.04","-31.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","267",,,,,,,,,,,,"246","91","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-04T04:00:00","29.42","-32.13",,,"1","4","2","5",,,,"11",,,,,,,,"10194",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","92","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300628","2015-09-04T04:53:00","22.81","-35.51",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","271",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"2100942","2015-09-04T04:53:00","27.05","-39.53",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"246","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100502","2015-09-04T04:53:00","29.04","-31.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","267",,,,,,,,,,,,"246","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-04T04:53:00","29.42","-32.13",,,"1","4","2","5",,,,"11",,,,,,,,"10194",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","92","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4100604","2015-09-04T04:53:00","29.58","-38.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300569","2015-09-04T04:54:00","27.27","-32.86",,,"1","4","2","5",,,,"11",,,,,,,,"10190",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","72","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4100604","2015-09-04T04:54:00","29.57","-38.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-04T04:55:00","24.27","-33.65",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"246","43","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-04T04:57:00","24.26","-33.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"246","43","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300569","2015-09-04T05:00:00","27.27","-32.86",,,"1","4","2","5",,,,"11",,,,,,,,"10182",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","72","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-04T05:00:00","23.11","-38.70",,,"1","3","2","5",,,,"11",,,,,,,,"10141","7","12","0",,,,,,,"274",,,,,,,,,,,,"246","38","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300909","2015-09-04T05:00:00","24.27","-33.65",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"246","43","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"2100942","2015-09-04T05:00:00","27.05","-39.53",,,"1","3","2","5",,,,"11",,,,,,,,"10174","7","14","0",,,,,,,"283",,,,,,,,,,,,"246","79","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100139","2015-09-04T05:00:00","20.01","-37.85",,,"1","4","2","5",,,,"11","0","270","4","51",,,,"10128",,,"0","271",,,"1","248",,"275",,,,,,,,,,,,"246","7","794","103","6","1","2","1","115111","11AAA11A11AAAA",,,,
"4100502","2015-09-04T05:00:00","29.04","-31.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","267",,,,,,,,,,,,"246","91","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-04T05:00:00","29.42","-32.13",,,"1","4","2","5",,,,"11",,,,,,,,"10194",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","92","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300628","2015-09-04T05:01:00","22.81","-35.51",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","271",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-04T05:02:00","29.58","-38.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-04T05:05:00","24.27","-33.65",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"246","43","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-04T05:06:00","29.58","-38.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-04T05:08:00","22.81","-35.52",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","271",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300569","2015-09-04T06:00:00","27.27","-32.86",,,"1","4","2","5",,,,"11",,,,,,,,"10182",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","72","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-04T06:00:00","23.10","-38.71",,,"1","3","2","5",,,,"11",,,,,,,,"10137","7","13","0",,,,,,,"274",,,,,,,,,,,,"246","38","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"2100942","2015-09-04T06:00:00","27.04","-39.55",,,"1","3","2","5",,,,"11",,,,,,,,"10175","7","10","0",,,,,,,"283",,,,,,,,,,,,"246","79","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100139","2015-09-04T06:00:00","20.01","-37.85",,,"1","4","2","5",,,,"11","0","260","4","57",,,,"10127",,,"0","271",,,"1","249",,"275",,,,,,,,,,,,"246","7","794","103","6","1","2","1","115111","11AAA11A11AAAA",,,,
"4100502","2015-09-04T06:00:00","29.04","-31.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","267",,,,,,,,,,,,"246","91","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-04T06:00:00","29.42","-32.13",,,"1","4","2","5",,,,"11",,,,,,,,"10191",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","92","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"2100942","2015-09-04T06:34:00","27.04","-39.54",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"246","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-04T06:34:00","29.60","-38.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-04T06:36:00","22.85","-35.53",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","271",,,,,,,,,,,,"246","25","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-04T06:43:00","24.27","-33.65",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"246","43","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-04T06:43:00","29.60","-38.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-04T06:44:00","29.60","-38.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-04T06:45:00","22.85","-35.53",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","271",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-04T06:47:00","22.85","-35.53",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","271",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-04T06:47:00","24.28","-33.65",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"246","43","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"2100942","2015-09-04T06:47:00","27.04","-39.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"246","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-04T06:49:00","22.85","-35.53",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","271",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-04T06:50:00","24.28","-33.65",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"246","43","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-04T06:50:00","29.60","-38.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-04T06:54:00","22.85","-35.53",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","271",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300569","2015-09-04T07:00:00","27.27","-32.86",,,"1","4","2","5",,,,"11",,,,,,,,"10185",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","72","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-04T07:00:00","23.10","-38.71",,,"1","3","2","5",,,,"11",,,,,,,,"10139","7","7","0",,,,,,,"274",,,,,,,,,,,,"246","38","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"2100942","2015-09-04T07:00:00","27.04","-39.55",,,"1","3","2","5",,,,"11",,,,,,,,"10176","7","4","0",,,,,,,"283",,,,,,,,,,,,"246","79","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100564","2015-09-04T07:00:00","29.43","-32.12",,,"1","4","2","5",,,,"11",,,,,,,,"10192",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","92","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300569","2015-09-04T07:10:00","27.27","-32.86",,,"1","4","2","5",,,,"11",,,,,,,,"10185",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","72","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300628","2015-09-04T07:10:00","22.85","-35.53",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-04T07:10:00","24.28","-33.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"246","43","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-04T07:10:00","29.43","-32.12",,,"1","4","2","5",,,,"11",,,,,,,,"10192",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","92","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300628","2015-09-04T07:11:00","22.85","-35.53",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-04T07:11:00","24.28","-33.65",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"246","43","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-04T07:11:00","29.61","-38.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-04T07:12:00","29.60","-38.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-04T07:17:00","24.28","-33.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"246","43","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-04T07:18:00","22.85","-35.54",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-04T07:18:00","29.61","-38.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-04T07:21:00","29.61","-38.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-04T07:24:00","22.85","-35.53",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-04T07:32:00","24.28","-33.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"246","43","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300569","2015-09-04T07:39:00","27.27","-32.87",,,"1","4","2","5",,,,"11",,,,,,,,"10190",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","72","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300628","2015-09-04T07:39:00","22.86","-35.54",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"246","25","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"2100942","2015-09-04T07:40:00","27.03","-39.56",,,"1","4","2","5",,,,"11",,,,,,,,,,"7","8",,,,,,"9","282",,,,,,,,,,,,"246","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAA7","4",,,
"4100564","2015-09-04T07:41:00","29.44","-32.11",,,"1","4","2","5",,,,"11",,,,,,,,"10193",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","92","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4100604","2015-09-04T07:41:00","29.61","-38.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-04T07:45:00","24.28","-33.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"246","43","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-04T07:46:00","22.86","-35.54",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-04T07:47:00","29.61","-38.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300569","2015-09-04T08:00:00","27.27","-32.87",,,"1","4","2","5",,,,"11",,,,,,,,"10190",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","72","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-04T08:00:00","23.10","-38.71",,,"1","3","2","5",,,,"11",,,,,,,,"10139","7","2","0",,,,,,,"273",,,,,,,,,,,,"246","38","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"2100942","2015-09-04T08:00:00","27.03","-39.56",,,"1","3","2","5",,,,"11",,,,,,,,"10181","2","7","0",,,,,,,"282",,,,,,,,,,,,"246","79","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100502","2015-09-04T08:00:00","29.04","-31.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","267",,,,,,,,,,,,"246","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-04T08:00:00","29.44","-32.11",,,"1","4","2","5",,,,"11",,,,,,,,"10193",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","92","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4100604","2015-09-04T08:24:00","29.61","-38.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-04T08:25:00","22.87","-35.53",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"246","25","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-04T08:25:00","24.28","-33.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"246","43","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100502","2015-09-04T08:25:00","29.04","-31.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"246","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-04T08:28:00","22.87","-35.53",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"246","25","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-04T08:34:00","29.62","-38.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"2100942","2015-09-04T08:49:00","27.03","-39.57",,,"1","4","2","5",,,,"11",,,,,,,,,,"10","8",,,,,,"9","282",,,,,,,,,,,,"246","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAA7","4",,,
"4100604","2015-09-04T08:49:00","29.62","-38.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300569","2015-09-04T08:51:00","27.26","-32.87",,,"1","4","2","5",,,,"11",,,,,,,,"10202",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","72","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300909","2015-09-04T08:51:00","24.28","-33.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"246","43","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-04T08:51:00","29.44","-32.11",,,"1","4","2","5",,,,"11",,,,,,,,"10203",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","92","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300628","2015-09-04T08:56:00","22.87","-35.53",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"246","25","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-04T08:56:00","24.29","-33.63",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"246","43","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-04T08:56:00","29.62","-38.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-04T08:59:00","22.87","-35.53",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"246","25","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-04T08:59:00","29.62","-38.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300569","2015-09-04T09:00:00","27.26","-32.87",,,"1","4","2","5",,,,"11",,,,,,,,"10194",,,"8",,,,,,"9","273",,,,,,,,,,,,"246","72","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-04T09:00:00","23.09","-38.73",,,"1","3","2","5",,,,"11",,,,,,,,"10143","2","6","0",,,,,,,"273",,,,,,,,,,,,"246","38","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"2100942","2015-09-04T09:00:00","27.03","-39.57",,,"1","3","2","5",,,,"11",,,,,,,,"10185","2","10","0",,,,,,,"282",,,,,,,,,,,,"246","79","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100139","2015-09-04T09:00:00","20.01","-37.85",,,"1","4","2","5",,,,"11","0","250","4","57",,,,"10138",,,"0","272",,,"1","245",,"275",,,,,,,,,,,,"246","7","794","103","6","1","2","2","115111","11AAA11A11AAAA",,,,
"4100502","2015-09-04T09:00:00","29.04","-31.48",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,,"267",,,,,,,,,,,,"246","91","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-04T09:00:00","29.44","-32.11",,,"1","4","2","5",,,,"11",,,,,,,,"10199",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","92","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300909","2015-09-04T09:02:00","24.29","-33.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"246","43","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-04T09:02:00","29.62","-38.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"246","98","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-04T09:03:00","22.90","-35.54",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"246","25","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-04T09:17:00","22.90","-35.54",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"246","25","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100139","2015-09-04T09:17:00","20.01","-37.85",,,"1","5","2","5",,,,"11","5","248",,"53",,,,"10143",,,"8","271",,,,,"9","275",,,,,,,,,,,,"246","7","798","172","6","1","2","2","115111","11AAA11AA1AAAA",,,,
"1300909","2015-09-04T09:19:00","24.29","-33.65",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"246","43","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
