"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"1300565","2015-09-01T01:54:00","22.98","-48.12",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,"245","28","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-01T01:58:00","22.98","-48.12",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,"245","28","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300515","2015-09-01T02:00:00","25.05","-48.93",,,"1","4","2","5",,,,"11",,,,,,,,"10185",,,"8",,,,,"9","295",,,,,,,,,,,,"245","58","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1300660","2015-09-01T02:00:00","27.92","-44.04",,,"1","3","2","5",,,,"11",,,,,,,,"10171","2","3","0",,,,,,"282",,,,,,,,,,,,"245","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4100580","2015-09-01T02:00:00","23.24","-49.71",,,"1","3","2","5",,,,"11",,,,,,,,"10190","2","1","0",,,,,,"293",,,,,,,,,,,,"245","39","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4100635","2015-09-01T02:00:00","22.41","-41.60",,,"1","3","2","5",,,,"11",,,,,,,,"10181","2","4","0",,,,,,"280",,,,,,,,,,,,"245","21","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400546","2015-09-01T02:00:00","26.41","-45.33",,,"1","3","2","5",,,,"11",,,,,,,,"10173","4","0","0",,,,,,"287",,,,,,,,,,,,"245","65","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400868","2015-09-01T02:00:00","27.98","-40.84",,,"1","3","2","5",,,,"11",,,,,,,,"10166","2","7","0",,,,,,"284",,,,,,,,,,,,"245","70","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400891","2015-09-01T02:00:00","25.40","-44.74",,,"1","3","2","5",,,,"11",,,,,,,,"10174","4","0","0",,,,,,"287",,,,,,,,,,,,"245","54","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400896","2015-09-01T02:00:00","29.46","-45.47",,,"1","3","2","5",,,,"11",,,,,,,,"10169","4","0","0",,,,,,"281",,,,,,,,,,,,"245","95","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200516","2015-09-01T02:00:00","21.42","-40.91",,,"1","3","2","5",,,,"11",,,,,,,,"10180","2","6","0",,,,,,"276",,,,,,,,,,,,"245","10","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200695","2015-09-01T02:00:00","26.64","-44.36",,,"1","3","2","5",,,,"11",,,,,,,,"10175","4","0","0",,,,,,"283",,,,,,,,,,,,"245","64","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200728","2015-09-01T02:00:00","26.71","-42.76",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,"245","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"BATFR14","2015-09-01T02:00:00","28.40","-48.50",,,"1","4","0","0","1","4",,"1","0","340","4","46",,,,"10186","0","4","0","267",,,"202","1","289",,,,"A",,,,,,,,"245","88","992","114","5","1","2","1","111111","11AAA11A118AA1",,,"6",,,,,,,,,,,,"4"
"1300515","2015-09-01T03:00:00","25.05","-48.93",,,"1","4","2","5",,,,"11",,,,,,,,"10182",,,"8",,,,,"9","295",,,,,,,,,,,,"245","58","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1300660","2015-09-01T03:00:00","27.90","-44.05",,,"1","3","2","5",,,,"11",,,,,,,,"10167","7","6","0",,,,,,"282",,,,,,,,,,,,"245","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4100580","2015-09-01T03:00:00","23.24","-49.71",,,"1","3","2","5",,,,"11",,,,,,,,"10189","7","2","0",,,,,,"292",,,,,,,,,,,,"245","39","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4100635","2015-09-01T03:00:00","22.41","-41.60",,,"1","3","2","5",,,,"11",,,,,,,,"10179","7","3","0",,,,,,"280",,,,,,,,,,,,"245","21","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400546","2015-09-01T03:00:00","26.38","-45.32",,,"1","3","2","5",,,,"11",,,,,,,,"10171","7","7","0",,,,,,"287",,,,,,,,,,,,"245","65","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400868","2015-09-01T03:00:00","27.98","-40.84",,,"1","3","2","5",,,,"11",,,,,,,,"10164","7","2","0",,,,,,"283",,,,,,,,,,,,"245","70","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400891","2015-09-01T03:00:00","25.39","-44.74",,,"1","3","2","5",,,,"11",,,,,,,,"10171","7","7","0",,,,,,"287",,,,,,,,,,,,"245","54","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400896","2015-09-01T03:00:00","29.46","-45.47",,,"1","3","2","5",,,,"11",,,,,,,,"10165","7","6","0",,,,,,"281",,,,,,,,,,,,"245","95","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200516","2015-09-01T03:00:00","21.41","-40.93",,,"1","3","2","5",,,,"11",,,,,,,,"10177","7","4","0",,,,,,"275",,,,,,,,,,,,"245","10","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200695","2015-09-01T03:00:00","26.64","-44.37",,,"1","3","2","5",,,,"11",,,,,,,,"10173","7","6","0",,,,,,"283",,,,,,,,,,,,"245","64","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200728","2015-09-01T03:00:00","26.71","-42.76",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,"245","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"MASKSTID","2015-09-01T03:00:00","28.70","-48.30",,,"1","4",,"0","1","4",,"2","0","20","4","62","98","2","1","10182","8","2",,"267","0","218","200","1","289","4","2","4","5","6","3","10","2","5","12","4","245","88","792","103","5","1","2","1","11FF11","1111111A111111",,,"4","1",,,,,,,,,,,"4"
"4400843","2015-09-01T03:45:00","29.33","-44.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,"245","94","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-01T03:45:00","26.30","-43.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,"245","63","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-01T03:48:00","28.12","-41.11",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,"245","81","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-01T03:49:00","22.97","-41.80",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","21","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-01T03:50:00","28.14","-41.13",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,"245","81","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-01T03:50:00","28.34","-44.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,"245","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-01T03:53:00","27.68","-47.54",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-01T03:54:00","25.66","-49.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","59","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-01T03:54:00","28.36","-44.07",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,"245","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300521","2015-09-01T03:55:00","29.29","-46.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-01T03:55:00","26.12","-48.02",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"245","68","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-01T03:55:00","27.72","-47.52",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-01T03:55:00","22.98","-41.80",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","21","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-01T03:56:00","28.13","-41.11",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,"245","81","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-01T03:56:00","28.34","-44.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,"245","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-01T03:58:00","22.97","-41.80",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","21","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300515","2015-09-01T04:00:00","25.03","-48.95",,,"1","4","2","5",,,,"11",,,,,,,,"10177",,,"8",,,,,"9","296",,,,,,,,,,,,"245","58","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1300660","2015-09-01T04:00:00","27.90","-44.05",,,"1","3","2","5",,,,"11",,,,,,,,"10165","7","6","0",,,,,,"282",,,,,,,,,,,,"245","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4100580","2015-09-01T04:00:00","23.23","-49.70",,,"1","3","2","5",,,,"11",,,,,,,,"10184","7","9","0",,,,,,"292",,,,,,,,,,,,"245","39","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4100635","2015-09-01T04:00:00","22.42","-41.60",,,"1","3","2","5",,,,"11",,,,,,,,"10175","7","7","0",,,,,,"278",,,,,,,,,,,,"245","21","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400546","2015-09-01T04:00:00","26.38","-45.32",,,"1","3","2","5",,,,"11",,,,,,,,"10167","7","11","0",,,,,,"286",,,,,,,,,,,,"245","65","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400868","2015-09-01T04:00:00","27.98","-40.84",,,"1","3","2","5",,,,"11",,,,,,,,"10162","7","6","0",,,,,,"283",,,,,,,,,,,,"245","70","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400891","2015-09-01T04:00:00","25.39","-44.75",,,"1","3","2","5",,,,"11",,,,,,,,"10166","7","10","0",,,,,,"287",,,,,,,,,,,,"245","54","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400896","2015-09-01T04:00:00","29.45","-45.46",,,"1","3","2","5",,,,"11",,,,,,,,"10161","7","8","0",,,,,,"280",,,,,,,,,,,,"245","95","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200516","2015-09-01T04:00:00","21.41","-40.93",,,"1","3","2","5",,,,"11",,,,,,,,"10172","7","8","0",,,,,,"275",,,,,,,,,,,,"245","10","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200695","2015-09-01T04:00:00","26.64","-44.37",,,"1","3","2","5",,,,"11",,,,,,,,"10168","7","8","0",,,,,,"283",,,,,,,,,,,,"245","64","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200728","2015-09-01T04:00:00","26.70","-42.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,"245","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"BATFR14","2015-09-01T04:00:00","28.90","-48.00",,,"1","4","0","0","1","4",,"1","0","360","4","15",,,,"10178","8","10","0","264",,,"209","1","290",,,,"A",,,,,,,,"245","88","992","114","5","1","2","1","111111","11AAA11A118AA1",,,"6",,,,,,,,,,,,"4"
"1300515","2015-09-01T05:00:00","25.03","-48.95",,,"1","4","2","5",,,,"11",,,,,,,,"10175",,,"8",,,,,"9","295",,,,,,,,,,,,"245","58","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1300660","2015-09-01T05:00:00","27.90","-44.05",,,"1","3","2","5",,,,"11",,,,,,,,"10160","7","11","0",,,,,,"281",,,,,,,,,,,,"245","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4100580","2015-09-01T05:00:00","23.24","-49.71",,,"1","3","2","5",,,,"11",,,,,,,,"10180","7","10","0",,,,,,"292",,,,,,,,,,,,"245","39","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4100635","2015-09-01T05:00:00","22.42","-41.61",,,"1","3","2","5",,,,"11",,,,,,,,"10168","7","13","0",,,,,,"278",,,,,,,,,,,,"245","21","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400546","2015-09-01T05:00:00","26.38","-45.32",,,"1","3","2","5",,,,"11",,,,,,,,"10163","7","11","0",,,,,,"286",,,,,,,,,,,,"245","65","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400868","2015-09-01T05:00:00","27.98","-40.84",,,"1","3","2","5",,,,"11",,,,,,,,"10158","7","8","0",,,,,,"282",,,,,,,,,,,,"245","70","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400891","2015-09-01T05:00:00","25.38","-44.75",,,"1","3","2","5",,,,"11",,,,,,,,"10163","7","11","0",,,,,,"286",,,,,,,,,,,,"245","54","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400896","2015-09-01T05:00:00","29.46","-45.47",,,"1","3","2","5",,,,"11",,,,,,,,"10159","7","10","0",,,,,,"280",,,,,,,,,,,,"245","95","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200516","2015-09-01T05:00:00","21.41","-40.93",,,"1","3","2","5",,,,"11",,,,,,,,"10167","7","13","0",,,,,,"275",,,,,,,,,,,,"245","10","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200695","2015-09-01T05:00:00","26.64","-44.37",,,"1","3","2","5",,,,"11",,,,,,,,"10165","7","10","0",,,,,,"282",,,,,,,,,,,,"245","64","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"BATFR14","2015-09-01T05:00:00","29.10","-47.70",,,"1","4","0","0","1","4",,"1","0","320","4","41",,,,"10173","8","13","0","267",,,"210","1","290",,,,"A",,,,,,,,"245","97","992","114","5","1","2","1","111111","11AAA11A118AA1",,,"6",,,,,,,,,,,,"4"
"4400843","2015-09-01T05:15:00","29.33","-44.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","94","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-01T05:15:00","26.30","-43.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,"245","63","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-01T05:27:00","28.12","-41.11",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,"245","81","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-01T05:27:00","22.97","-41.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","21","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400843","2015-09-01T05:27:00","29.35","-44.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","94","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300521","2015-09-01T05:28:00","29.24","-46.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-01T05:28:00","26.10","-48.03",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"245","68","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-01T05:28:00","22.95","-48.10",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"245","28","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-01T05:28:00","27.67","-47.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-01T05:28:00","26.31","-43.80",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,"245","63","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400896","2015-09-01T05:28:00","29.45","-45.45",,,"1","4","2","5",,,,"11",,,,,,,,"10161",,,"8",,,,,"9","280",,,,,,,,,,,,"245","95","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"6200728","2015-09-01T05:28:00","26.70","-42.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,"245","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-01T05:29:00","28.12","-41.11",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,"245","81","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-01T05:29:00","27.68","-47.54",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-01T05:29:00","28.34","-44.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","280",,,,,,,,,,,,"245","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100580","2015-09-01T05:30:00","23.22","-49.70",,,"1","4","2","5",,,,"11",,,,,,,,"10176",,,"8",,,,,"9","291",,,,,,,,,,,,"245","39","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"4400843","2015-09-01T05:30:00","29.35","-44.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","94","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-01T05:30:00","26.31","-43.80",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,"245","63","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300515","2015-09-01T05:32:00","25.03","-48.95",,,"1","4","2","5",,,,"11",,,,,,,,"10177",,,"8",,,,,"9","296",,,,,,,,,,,,"245","58","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-01T05:33:00","25.66","-49.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"245","59","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-01T05:33:00","22.95","-48.11",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"245","28","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-01T05:34:00","28.12","-41.11",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,"245","81","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-01T05:34:00","27.67","-47.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-01T05:36:00","25.66","-49.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"245","59","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300521","2015-09-01T05:36:00","29.24","-46.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-01T05:36:00","26.10","-48.03",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"245","68","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-01T05:36:00","22.97","-41.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","21","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-01T05:36:00","28.34","-44.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","280",,,,,,,,,,,,"245","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-01T05:39:00","25.66","-49.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"245","59","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-01T05:39:00","26.10","-48.03",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245","68","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,
"1300521","2015-09-01T05:41:00","29.24","-46.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,"245","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-01T05:41:00","28.12","-41.11",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,"245","81","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-01T05:41:00","27.68","-47.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-01T05:41:00","28.32","-44.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","280",,,,,,,,,,,,"245","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
