"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"4300519","2015-09-01T16:00:00","26.34","-115.82",,,"1","4","2","5",,,,"11",,,,,,,,"10135",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-01T16:00:00","23.62","-114.79",,,"1","4","2","5",,,,"11",,,,,,,,"10137",,,"8",,,,,"9","255",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"A8NQ7","2015-09-01T16:00:00","28.30","-115.90",,,"1","4","0","0","8","3",,"1","0","230","3","51","98","3","2","10140","2","10","0","220","0","190","172","3","230","7","7","8","8","6","7","1","3","33","2","4","238","85","992","114","5","1","2","2","111111","11111111111111",,"1","2",,,,"4"
"VRWW5","2015-09-01T16:00:00","23.90","-115.90",,,"1","4","0","0","7","3",,"1","0","40","4","10","98","2","2","10110","4","0","3","300","0","280","270",,,"7","7","2","1","7","4","7","1","21","7","1","238","35","992","114","5","1","2","2","F11111","111111111A1111",,"1","2",,,,"4"
"4300530","2015-09-01T16:01:00","26.94","-116.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-01T16:47:00","26.34","-115.82",,,"1","4","2","5",,,,"11",,,,,,,,"10142",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-01T17:00:00","26.34","-115.82",,,"1","4","2","5",,,,"11",,,,,,,,"10142",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"VRWW5","2015-09-01T17:00:00","24.10","-116.10",,,"1","4","0","0","7","3",,"1","0","40","4","10","98","2","2","10110","4","0","3","300","0","280","270",,,"7","7","2","1","7","4","7","1","21","7","1","238","46","992","114","5","1","2","2","F51111","111111111A1111",,"1","2",,,,"4"
"4300538","2015-09-01T17:01:00","27.56","-117.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-01T17:04:00","29.23","-118.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-01T17:41:00","26.35","-115.82",,,"1","4","2","5",,,,"11",,,,,,,,"10137",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-01T18:00:00","26.35","-115.82",,,"1","4","2","5",,,,"11",,,,,,,,"10137",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-01T18:00:00","23.62","-114.79",,,"1","4","2","5",,,,"11",,,,,,,,"10142",,,"8",,,,,"9","256",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"9V7954","2015-09-01T18:00:00","24.30","-113.00",,,"1","4","0","0","3","4",,"1","0","10","4","31","98","1","0","10130","0","0","0","265","0","240","229","1","260","2","1","7","3","7","0","8","1","13","12","1","238","43","992","114","5","1","2","2","111111","11111111111131",,"1","0",,,,"4"
"A8UC5","2015-09-01T18:00:00","24.20","-113.60",,,"1","4","0","0","3","4",,"1","0","350","4","57","98","3","1","10135","1","10","0","260","0","245","239","3","270","6","6","4","5","A","A","3","1","0",,,"238","43","992","114","5","1","2","2","111111","11111111111131",,"1","1","0",,,"4"
"DPLE","2015-09-01T18:00:00","27.30","-115.50",,,"1","4","0","0","3","4","1","1","0","350","4","46","98",,"2","10144","0","3","0","280",,,"178","1","250","7","5","1","6","6","1","2","3",,,,"238","75","992","114","5","1","2","2","111112","111A111A1111A1",,"1","2",,,,"4"
"VRWW5","2015-09-01T18:00:00","24.10","-116.20",,,"1","4","0","0","7","3",,"1","0","40","4","10","98","2","2","10110","4","0","3","300","0","280","270",,,"7","7","2","1","7","4","7","1","21","7","1","238","46","992","114","5","1","2","2","F51111","111111111A1111",,"1","2",,,,"4"
"4300538","2015-09-01T18:01:00","27.55","-117.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-01T18:01:00","29.23","-118.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","223",,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-01T18:29:00","26.35","-115.81",,,"1","4","2","5",,,,"11",,,,,,,,"10134",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-01T19:00:00","26.35","-115.81",,,"1","4","2","5",,,,"11",,,,,,,,"10134",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-01T19:00:00","23.62","-114.79",,,"1","4","2","5",,,,"11",,,,,,,,"10137",,,"8",,,,,"9","257",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300539","2015-09-01T19:03:00","29.23","-118.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","224",,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-01T20:00:00","26.35","-115.81",,,"1","4","2","5",,,,"11",,,,,,,,"10130",,,"8",,,,,"9","242",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-01T20:00:00","23.58","-114.76",,,"1","4","2","5",,,,"11",,,,,,,,"10132",,,"8",,,,,"9","258",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"VRWW5","2015-09-01T20:00:00","24.40","-116.60",,,"1","4","0","0","7","3",,"1","0","40","4","10","98","2","2","10110","4","0","3","300","0","280","270",,,"7","7","2","1","7","4","7","1","21","7","1","238","46","992","114","5","1","2","2","F51111","111111111A1111",,"1","2",,,,"4"
"4300538","2015-09-01T20:02:00","27.53","-117.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300530","2015-09-01T20:03:00","26.93","-116.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-01T21:00:00","26.38","-115.81",,,"1","4","2","5",,,,"11",,,,,,,,"10132",,,"8",,,,,"9","242",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-01T21:00:00","23.58","-114.76",,,"1","4","2","5",,,,"11",,,,,,,,"10132",,,"8",,,,,"9","259",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"DPLE","2015-09-01T21:00:00","26.60","-114.90",,,"1","4","0","0","3","4","1","1","0","360","4","46","98","2","1","10130","6","14","0","258",,,"197","1","250","6","4","2","5","3","2","9","2","30","9","3","238","64","992","114","5","1","2","2","111111","1111111A111111",,"1","1",,,,"4"
"VRWW5","2015-09-01T21:00:00","24.50","-116.80",,,"1","4","0","0","7","3",,"1","0","40","4","10","98","2","2","10110","4","0","3","300","0","280","270",,,"7","7","2","1","7","4","7","1","21","7","1","238","46","992","114","5","1","2","2","F51111","111111111A1111",,"1","2",,,,"4"
"4300538","2015-09-01T21:01:00","27.53","-117.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300530","2015-09-01T21:03:00","26.92","-116.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-01T21:03:00","29.24","-118.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","226",,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-01T22:00:00","26.35","-115.81",,,"1","4","2","5",,,,"11",,,,,,,,"10132",,,"8",,,,,"9","243",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-01T22:00:00","23.62","-114.79",,,"1","4","2","5",,,,"11",,,,,,,,"10125",,,"8",,,,,"9","259",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"VRWW5","2015-09-01T22:00:00","24.60","-116.90",,,"1","4","0","0","7","3",,"1","0","40","4","10","98","2","2","10110","4","0","3","300","0","280","270",,,"7","7","2","1","7","4","7","1","21","7","1","238","46","992","114","5","1","2","2","F51111","111111111A1111",,"1","2",,,,"4"
"4300519","2015-09-01T22:01:00","26.38","-115.81",,,"1","4","2","5",,,,"11",,,,,,,,"10132",,,"8",,,,,"9","242",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-01T22:01:00","23.58","-114.76",,,"1","4","2","5",,,,"11",,,,,,,,"10124",,,"8",,,,,"9","259",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300530","2015-09-01T22:01:00","26.92","-116.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-01T22:01:00","27.52","-117.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-01T22:01:00","29.24","-118.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","226",,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-01T23:00:00","26.38","-115.81",,,"1","4","2","5",,,,"11",,,,,,,,"10130",,,"8",,,,,"9","243",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-01T23:00:00","23.58","-114.76",,,"1","4","2","5",,,,"11",,,,,,,,"10122",,,"8",,,,,"9","259",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"VRWW5","2015-09-01T23:00:00","24.70","-117.10",,,"1","4","0","0","7","3",,"1","0","40","4","10","98","2","2","10110","4","0","3","300","0","280","270",,,"7","7","2","1","7","4","7","1","21","7","1","238","47","992","114","5","1","2","2","F51111","111111111A1111",,"1","2",,,,"4"
"4300530","2015-09-01T23:01:00","26.92","-116.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-01T23:01:00","27.51","-117.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-01T23:01:00","29.23","-118.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","225",,,,,,,,,,,,"238","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-02T00:00:00","26.39","-115.81",,,"1","4","2","5",,,,"11",,,,,,,,"10132",,,"8",,,,,"9","243",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-02T00:00:00","23.58","-114.76",,,"1","4","2","5",,,,"11",,,,,,,,"10124",,,"8",,,,,"9","259",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"A8UC5","2015-09-02T00:00:00","23.60","-112.70",,,"1","4","0","0","0","0",,"1","0","350","4","36","98","2","0","10110","4","0","0","280","0","255","246",,,"4","4","1","4","A","A","3","1","0",,,"238","32","992","114","5","1","2","2","F11111","111111111A1131",,"1","0","0",,,"4"
"DPLE","2015-09-02T00:00:00","25.90","-114.30",,,"1","4","0","0","4","4","1","1","0","300","4","57","98","2","1","10125","5","5","0","253",,,"203","1","270","5","0","0","9","0","9",,,,,,"238","54","992","114","5","1","2","2","111111","1111111A111AA1",,"1","1",,,,"4"
"VRWW5","2015-09-02T00:00:00","24.70","-117.30",,,"1","4","0","0","7","3",,"1","0","40","4","10","98","2","2","10110","4","0","3","300","0","280","270",,,"7","7","2","1","7","4","7","1","21","7","1","238","47","992","114","5","1","2","2","F51111","111111111A1111",,"1","2",,,,"4"
"4300519","2015-09-02T00:12:00","26.39","-115.81",,,"1","4","2","5",,,,"11",,,,,,,,"10132",,,"8",,,,,"9","243",,,,,,,,,,,,"238","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-02T00:18:00","26.39","-115.81",,,"1","4","2","5",,,,"11",,,,,,,,"10130",,,"8",,,,,"9","243",,,,,,,,,,,,"238","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-02T00:56:00","23.58","-114.75",,,"1","4","2","5",,,,"11",,,,,,,,"10125",,,"8",,,,,"9","259",,,,,,,,,,,,"238","34","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-02T01:00:00","26.39","-115.81",,,"1","4","2","5",,,,"11",,,,,,,,"10130",,,"8",,,,,"9","243",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-02T01:00:00","23.58","-114.75",,,"1","4","2","5",,,,"11",,,,,,,,"10125",,,"8",,,,,"9","259",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"VRWW5","2015-09-02T01:00:00","24.90","-117.40",,,"1","4","0","0","7","3",,"1","0","40","4","10","98","2","2","10110","4","0","3","300","0","280","270",,,"7","7","2","1","7","4","7","1","21","7","1","238","47","992","114","5","1","2","2","F51111","111111111A1111",,"1","2",,,,"4"
"4300530","2015-09-02T01:04:00","26.91","-116.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-02T01:57:00","26.41","-115.79",,,"1","4","2","5",,,,"11",,,,,,,,"10132",,,"8",,,,,"9","242",,,,,,,,,,,,"238","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-02T02:00:00","26.41","-115.79",,,"1","4","2","5",,,,"11",,,,,,,,"10132",,,"8",,,,,"9","242",,,,,,,,,,,,"238","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-02T02:00:00","23.57","-114.75",,,"1","4","2","5",,,,"11",,,,,,,,"10127",,,"8",,,,,"9","258",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"VRWW5","2015-09-02T02:00:00","25.10","-117.60",,,"1","4","0","0","7","3",,"1","0","40","4","10","98","2","2","10110","4","0","3","300","0","280","270",,,"7","7","2","1","7","4","7","1","21","7","1","238","57","992","114","5","1","2","1","F51111","111111111A1111",,"1","2",,,,"4"
"4300530","2015-09-02T02:01:00","26.90","-116.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"238","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-02T02:02:00","27.50","-117.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-02T02:02:00","29.23","-118.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","224",,,,,,,,,,,,"238","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-02T02:34:00","26.41","-115.79",,,"1","4","2","5",,,,"11",,,,,,,,"10134",,,"8",,,,,"9","242",,,,,,,,,,,,"238","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-02T02:35:00","23.57","-114.75",,,"1","4","2","5",,,,"11",,,,,,,,"10135",,,"8",,,,,"9","257",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-02T03:00:00","26.41","-115.79",,,"1","4","2","5",,,,"11",,,,,,,,"10134",,,"8",,,,,"9","242",,,,,,,,,,,,"238","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-02T03:00:00","23.57","-114.75",,,"1","4","2","5",,,,"11",,,,,,,,"10135",,,"8",,,,,"9","257",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"VRWW5","2015-09-02T03:00:00","25.20","-117.80",,,"1","4","0","0","7","3",,"1","0","40","4","10","98","2","2","10110","4","0","3","300","0","280","270",,,"7","7","2","1","7","4","7","1","21","7","1","238","57","992","114","5","1","2","1","F51111","111111111A1111",,"1","2",,,,"4"
"4300530","2015-09-02T03:01:00","26.90","-116.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"238","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-02T03:01:00","29.22","-118.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","224",,,,,,,,,,,,"238","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-02T03:03:00","27.51","-117.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300520","2015-09-02T03:58:00","23.56","-114.74",,,"1","4","2","5",,,,"11",,,,,,,,"10137",,,"8",,,,,"9","257",,,,,,,,,,,,"238","34","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-02T03:59:00","26.43","-115.78",,,"1","4","2","5",,,,"11",,,,,,,,"10139",,,"8",,,,,"9","242",,,,,,,,,,,,"238","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-02T04:00:00","26.43","-115.78",,,"1","4","2","5",,,,"11",,,,,,,,"10139",,,"8",,,,,"9","242",,,,,,,,,,,,"238","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-02T04:00:00","23.56","-114.74",,,"1","4","2","5",,,,"11",,,,,,,,"10137",,,"8",,,,,"9","257",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"VRWW5","2015-09-02T04:00:00","25.30","-117.90",,,"1","4","0","0","7","3",,"1","0","40","4","10","98","2","2","10110","4","0","3","300","0","280","270",,,"7","7","2","1","7","4","7","1","21","7","1","238","57","992","114","5","1","2","1","F51111","111111111A1111",,"1","2",,,,"4"
"4300538","2015-09-02T04:01:00","27.51","-117.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-02T04:01:00","29.21","-118.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","223",,,,,,,,,,,,"238","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300530","2015-09-02T04:03:00","26.91","-116.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"238","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-02T05:00:00","26.44","-115.76",,,"1","4","2","5",,,,"11",,,,,,,,"10140",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"VRWW5","2015-09-02T05:00:00","25.40","-118.10",,,"1","4","0","0","7","3",,"1","0","40","4","10","98","2","2","10110","4","0","3","300","0","280","270",,,"7","7","2","1","7","4","7","1","21","7","1","238","58","992","114","5","1","2","1","F51111","111111111A1111",,"1","2",,,,"4"
"4300530","2015-09-02T05:01:00","26.91","-116.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"238","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-02T05:01:00","27.51","-117.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-02T05:04:00","29.21","-118.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","223",,,,,,,,,,,,"238","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-02T05:42:00","26.44","-115.76",,,"1","4","2","5",,,,"11",,,,,,,,"10140",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"A8UC5","2015-09-02T06:00:00","22.40","-111.20",,,"1","4","0","0","3","4",,"1","0",,"4",,"97","2","2","10120","4","0","0","275","0","255","248",,,"6","6","4","4","A","A","0","0","0",,,"238","21","992","114","5","1","2","1","F1FF11","111111111A1331",,"1","2","0",,,"4"
"V7ZG7","2015-09-02T06:00:00","22.70","-110.70",,,"1","4","0","0","7","3",,"1","0",,"4",,"98","3","2","10120","4","0","0","285","0","270","265","3","310","6",,"2","3","A","A","0","0","20","3","2","238","20","992","114","5","1","2","1","11FF11","11111111111311",,"1","2",,,,"4"
"VRWW5","2015-09-02T06:00:00","25.50","-118.30",,,"1","4","0","0","7","3",,"1","0","40","4","10","98","2","2","10110","4","0","3","300","0","280","270",,,"7","7","2","1","7","4","7","1","21","7","1","238","58","992","114","5","1","2","1","F51111","111111111A1111",,"1","2",,,,"4"
"4300530","2015-09-02T06:01:00","26.92","-116.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"238","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-02T06:02:00","29.21","-118.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","223",,,,,,,,,,,,"238","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-02T07:00:00","26.44","-115.76",,,"1","4","2","5",,,,"11",,,,,,,,"10142",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-02T07:00:00","23.56","-114.74",,,"1","4","2","5",,,,"11",,,,,,,,"10137",,,"8",,,,,"9","257",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"VRWW5","2015-09-02T07:00:00","25.70","-118.70",,,"1","4","0","0","7","3",,"1","0","40","4","10","98","2","2","10110","4","0","3","300","0","280","270",,,"7","7","2","1","7","4","7","1","21","7","1","238","58","992","114","5","1","2","1","F51111","111111111A1111",,"1","2",,,,"4"
"4300530","2015-09-02T07:01:00","26.92","-116.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"238","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-02T07:01:00","29.21","-118.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","223",,,,,,,,,,,,"238","98","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-02T07:02:00","27.50","-117.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-02T08:00:00","26.44","-115.76",,,"1","4","2","5",,,,"11",,,,,,,,"10137",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-02T08:00:00","23.53","-114.76",,,"1","4","2","5",,,,"11",,,,,,,,"10140",,,"8",,,,,"9","257",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
