"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"C6FF5","2022-09-25T19:00:00","22.80","-109.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10107",,,"8","311",,"261","243",,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","2","F1FF11","1AAAA1111A8AAA","5",,,,,,
"C6QM8","2022-09-25T19:00:00","22.80","-109.90",,,"1","4","0","0","0","0","1",,,,,,,,,"10106","8","11","0","279","0","237","220",,,,,,"A",,,,,,,,,"239","29","992","114","5","0",,"2","F1FF11","1AAAA1111A8AA1",,"1",,,,,"4"
"VRMD3","2022-09-25T19:00:00","20.90","-108.50",,,"1","6","2","5","3","3","1",,"270","4","51","1","98","3","1","10121",,,"8","300",,"280","273","7","290","4","3","1","4","0","1",,"4","2","17","10","4","239","8","798","172","5","1","2","2","111111","1111111111111A","5",,"1",,,,
"WTDH","2022-09-25T19:00:00","21.40","-109.40",,,"1","6","2","5","9",,"1",,"300","4","51",,,,,"10120",,,"8","263",,,"241","3","268",,,"A",,"A","A",,,,,,,"239","19","798","172","5","1","2","2","111111","11AAA11A118AAA","5",,,,,,
"C6FF5","2022-09-25T20:00:00","22.80","-109.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10098",,,"8","326",,"264","241",,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","2","F1FF11","1AAAA1111A8AAA","5",,,,,,
"C6QM8","2022-09-25T20:00:00","22.80","-109.80",,,"1","5","2","5","9","0","1",,,,,,,,,"10099","8","19","8","290",,"240","220",,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"WTDH","2022-09-25T20:00:00","21.50","-109.60",,,"1","6","2","5","9",,"1",,"300","4","51",,,,,"10113",,,"8","264",,,"244","3","269",,,"A",,"A","A",,,,,,,"239","19","798","172","5","1","2","2","111111","11AAA11A118AAA","5",,,,,,
"C6FF5","2022-09-25T21:00:00","22.80","-109.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10090",,,"8","340",,"274","252",,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","2","F3FF11","1AAAA1111A8AAA","5",,,,,,
"C6QM8","2022-09-25T21:00:00","22.80","-109.80",,,"1","5","2","5","9","0","1",,,,,,,,,"10090","8","21","8","301",,"258","242",,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"WTDH","2022-09-25T21:00:00","21.60","-109.70",,,"1","6","2","5","9",,"1",,"300","4","36",,,,,"10105",,,"8","266",,,"246","3","261",,,"A",,"A","A",,,,,,,"239","19","798","172","5","1","2","2","111111","11AAA11A118AAA","5",,,,,,
"C6FF5","2022-09-25T22:00:00","22.80","-109.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10084",,,"8","330",,"267","245",,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","2","F3FF11","1AAAA1111A8AAA","5",,,,,,
"C6QM8","2022-09-25T22:00:00","22.80","-109.80",,,"1","5","2","5","9","0","1",,,,,,,,,"10083","6","23","8","303",,"260","244",,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"WTDH","2022-09-25T22:00:00","21.70","-109.80",,,"1","6","2","5","9",,"1",,"310","4","46",,,,,"10099",,,"8","270",,,"245","3","274",,,"A",,"A","A",,,,,,,"239","19","798","172","5","1","2","2","111111","11AAA11A118AAA","5",,,,,,
"C6FF5","2022-09-25T23:00:00","22.80","-109.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10079",,,"8","323",,"268","249",,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","2","F1FF11","1AAAA1111A8AAA","5",,,,,,
"C6QM8","2022-09-25T23:00:00","22.80","-109.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10079","6","20","8","304",,"258","241",,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"WTDH","2022-09-25T23:00:00","21.80","-110.00",,,"1","6","2","5","9",,"1",,"320","4","41",,,,,"10096",,,"8","271",,,"242","3","273",,,"A",,"A","A",,,,,,,"238","10","798","172","5","1","2","2","111111","11AAA11A118AAA","5",,,,,,
"A8SI6","2022-09-26T00:00:00","20.30","-107.40",,,"1","6","2","5","3","5","1",,"300","4","57","1","98","3","1","10116","8","20","8","300",,"280","273","1","280","5","4","4","2","6","A",,"8","2","19","10","2","239","7","798","172","5","1","2","2","111111","11111111111111","5",,"1",,,,
"C6FF5","2022-09-26T00:00:00","22.80","-109.70",,,"1","5","2","5","2","1","1",,,,,,,,,"10079",,,"8","296",,"266","256",,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","2","F1FF11","1AAAA1111A8AAA","5",,,,,,
"C6QM8","2022-09-26T00:00:00","22.80","-110.00",,,"1","5","2","5","6","1","1",,,,,,,,,"10080","5","10","8","281",,"259","251",,,,,"A",,"A","A",,,,,,,"238","20","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"VRMD3","2022-09-26T00:00:00","20.20","-107.50",,,"1","5","2","5","3","3","1",,"300","4","67","1","97",,,"10081",,,"8","290",,"260","248",,,"3",,"1","4","4","1",,"5","1","38",,,"239","7","798","172","5","1","2","2","F11111","111AA1111A117A","5",,,,,,
"C6FF5","2022-09-26T01:00:00","22.70","-109.50",,,"1","5","2","5","3","2","1",,,,,,,,,"10083",,,"8","276",,"259","253",,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","2","F1FF11","1AAAA1111A8AAA","5",,,,,,
"C6FF5","2022-09-26T02:00:00","22.50","-109.30",,,"1","5","2","5","3","3","1",,,,,,,,,"10085",,,"8","268",,"258","254",,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","1","F1FF11","1AAAA1111A8AAA","5",,,,,,
"XCBR6","2022-09-26T02:00:00","20.40","-105.80",,,"1","5","2","5","7","3","1",,,,,,,,,"10074","3","19","8","290",,"270","263",,,,,"A",,"A","A",,,,,,,"239","5","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"C6FF5","2022-09-26T03:00:00","22.40","-109.10",,,"1","5","2","5","3","3","1",,,,,,,,,"10089",,,"8","264",,"258","255",,,,,"A",,"A","A",,,,,,,"239","29","798","172","5","1","2","1","F1FF11","1AAAA1111A8AAA","5",,,,,,
"XCBJ8","2022-09-26T03:00:00","25.50","-109.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10070","3","8","8","308",,"270","257",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-26T03:00:00","20.60","-105.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10079","1","23","8","290",,"271","264",,,,,"A",,"A","A",,,,,,,"239","5","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"C6FF5","2022-09-26T04:00:00","22.30","-108.90",,,"1","5","2","5","3","3","1",,,,,,,,,"10097",,,"8","263",,"257","255",,,,,"A",,"A","A",,,,,,,"239","28","798","172","5","1","2","1","F1FF11","1AAAA1111A8AAA","5",,,,,,
"XCBJ8","2022-09-26T04:00:00","25.50","-109.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10076","3","16","8","307",,"269","256",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-26T04:00:00","20.80","-105.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10084","1","23","8","291",,"272","266",,,,,"A",,"A","A",,,,,,,"239","5","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"C6FF5","2022-09-26T05:00:00","22.10","-108.80",,,"1","5","2","5","3","3","1",,,,,,,,,"10100",,,"8","264",,"258","255",,,,,"A",,"A","A",,,,,,,"239","28","798","172","5","1","2","1","F1FF11","1AAAA1111A8AAA","5",,,,,,
"XCBJ8","2022-09-26T05:00:00","25.50","-109.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10077","1","14","8","306",,"272","261",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-26T05:00:00","21.10","-105.90",,,"1","5","2","5","8","3","1",,,,,,,,,"10089","1","14","8","292",,"271","265",,,,,"A",,"A","A",,,,,,,"239","15","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"C6FF5","2022-09-26T06:00:00","22.00","-108.60",,,"1","5","2","5","3","3","1",,,,,,,,,"10100",,,"8","264",,"259","257",,,,,"A",,"A","A",,,,,,,"239","28","798","172","5","1","2","1","F1FF11","1AAAA1111A8AAA","5",,,,,,
"XCBJ8","2022-09-26T06:00:00","25.50","-109.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10077","1","7","8","306",,"274","264",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-26T06:00:00","21.30","-105.80",,,"1","5","2","5","8","3","1",,,,,,,,,"10089","1","10","8","293",,"271","263",,,,,"A",,"A","A",,,,,,,"239","15","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"C6FF5","2022-09-26T07:00:00","21.80","-108.40",,,"1","5","2","5","3","3","1",,,,,,,,,"10097",,,"8","262",,"259","257",,,,,"A",,"A","A",,,,,,,"239","18","798","172","5","1","2","1","F1FF13","1AAAA1111A8AAA","5",,,,,,
"XCBJ8","2022-09-26T07:00:00","25.50","-109.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10075","8","1","8","303",,"271","261",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-26T07:00:00","21.50","-105.90",,,"1","5","2","5","8","3","1",,,,,,,,,"10085","0","1","8","292",,"273","267",,,,,"A",,"A","A",,,,,,,"239","15","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"C6FF5","2022-09-26T08:00:00","21.70","-108.20",,,"1","5","2","5","3","3","1",,,,,,,,,"10091",,,"8","263",,"258","257",,,,,"A",,"A","A",,,,,,,"239","18","798","172","5","1","2","1","F1FF13","1AAAA1111A8AAA","5",,,,,,
"XCBJ8","2022-09-26T08:00:00","25.50","-109.20",,,"1","5","2","5","5","1","1",,,,,,,,,"10069","8","8","8","301",,"271","261",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-26T08:00:00","21.70","-106.00",,,"1","5","2","5","8","3","1",,,,,,,,,"10079","8","9","8","292",,"277","272",,,,,"A",,"A","A",,,,,,,"239","16","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"C6FF5","2022-09-26T09:00:00","21.60","-108.00",,,"1","5","2","5","3","3","1",,,,,,,,,"10088",,,"8","264",,"257","254",,,,,"A",,"A","A",,,,,,,"239","18","798","172","5","1","2","1","F1FF11","1AAAA1111A8AAA","5",,,,,,
"C6FU4","2022-09-26T09:00:00","23.00","-107.50",,,"1","6","2","5","2","4","1",,"300","4","41","1","98","2","1",,,,"8","280",,,,"1","303",,,"1",,"A","A",,,,,,,"239","37","798","172","5","1","2","1","1111FF","11111A1AA18AAA","5",,"1",,,,
"XCBJ8","2022-09-26T09:00:00","25.20","-109.40",,,"1","6","2","5","5","2","1",,"10","4","123","1","98","2","2","10065","8","12","8","298",,"269","260","1","270","1",,"1","4","0","0",,"4","1",,,,"239","59","798","172","5","1","2","1","111411","141111111114A1","5",,"2",,,,
"XCBR6","2022-09-26T09:00:00","21.90","-106.10",,,"1","5","2","5","8","3","1",,,,,,,,,"10076","5","13","8","293",,"274","268",,,,,"A",,"A","A",,,,,,,"239","16","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-26T10:00:00","25.00","-109.60",,,"1","5","2","5","5","4","1",,,,,,,,,"10062","6","14","8","295",,"269","260",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-26T10:00:00","22.20","-106.10",,,"1","4","0","0","8","3","1","0","320","3","62",,"98","3","0","10070","6","15","0","294","0","274","268","1","290","3","3","0","9","4","3",,"0","1",,,,"239","26","992","114","5","1","2","1","111111","111111111111A1",,"1","0",,,,"4"
"XCBJ8","2022-09-26T11:00:00","24.80","-109.80",,,"1","5","2","5","5","4","1",,,,,,,,,"10060","6","9","8","298",,"265","253",,,,,"A",,"A","A",,,,,,,"239","49","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-26T11:00:00","22.40","-106.20",,,"1","5","2","5","8","3","1",,,,,,,,,"10066","6","14","8","293",,"271","264",,,,,"A",,"A","A",,,,,,,"239","26","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-26T12:00:00","24.60","-110.00",,,"1","5","2","5","5","4","1",,,,,,,,,"10061","5","3","8","293",,"261","249",,,,,"A",,"A","A",,,,,,,"238","40","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-26T13:00:00","22.80","-106.40",,,"1","5","2","5","8","3","1",,,,,,,,,"10073","3","3","8","293",,"275","269",,,,,"A",,"A","A",,,,,,,"239","26","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-26T14:00:00","23.10","-106.40",,,"1","5","2","5","8","3","1",,,,,,,,,"10076","1","10","8","293",,"277","272",,,,,"A",,"A","A",,,,,,,"239","36","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-26T16:00:00","23.20","-106.40",,,"1","5","2","5","8","2","1",,,,,,,,,"10082","1","8","8",,,"313","299",,,,,"A",,"A","A",,,,,,,"239","36","798","172","5","1","2","2","F7FF11","1AAAA1111A8AA1","5",,,,,,
"9HRJ9","2022-09-26T18:00:00","22.50","-110.00",,,"1","6","2","5","3","4","1",,"310","4","46","1","98","0",,"10131","8","3","8","270",,"250","241","7","290","0","0","0","9","0","0",,,,,,,"238","20","798","172","5","1","2","2","111111","1111A111111AA1","5",,,,,,
"XCBR6","2022-09-26T18:00:00","23.20","-106.40",,,"1","5","2","5","9",,"1",,,,,,,,,"10082","0","1","8",,,,,,,,,"A",,"A","A",,,,,,,"239","36","798","172","5","1","2","2","F7FF12","1AAAA1999A8AA1","5",,,,,,
"9HRJ9","2022-09-26T20:00:00","22.20","-109.50",,,"1","6","2","5","3","4","1",,"300","4","46","1","98","2",,"10124","8","11","8","270",,"250","241","7","280","0","0","0","9","0","0",,,,,,,"239","29","798","172","5","1","2","2","111111","1111A111111AA1","5",,,,,,
"2HFZ6","2022-09-26T21:00:00","22.80","-109.80",,,"1","4","0","0","0","0","1","0","300","4","31",,"98","2","0","10078","8","17","0","310","0","260","239","1","290","1","1","1","5","0","0",,"1","1","0",,,"239","29","992","114","5","1","2","2","111111","11111111111131",,"1","0","0",,,"4"
"9HRJ9","2022-09-27T00:00:00","21.70","-108.30",,,"1","6","2","5","3","4","1",,"270","4","51","1","99",,,"10108","6","10","8","288",,,,"7","297",,,"A",,"A","A",,,,,,,"239","18","798","172","5","1","2","2","11111F","111AA11AA18AA1","5",,,,,,
"9HRJ9","2022-09-27T01:00:00","21.60","-108.20",,,"1","6","2","5","3","4","1",,"270","4","41","1","99",,,"10111","5","5","8","282",,,,"7","308",,,"A",,"A","A",,,,,,,"239","18","798","172","5","1","2","2","11111F","111AA11AA18AA1","5",,,,,,
"9HRJ9","2022-09-27T02:00:00","21.50","-107.80",,,"1","4","0","0","3","4","1","0","260","4","57",,"98","3","0","10113","3","3","0","274",,,"251",,"307","3",,"5","5","A","A",,,,"0",,,"239","17","992","114","5","1","2","1","111111","1111111A111A31",,"1","0","0",,,"4"
"XCBJ8","2022-09-27T02:00:00","25.50","-109.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10056","3","3","8","312",,"277","265",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-27T03:00:00","25.50","-109.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10063","3","17","8","307",,"277","267",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"9HRJ9","2022-09-27T04:00:00","21.10","-107.20",,,"1","4","0","0","3","4","1","0","10","4","46",,"98","15","9","10136","3","26","0","272",,,"249",,"307","4",,,"A",,,,,,"0",,,"239","17","992","114","5","1","2","1","111111","1111111A111A31",,"1","9","0",,,"4"
"XCBR6","2022-09-27T04:00:00","23.20","-106.40",,,"1","5","2","5","9",,"1",,,,,,,,,"10084","0","24","8","296",,"274","267",,,,,"A",,"A","A",,,,,,,"239","36","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"2HFZ6","2022-09-27T05:00:00","22.80","-109.80",,,"1","4","0","0","0","0","1","0","300","4","62",,"98",,"0","10086","4","0","0","280","0","260","252","1","304","0","0","0","9","0","0",,,,"0",,,"239","29","992","114","5","1","2","1","111111","111A1111111A31",,"1","0","0",,,"4"
"9HRJ9","2022-09-27T05:00:00","21.00","-106.80",,,"1","6","2","5","3","4","1",,"250","4","103","1","98","13",,"10123","0","11","8","270",,"250","241","7","280","6","6","4","5","A","A",,,,,,,"239","16","798","172","5","1","2","1","113111","1111A111111AA1","5",,,,,,
"XCBJ8","2022-09-27T05:00:00","25.50","-109.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10075","1","19","8","307",,"274","262",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-27T05:00:00","23.20","-106.40",,,"1","5","2","5","9",,"1",,,,,,,,,"10092","3","20","8","296",,"272","264",,,,,"A",,"A","A",,,,,,,"239","36","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-27T06:00:00","25.50","-109.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10078","1","14","8","307",,"273","262",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-27T06:00:00","23.20","-106.40",,,"1","5","2","5","9",,"1",,,,,,,,,"10096","3","18","8","300",,"277","270",,,,,"A",,"A","A",,,,,,,"239","36","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"9HRJ9","2022-09-27T07:00:00","20.70","-106.30",,,"1","6","2","5","3","4","1",,"240","4","21","1","98","13",,"10133","5","4","8","280",,"250","237","7","300",,,"A",,"7","A",,,,,,,"239","6","798","172","5","1","2","1","111111","1111A111118AA1","5",,,,,,
"XCBJ8","2022-09-27T07:00:00","25.50","-109.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10078","0","6","8","306",,"275","265",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-27T07:00:00","23.20","-106.40",,,"1","5","2","5","9","0","1",,,,,,,,,"10090","0","6","8","296",,"271","262",,,,,"A",,"A","A",,,,,,,"239","36","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"9HRJ9","2022-09-27T08:00:00","20.60","-106.90",,,"1","6","2","5","3","4","1",,"30","4","36","1","98","1","9","10124","0","4","8","280",,"230","205","7","280","6","6","5","6","A","A",,,,,,,"239","6","798","172","5","1","2","1","111111","11111111111AA1","5",,"9",,,,
"XCBJ8","2022-09-27T08:00:00","25.40","-109.20",,,"1","5","2","5","5","2","1",,,,,,,,,"10075","8","1","8","307",,"275","264",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-27T08:00:00","23.20","-106.40",,,"1","5","2","5","9","0","1",,,,,,,,,"10085","8","7","8","295",,"273","265",,,,,"A",,"A","A",,,,,,,"239","36","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"2HFZ6","2022-09-27T09:00:00","22.80","-109.80",,,"1","4","0","0","0","0","1","0",,"4",,,,"2","0","10088","0","0","0","270","0","250","241","1","300","0","0","0","9","0","0",,"0","0","0",,,"239","29","992","114","5","1","2","1","11FF11","11A11111111331",,"1","0","0",,,"4"
"2HFZ7","2022-09-27T09:00:00","22.10","-109.30",,,"1","6","2","5","3","2","1",,"330","3","51",,,"1","0","10083",,,"8","260",,"250","246","1","280","0","0","0","9","0","0",,,,,,,"239","29","798","172","5","1","2","1","111111","11A11111111AAA","5",,"0",,,,
"XCBJ8","2022-09-27T09:00:00","25.20","-109.40",,,"1","5","2","5","5","3","1",,,,,,,,,"10072","8","6","8","303",,"272","262",,,,,"A",,"A","A",,,,,,,"239","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-27T09:00:00","23.20","-106.40",,,"1","5","2","5","9","0","1",,,,,,,,,"10082","6","14","8","296",,"272","264",,,,,"A",,"A","A",,,,,,,"239","36","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"9HRJ9","2022-09-27T10:00:00","20.60","-105.50",,,"1","6","2","5","2","4","1",,"10","4","31","1","99",,,"10124","6","11","8","276",,,,"7","317",,,"A",,"A","A",,,,,,,"239","5","798","172","5","1","2","1","11111F","111AA11AA18AA1","5",,,,,,
"XCBR6","2022-09-27T10:00:00","23.20","-106.40",,,"1","5","2","5","9","0","1",,,,,,,,,"10081","5","9","8","293",,"273","267",,,,,"A",,"A","A",,,,,,,"239","36","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBJ8","2022-09-27T11:00:00","24.70","-109.90",,,"1","5","2","5","5","4","1",,,,,,,,,"10070","5","5","8","300",,"268","258",,,,,"A",,"A","A",,,,,,,"239","49","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"XCBR6","2022-09-27T11:00:00","23.20","-106.40",,,"1","5","2","5","9","0","1",,,,,,,,,"10082","5","3","8","292",,"274","268",,,,,"A",,"A","A",,,,,,,"239","36","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,
"9HRJ9","2022-09-27T12:00:00","20.60","-105.20",,,"1","6","2","5","9","0","1",,"160","4","62","1","99",,,"10131","3","7","8","242",,,,"7","321",,,"A",,"A","A",,,,,,,"239","5","798","172","5","1","2","1","11111F","111AA11AA18AA1","5",,,,,,
"XCBR6","2022-09-27T13:00:00","23.20","-106.40",,,"1","5","2","5","9","0","1",,,,,,,,,"10090","3","9","8","281",,"269","265",,,,,"A",,"A","A",,,,,,,"239","36","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"9HRJ9","2022-09-27T14:00:00","20.60","-105.20",,,"1","4","0","0","0","0","1","0",,"4",,,"98","1","0","10133","2","9","0","244",,,"233",,"318","2",,"1","2","A","A",,,,"0",,,"239","5","992","114","5","1","2","2","11FF11","1111111A111A31",,"1","0","0",,,"4"
"EUCDE37","2022-09-27T14:00:00","20.04","-107.76",,,"1","5","2","5","7","4","1",,,,,,,,,"10096","2","13","8","269",,,"239",,,,,,,,,,,,,,,"239","7","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,
"XCBR6","2022-09-27T14:00:00","23.20","-106.40",,,"1","5","2","5","9","0","1",,,,,,,,,"10096","3","14","8","284",,"269","265",,,,,"A",,"A","A",,,,,,,"239","36","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"EUCDE37","2022-09-27T15:00:00","20.14","-107.99",,,"1","5","2","5","7","4","1",,,,,,,,,"10100","2","13","8","273",,,"238",,,,,,,,,,,,,,,"239","7","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,
"XCBR6","2022-09-27T15:00:00","23.10","-106.50",,,"1","5","2","5","6","1","1",,,,,,,,,"10100","1","15","8","304",,"280","272",,,,,"A",,"A","A",,,,,,,"239","36","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"9HRJ9","2022-09-27T16:00:00","20.60","-105.20",,,"1","4","0","0","0","0","1","0","200","4","10",,"98","2","0","10140","1","8","0","283",,,"240",,"318","2",,"1","4","A","A",,,,"0",,,"239","5","992","114","5","1","2","2","111111","1111111A111A31",,"1","0","0",,,"4"
"EUCDE37","2022-09-27T16:00:00","20.25","-108.22",,,"1","5","2","5","7","4","1",,,,,,,,,"10105","2","14","8","276",,,"238",,,,,,,,,,,,,,,"239","8","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,
"XCBR6","2022-09-27T16:00:00","23.20","-106.70",,,"1","5","2","5","6","2","1",,,,,,,,,"10104","1","14","8","316",,"285","275",,,,,"A",,"A","A",,,,,,,"239","36","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,
"2HFZ6","2022-09-27T17:00:00","22.80","-109.80",,,"1","4","0","0","0","0","1","0",,"4",,,"98","2","0","10102","0","9","0","310","0","250","223","1","301","0","0","0","9","0","0",,"0","0","0",,,"239","29","992","114","5","1","2","2","11FF11","11111111111331",,"1","0","0",,,"4"
"EUCDE37","2022-09-27T17:00:00","20.35","-108.46",,,"1","5","2","5","7","4","1",,,,,,,,,"10106","2","10","8","277",,,"238",,,,,,,,,,,,,,,"239","8","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,
"EUCDE37","2022-09-27T18:00:00","20.46","-108.69",,,"1","5","2","5","7","4","1",,,,,,,,,"10104","2","5","8","278",,,"238",,,,,,,,,,,,,,,"239","8","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,
"EUCDE37","2022-09-27T19:00:00","20.55","-108.93",,,"1","5","2","5","7","4","1",,,,,,,,,"10100","7","4","8","278",,,"238",,,,,,,,,,,,,,,"239","8","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,
