"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","IND_FOR_PRECIP"
"KPDL","2022-09-01T01:00:00","25.40","-74.40",,,"1","5","2","5","3","4","1",,,,,,,,,"10170","3","11","8","292",,"261",,"250",,,,,"A",,"A","A",,,,,,,"242","54","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"KS1078","2022-09-01T01:00:00","28.40","-71.40",,,"1","4","0","0","2","1","1","0","210","4","15",,,,,"10172","3","1","0","288","1","248",,"233",,,,,,"A",,,,,,,"8","2","242","81","992","114","5","1","2","1","F11111","11AAA1111A8A71",,,"3",,,,,,"4"
"NWS1968","2022-09-01T01:00:00","28.80","-79.10",,,"1","5","2","5","7","4","1",,,,,,,,,"10160","3","8","8","286",,"249",,"235",,,,,"A",,"A","A",,,,,,,"242","89","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"SPGF1","2022-09-01T01:00:00","26.70","-79.00",,,"1","4","2","5",,,"5","0","110","4","10",,,,,"10161","3","14","0","292",,,,,,,,,,"A",,,,,,,,,"242","69","995","114","13","0",,"1","F1111F","11AAA11AAA8AA1","31",,"6",,,,,,"4"
"V2QX5","2022-09-01T01:00:00","23.80","-73.70",,,"1","6","2","5","7","3","1",,"90","4","31","1","98","2","0","10171",,,"8","300",,"264",,"251","1","280","2","2","1","4","0","0",,"5","1","9","6","1","242","33","798","172","5","1","2","1","111111","1111111111111A",,"5",,"0",,,,,
"VREO2","2022-09-01T01:00:00","25.80","-79.80",,,"1","6","2","5","1","1","1",,"190","4","21","1","97",,,"10140","4","0","8","280",,"260",,"252","1","300",,,"A",,"A","A",,,,,,,"242","59","798","172","5","1","2","1","111111","111AA111118AA1",,"5",,,,,,,
"WDJ6598","2022-09-01T01:00:00","25.20","-74.50",,,"1","5","2","5","3","4","1",,,,,,,,,"10181","3","10","8","287",,"255",,"243",,,,,"A",,"A","A",,,,,,,"242","54","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"WTDO","2022-09-01T01:00:00","27.00","-79.90",,,"1","6","2","5","9",,"1",,"150","4","46",,,,,"10154",,,"8","302",,,,"231","3","304",,,"A",,"A","A",,,,,,,"242","79","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,
"WTOI","2022-09-01T01:00:00","27.60","-77.30",,,"1","5","2","5","7","5","1",,,,,,,,,"10154","3","8","8","292",,"255",,"241",,,,,"A",,"A","A",,,,,,,"242","77","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4100010","2022-09-01T01:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","164",,"32",,,,,"10157",,,"8","294",,,,"246","9","304",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-01T01:10:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","146",,"13",,,,,"10155",,,"8","283",,,,"227","9","299",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-01T01:20:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","168",,"30",,,,,"10156",,,"8","294",,,,"246","9","304",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-01T01:20:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","176",,"12",,,,,"10157",,,"8","283",,,,"227","9","299",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-01T01:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","173",,"32",,,,,"10158",,,"8","294",,,,"244","9","304",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-01T01:30:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","174",,"13",,,,,"10157",,,"8","283",,,,"228","9","299",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-01T01:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","177",,"34",,,,,"10156",,,"8","295",,,,"245","9","304",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-01T01:40:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","169",,"11",,,,,"10157",,,"8","283",,,,"227","9","299",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"KPDL","2022-09-01T01:44:00","25.26","-74.28",,,"1","5","2","5","9",,"1","5","51",,"41",,,,,"10150",,,"8","274",,,,,,,,,,,,,,,,,,,"242","54","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,
"4100010","2022-09-01T01:50:00","28.90","-78.50",,,"1","5","2","5",,,"11",,"170","1","40",,,,,"10156",,,"8","295",,,,"247",,,,,,,,,,,"2","12","7","2","242","88","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,,,,
"4100047","2022-09-01T01:50:00","27.50","-71.50",,,"1","5","2","5",,,"11",,"140","1","10",,,,,"10157",,,"8","283",,,,"227",,,,,,,,,,,"2","11","8","2","242","71","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,,,,
"KPDL","2022-09-01T01:50:00","25.24","-74.26",,,"1","5","2","5","9",,"1","5","64",,"36",,,,,"10150",,,"8","274",,,,,,,,,,,,,,,,,,,"242","54","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,
"1301573","2022-09-01T02:00:00","28.84","-75.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,,"242","85","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"1301578","2022-09-01T02:00:00","28.03","-73.50",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"242","83","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"1501723","2022-09-01T02:00:00","25.90","-71.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,,"242","51","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"3EBL5","2022-09-01T02:00:00","20.30","-70.90",,,"1","5","2","5","7","2","1",,,,,,,,,"10153","1","14","8","280",,"269",,"266",,,,,"A",,"A","A",,,,,,,"242","0","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"3ETA7","2022-09-01T02:00:00","25.40","-75.90",,,"1","5","2","5","8","2","1",,,,,,,,,"10178","1","14","8","276",,"243",,"230",,,,,"A",,"A","A",,,,,,,"242","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4100010","2022-09-01T02:00:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","172",,"35",,,,,"10155",,,"8","295",,,,"248","9","304",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-01T02:00:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","147",,"11",,,,,"10157",,,"8","282",,,,"225","9","299",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4101726","2022-09-01T02:00:00","22.66","-70.40",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","20","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4401556","2022-09-01T02:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10148",,,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"4401854","2022-09-01T02:00:00","23.45","-73.40",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6202613","2022-09-01T02:00:00","29.45","-78.06",,,"1","4","2","5",,,"11",,,,,,,,,"10156",,,"8",,,,,,"9","302",,,,,,,,,,,,,"242","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6202614","2022-09-01T02:00:00","21.00","-70.83",,,"1","3","2","5",,,"11",,,,,,,,,"10152",,,,,,,,,,,,,,,,,,,,,,,"242","10","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"6203631","2022-09-01T02:00:00","21.73","-71.54",,,"1","3","2","5",,,"11",,,,,,,,,"10153",,,,,,,,,,,,,,,,,,,,,,,"242","11","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"6203635","2022-09-01T02:00:00","25.60","-76.36",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,,"9","297",,,,,,,,,,,,,"242","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6203636","2022-09-01T02:00:00","23.18","-75.11",,,"1","3","2","5",,,"11",,,,,,,,,"10162",,,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"C6FA2","2022-09-01T02:00:00","20.20","-71.10",,,"1","5","2","5","8","2","1",,,,,,,,,"10143","1","21","8","282",,"268",,"263",,,,,"A",,"A","A",,,,,,,"242","1","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6FG4","2022-09-01T02:00:00","26.20","-78.00",,,"1","5","2","5","6","2","1",,,,,,,,,"10151","3","11","8","292",,"260",,"248",,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6FN4","2022-09-01T02:00:00","25.60","-76.70",,,"1","5","2","5","1","3","1",,,,,,,,,"10181","0","9","8","289",,"265",,"257",,,,,"A",,"A","A",,,,,,,"242","56","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6FV9","2022-09-01T02:00:00","26.00","-78.40",,,"1","6","2","5","9",,"1",,"190","4","103","1","98","0","1","10150","3","9","8","270",,"241",,"230","1","300","4","4","A","A","A","A",,,,,,,"242","68","798","172","5","1","2","1","111111","11111111111AA1",,"5",,"1",,,,,
"C6UZ7","2022-09-01T02:00:00","26.00","-76.00",,,"1","5","2","5","3","2","1",,,,,,,,,"10167","0","3","8","275",,"264",,"261",,,,,"A",,"A","A",,,,,,,"242","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6WW4","2022-09-01T02:00:00","25.30","-77.40",,,"1","5","2","5","7","1","1",,,,,,,,,"10152","0","7","8","281",,"252",,"241",,,,,"A",,"A","A",,,,,,,"242","57","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6XS7","2022-09-01T02:00:00","25.90","-76.80",,,"1","5","2","5","2","3","1",,,,,,,,,"10165","1","16","8","288",,"263",,"254",,,,,"A",,"A","A",,,,,,,"242","56","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6YR6","2022-09-01T02:00:00","25.50","-77.30",,,"1","5","2","5","8","2","1",,,,,,,,,"10167","3","8","8","270",,"255",,"249",,,,,"A",,"A","A",,,,,,,"242","57","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"HPYE","2022-09-01T02:00:00","25.10","-75.90",,,"1","5","2","5","8","3","1",,,,,,,,,"10176","3","18","8","280",,"268",,"264",,,,,"A",,"A","A",,,,,,,"242","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"KPDL","2022-09-01T02:00:00","25.20","-74.20",,,"1","5","2","5","3","4","1",,,,,,,,,"10169","1","11","8","285",,"256",,"245",,,,,"A",,"A","A",,,,,,,"242","54","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"KS1078","2022-09-01T02:00:00","28.40","-71.40",,,"1","4","0","0","1","0","1","0","190","4","10",,,,,"10172","0","7","0","287","1","248",,"234",,,,,,"A",,,,,,,"8","2","242","81","992","114","5","1","2","1","F11111","11AAA1111A8A71",,,"3",,,,,,"4"
"NWS1968","2022-09-01T02:00:00","29.00","-79.40",,,"1","5","2","5","7","4","1",,,,,,,,,"10162","3","9","8","283",,"253",,"242",,,,,"A",,"A","A",,,,,,,"242","99","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"SPGF1","2022-09-01T02:00:00","26.70","-79.00",,,"1","4","2","5",,,"5","0","180","4","15",,,,,"10162","1","15","0","267",,,,,,,,,,"A",,,,,,,,,"242","69","995","114","13","0",,"1","F1111F","11AAA11AAA8AA1","31",,"6",,,,,,"4"
"V2BW1","2022-09-01T02:00:00","25.20","-80.00",,,"1","5","2","5","1","2","1",,,,,,,,,"10148","0","11","8","277",,"250",,"240",,,,,"A",,"A","A",,,,,,,"241","50","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"V2QX5","2022-09-01T02:00:00","24.00","-75.64",,,"1","6","2","5","7","3","1",,"90","4","21","1","98","2","0","10173",,,"8","289",,"259",,"249","1","280","2","2","2","4","0","0",,"5","1","9","6","1","242","45","798","172","5","0",,"1","111111","1111111111111A",,"5",,"0",,,,,
"VREO2","2022-09-01T02:00:00","25.90","-79.80",,,"1","6","2","5","1","1","1",,"190","4","21","1","97",,,"10140","4","0","8","260",,"240",,"231","1","300",,,"A",,"A","A",,,,,,,"242","59","798","172","5","1","2","1","111111","111AA111118AA1",,"5",,,,,,,
"WDJ6598","2022-09-01T02:00:00","25.00","-74.20",,,"1","5","2","5","3","4","1",,,,,,,,,"10180","0","10","8","281",,"252",,"242",,,,,"A",,"A","A",,,,,,,"242","54","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"WMKQ","2022-09-01T02:00:00","26.30","-79.70",,,"1","5","2","5","8","5","1",,,,,,,,,"10155","0","11","8","287",,"258",,"247",,,,,"A",,"A","A",,,,,,,"242","69","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"WTDO","2022-09-01T02:00:00","26.90","-79.90",,,"1","6","2","5","9",,"1",,"160","4","62",,,,,"10156",,,"8","297",,,,"239","3","302",,,"A",,"A","A",,,,,,,"242","69","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,
"WTOI","2022-09-01T02:00:00","27.80","-77.60",,,"1","5","2","5","7","5","1",,,,,,,,,"10154","0","8","8","289",,"250",,"235",,,,,"A",,"A","A",,,,,,,"242","77","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4102636","2022-09-01T02:03:00","26.72","-74.35",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,,"9","301",,,,,,,,,,,,,"242","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4100010","2022-09-01T02:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","175",,"36",,,,,"10156",,,"8","295",,,,"251","9","304",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-01T02:10:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","148",,"10",,,,,"10157",,,"8","282",,,,"226","9","300",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-01T02:20:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","173",,"34",,,,,"10156",,,"8","294",,,,"251","9","304",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-01T02:20:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","164",,"7",,,,,"10156",,,"8","282",,,,"225","9","299",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-01T02:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","176",,"33",,,,,"10157",,,"8","294",,,,"252","9","304",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-01T02:30:00","27.48","-71.45",,,"1","5","2","5",,,"11",,,,,,,,,"10154",,,"8","282",,,,"225","9","299",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","11FF11","12AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-01T02:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","177",,"32",,,,,"10157",,,"8","294",,,,"250","9","304",,,,,,,,,,,,,"242","88","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-01T02:40:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","162",,"12",,,,,"10155",,,"8","282",,,,"225","9","299",,,,,,,,,,,,,"242","71","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-01T02:50:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","177",,"30",,,,,"10156",,,"8","294",,,,"249","9","304",,,,,,,,,,,,,"242","88","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-01T02:50:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","152",,"9",,,,,"10155",,,"8","282",,,,"226","9","299",,,,,,,,,,,,,"242","71","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,,,
"1301573","2022-09-01T03:00:00","28.83","-75.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","300",,,,,,,,,,,,,"242","85","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"1501723","2022-09-01T03:00:00","25.91","-71.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,,"242","51","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"3EBL5","2022-09-01T03:00:00","20.40","-71.00",,,"1","5","2","5","7","2","1",,,,,,,,,"10150","0","6","8","278",,"266",,"262",,,,,"A",,"A","A",,,,,,,"242","1","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"3ETA7","2022-09-01T03:00:00","25.50","-76.00",,,"1","5","2","5","7","2","1",,,,,,,,,"10171","8","0","8","275",,"234",,"218",,,,,"A",,"A","A",,,,,,,"242","56","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA7",,"5",,,,,,,
"4100010","2022-09-01T03:00:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","157",,"28",,,,,"10156",,,"8","294",,,,"251","9","304",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-01T03:00:00","27.50","-71.50",,,"1","4","2","0","0","0","11","0","160","1","10",,,,,"10155",,,"0","282",,,,"225","1","299",,,,"A",,,,,,,,,"242","71","993","114","6","1","2","1","111111","11AAA11A118AAA",,,"6",,,,,,"4"
"4101726","2022-09-01T03:00:00","22.66","-70.41",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","20","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4102636","2022-09-01T03:00:00","26.71","-74.35",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,,"9","301",,,,,,,,,,,,,"242","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4401556","2022-09-01T03:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10148",,,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"4401854","2022-09-01T03:00:00","23.45","-73.40",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6202613","2022-09-01T03:00:00","29.46","-78.06",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,,"9","301",,,,,,,,,,,,,"242","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6202614","2022-09-01T03:00:00","21.00","-70.83",,,"1","3","2","5",,,"11",,,,,,,,,"10152",,,,,,,,,,,,,,,,,,,,,,,"242","10","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"6203624","2022-09-01T03:00:00","29.99","-75.90",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,,"9","298",,,,,,,,,,,,,"242","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6203631","2022-09-01T03:00:00","21.73","-71.54",,,"1","3","2","5",,,"11",,,,,,,,,"10155",,,,,,,,,,,,,,,,,,,,,,,"242","11","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"6203635","2022-09-01T03:00:00","25.61","-76.37",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,,"9","297",,,,,,,,,,,,,"242","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6203636","2022-09-01T03:00:00","23.18","-75.11",,,"1","3","2","5",,,"11",,,,,,,,,"10161",,,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"C6FA2","2022-09-01T03:00:00","20.30","-71.30",,,"1","5","2","5","6","3","1",,,,,,,,,"10140","0","7","8","278",,"269",,"266",,,,,"A",,"A","A",,,,,,,"242","1","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6FG4","2022-09-01T03:00:00","26.20","-78.10",,,"1","5","2","5","6","2","1",,,,,,,,,"10148","0","6","8","285",,"260",,"251",,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6FN4","2022-09-01T03:00:00","25.60","-76.50",,,"1","5","2","5","2","3","1",,,,,,,,,"10184","3","9","8","287",,"272",,"267",,,,,"A",,"A","A",,,,,,,"242","56","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6FN5","2022-09-01T03:00:00","26.10","-78.70",,,"1","5","2","5","6","4","1",,,,,,,,,"10158","0","3","8","280",,"259",,"251",,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6FV9","2022-09-01T03:00:00","26.10","-78.60",,,"1","6","2","5","7","2","1",,"190","4","51","1","98","0","1","10147","3","1","8","273",,"243",,"231","1","300","4","4","A","A","A","A",,,,,,,"242","68","798","172","5","1","2","1","111111","11111111111AA1",,"5",,"1",,,,,
"C6UZ7","2022-09-01T03:00:00","26.00","-76.20",,,"1","5","2","5","4","2","1",,,,,,,,,"10166","5","1","8","275",,"249",,"239",,,,,"A",,"A","A",,,,,,,"242","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6WW4","2022-09-01T03:00:00","25.40","-77.50",,,"1","5","2","5","7","1","1",,,,,,,,,"10148","0","1","8","282",,"260",,"252",,,,,"A",,"A","A",,,,,,,"242","57","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6XS7","2022-09-01T03:00:00","26.10","-76.60",,,"1","5","2","5","1","3","1",,,,,,,,,"10168","1","16","8","274",,"255",,"248",,,,,"A",,"A","A",,,,,,,"242","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6YR6","2022-09-01T03:00:00","25.60","-77.30",,,"1","5","2","5","7","2","1",,,,,,,,,"10163","0","2","8","275",,"254",,"246",,,,,"A",,"A","A",,,,,,,"242","57","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"HPYE","2022-09-01T03:00:00","25.30","-75.90",,,"1","5","2","5","8","3","1",,,,,,,,,"10168","0","5","8","276",,"249",,"239",,,,,"A",,"A","A",,,,,,,"242","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"KPDL","2022-09-01T03:00:00","24.90","-73.90",,,"1","5","2","5","3","4","1",,,,,,,,,"10167","0","3","8","283",,"255",,"245",,,,,"A",,"A","A",,,,,,,"242","43","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"KS1078","2022-09-01T03:00:00","28.40","-71.40",,,"1","4","0","0","2","1","1","0","160","4","10",,,,,"10169","0","2","0","286","1","244",,"228",,,,,,"A",,,,,,,"7","1","242","81","992","114","5","1","2","1","F11111","11AAA1111A8A71",,,"3",,,,,,"4"
"NWS1968","2022-09-01T03:00:00","29.20","-79.70",,,"1","5","2","5","7","4","1",,,,,,,,,"10159","0","3","8","285",,"252",,"241",,,,,"A",,"A","A",,,,,,,"242","99","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"SPGF1","2022-09-01T03:00:00","26.70","-79.00",,,"1","4","2","5",,,"5","0","220","4","15",,,,,"10156","0","3","0","280",,,,,,,,,,"A",,,,,,,,,"242","69","995","114","13","0",,"1","F1111F","11AAA11AAA8AA1","31",,"6",,,,,,"4"
"V2BW1","2022-09-01T03:00:00","25.30","-79.90",,,"1","5","2","5","1","2","1",,,,,,,,,"10150","0","4","8","280",,"252",,"242",,,,,"A",,"A","A",,,,,,,"242","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"VREO2","2022-09-01T03:00:00","25.90","-79.70",,,"1","6","2","5","1","1","1",,"190","4","21","1","97",,,"10140","4","0","8","260",,"240",,"231","1","300",,,"A",,"A","A",,,,,,,"242","59","798","172","5","1","2","1","111111","111AA111118AA1",,"5",,,,,,,
