"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","IND_FOR_PRECIP"
"WGAH","2022-09-28T06:00:00","28.50","49.80",,,"1","5","2","5","3","4","1",,,,,,,,,"10072","3","2","8","328",,"228","183",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-28T07:00:00","29.00","48.10",,,"1","5","2","5","6","3","1",,,,,,,,,"10074","0","9","8","352",,"214","140",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF12","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-28T08:00:00","29.00","48.10",,,"1","5","2","5","6","2","1",,,,,,,,,"10066","8","4","8","344",,"206","128",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF12","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-28T09:00:00","29.00","48.10",,,"1","5","2","5","6","1","1",,,,,,,,,"10057","8","18","8","367",,"213","129",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F3FF12","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-28T14:00:00","29.00","48.10",,,"1","5","2","5","9",,"1",,,,,,,,,"10030",,,"8","387",,"214","117",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F5FF14","1AAAA1111A8AAA","5",,,,
"KSFF","2022-09-28T16:00:00","29.00","48.20",,,"1","5","2","5","1","1","1",,,,,,,,,"10034",,,"8","338",,"208","138",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF12","1AAAA1111A8AAA","5",,,,
"KSFF","2022-09-28T17:00:00","29.20","48.10",,,"1","5","2","5","8","1","1",,,,,,,,,"10037","3","8","8","321",,"220","172",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-28T18:00:00","29.30","48.10",,,"1","5","2","5","8","2","1",,,,,,,,,"10043","3","11","8","302",,"217","176",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"V7QS7","2022-09-28T18:00:00","28.50","48.60",,,"1","6","2","5","0","0","1",,"260","4","21","1","98",,,"10010","4","0","8","290","0","250","235","1","300","2","2","A","A","A","A","0","1","0","36",,,"218","88","798","172","5","0",,"1","111111","111AA111111371","5",,,"36",
"KSFF","2022-09-28T19:00:00","29.40","48.00",,,"1","5","2","5","7","2","1",,,,,,,,,"10044","1","11","8","312",,"207","152",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-28T20:00:00","29.30","47.90",,,"1","5","2","5","7","1","1",,,,,,,,,"10045","1","8","8","289",,"196","144",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-28T21:00:00","29.30","47.90",,,"1","5","2","5","6","1","1",,,,,,,,,"10045","0","2","8","270",,"173","111",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-28T22:00:00","29.30","47.90",,,"1","5","2","5","5","1","1",,,,,,,,,"10041","8","3","8","252",,"168","114",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-28T23:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10038","8","7","8","249",,"168","115",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-29T00:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10040","5","4","8","238",,"159","105",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F2FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-29T01:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10044","3","3","8","227",,"155","105",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F4FF11","1AAAA1166A8AA1","5",,,,
"KSFF","2022-09-29T02:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10048","3","9","8","228",,"151","96",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F4FF11","1AAAA1166A8AA1","5",,,,
"KSFF","2022-09-29T03:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10053","3","12","8","220",,"148","95",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F4FF11","1AAAA1166A8AA1","5",,,,
"KSFF","2022-09-29T04:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10057","3","14","8","262",,"171","112",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-29T05:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10059","1","12","8","302",,"185","112",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-29T06:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10060","1","7","8","325",,"204","138",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"V7QS7","2022-09-29T06:00:00","28.50","49.60",,,"1","6","2","5","0","0","1",,"330","4","46","1","98",,,"10020","4","0","8","290","0","210","171","1","300","0","0","0","9","0","0",,"1","1","36",,,"218","89","798","172","5","0",,"2","111111","111AA111111171","5",,,"36",
"KSFF","2022-09-29T07:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10059","0","2","8","346",,"209","135",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F1FF12","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-29T08:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10053","8","7","8","363",,"224","154",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F1FF12","1AAAA1111A8AA1","5",,,,
"7KGY","2022-09-29T09:00:00","28.60","49.90",,,"1","6","2","5","7","4","1",,"320","4","93","1","98","3","0","10048","7","4","8","330","0","320","317","3","330","3","3","1","2","0","0",,"5","1","32","10","3","218","89","798","172","5","0",,"2","111111","11111111111111","5",,"0",,
"KSFF","2022-09-29T09:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10046","8","13","8","368",,"230","164",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F3FF12","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-29T10:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10039","8","20","8","370",,"220","143",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F3FF12","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-29T11:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10033","6","19","8","363",,"218","143",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F1FF12","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-29T13:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10034","5","4","8","340",,"203","124",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F1FF12","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-29T16:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10046","3","11","8","300",,"198","141",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-29T17:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10051","3","14","8","289",,"190","132",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-29T18:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10055","1","14","8","279",,"188","135",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"V7QS7","2022-09-29T18:00:00","28.50","48.60",,,"1","6","2","5","0","0","1",,"230","4","57","1","98",,,"10020","4","0","8","280","0","240","224","1","300","3","3","A","A","A","A",,"1","1","36",,,"218","88","798","172","5","0",,"1","111111","111AA111111171","5",,,"36",
"KSFF","2022-09-29T19:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10057","1","11","8","267",,"179","124",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-29T20:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10056","1","6","8","254",,"173","123",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-29T21:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10054","8","1","8","251",,"174","127",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-29T22:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10053","5","3","8","247",,"174","129",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-29T23:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10054","5","2","8","244",,"177","137",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T00:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10055","3","2","8","237",,"174","136",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F2FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T01:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10061","3","7","8","240",,"173","132",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F2FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T02:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10067","3","13","8","235",,"171","131",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","1","F2FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T03:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10072","3","17","8","226",,"163","123",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F4FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T04:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10077","1","17","8","254",,"182","140",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T06:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10084","1","11","8","343",,"224","167",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T07:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10083","0","5","8","376",,"244","186",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F3FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T08:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10078","8","2","8","396",,"256","199",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F5FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T09:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10071","8","12","8","404",,"253","189",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F5FF12","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T10:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10064","8","18","8","403",,"246","177",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F5FF12","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T11:00:00","29.30","47.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10058","8","20","8","403",,"243","171",,,,,"A",,"A","A",,,,,,,"218","97","798","172","5","1","2","2","F5FF12","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T14:00:00","29.20","48.20",,,"1","5","2","5","3","2","1",,,,,,,,,"10056","5","2","8","312",,"194","126",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T16:00:00","29.10","48.30",,,"1","5","2","5","3","1","1",,,,,,,,,"10062","3","7","8","314",,"194","123",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T17:00:00","29.00","48.40",,,"1","5","2","5","3","2","1",,,,,,,,,"10066","3","11","8","290",,"207","166",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T18:00:00","29.00","48.60",,,"1","5","2","5","3","2","1",,,,,,,,,"10067","1","9","8","290",,"220","188",,,,,"A",,"A","A",,,,,,,"218","98","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T19:00:00","28.90","48.80",,,"1","5","2","5","3","2","1",,,,,,,,,"10069","1","7","8","284",,"220","191",,,,,"A",,"A","A",,,,,,,"218","88","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T20:00:00","28.90","48.90",,,"1","5","2","5","2","3","1",,,,,,,,,"10067","8","0","8","283",,"233","211",,,,,"A",,"A","A",,,,,,,"218","88","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA7","5",,,,
"KSFF","2022-09-30T21:00:00","28.80","49.10",,,"1","5","2","5","2","3","1",,,,,,,,,"10065","8","2","8","273",,"213","186",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T22:00:00","28.80","49.30",,,"1","5","2","5","2","3","1",,,,,,,,,"10063","5","6","8","271",,"217","192",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
"KSFF","2022-09-30T23:00:00","28.80","49.60",,,"1","5","2","5","2","3","1",,,,,,,,,"10063","5","4","8","272",,"218","193",,,,,"A",,"A","A",,,,,,,"218","89","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,
