"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"SNDP5","2018-09-04T02:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10125",,,"0","271",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T02:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10125",,,"0","272",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T02:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10125",,,"0","271",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"5102534","2018-09-04T03:00:00","22.98","-179.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","284",,,,,,,,,,,,,"232","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"SNDP5","2018-09-04T03:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10125","7","7","0","272",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"WTEE","2018-09-04T03:00:00","27.40","-175.50",,,"1","6","2","5","3","2","1",,"130","4","67","1","98","2","0","10128","7","3","8","264",,"243","7","268","4","4","1","7","4","1",,,"1","11","6","2","232","75","798","172","5","1","2","2","111111","1111111A111311",,"5",,"0",,,,,,,,
"SNDP5","2018-09-04T03:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10126",,,"0","273",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T03:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10127",,,"0","273",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T03:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10127",,,"0","272",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T03:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10128",,,"0","273",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T03:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10128",,,"0","273",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T03:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10128",,,"0","272",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T03:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10128",,,"0","274",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T03:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10128",,,"0","274",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T03:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10129",,,"0","270",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"5102534","2018-09-04T04:00:00","22.98","-179.90",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","284",,,,,,,,,,,,,"232","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"SNDP5","2018-09-04T04:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10130","5","0","0","271",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"WTEE","2018-09-04T04:00:00","27.40","-175.40",,,"1","6","2","5","9",,"1",,"130","4","57",,,,,"10131",,,"8","266",,"224","3","267",,,"A",,"A","A",,,,,,,"232","75","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,
"SNDP5","2018-09-04T04:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10131",,,"0","270",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T04:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10130",,,"0","268",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T04:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10130",,,"0","270",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T04:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10130",,,"0","271",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T04:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10131",,,"0","271",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T04:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10131",,,"0","273",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T04:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10132",,,"0","272",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T04:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10132",,,"0","272",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T04:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10132",,,"0","273",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"5102534","2018-09-04T05:00:00","22.99","-179.89",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","283",,,,,,,,,,,,,"232","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"SNDP5","2018-09-04T05:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10132","2","5","0","264",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"WTEE","2018-09-04T05:00:00","27.20","-175.30",,,"1","6","2","5","9",,"1",,"120","4","57",,,,,"10135",,,"8","267",,"220","3","267",,,"A",,"A","A",,,,,,,"232","75","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,
"SNDP5","2018-09-04T05:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10133",,,"0","263",,,"1","275",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T05:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10133",,,"0","262",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T05:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10134",,,"0","260",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T05:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10134",,,"0","261",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T05:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10135",,,,,,,,,,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","FFFF1F","1AAAA1AAAA8AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T05:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10136",,,,,,,,,,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","FFFF1F","1AAAA1AAAA8AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T05:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10137",,,,,,,,,,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","FFFF1F","1AAAA1AAAA8AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T05:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10138",,,,,,,,,,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","FFFF1F","1AAAA1AAAA8AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T05:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10138",,,"0","262",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"5102534","2018-09-04T06:00:00","22.99","-179.88",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","283",,,,,,,,,,,,,"232","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"SNDP5","2018-09-04T06:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10138","3","13","0","261",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"WTEE","2018-09-04T06:00:00","27.10","-175.10",,,"1","6","2","5","9",,"1",,"120","4","62",,,,,"10142",,,"8","266",,"221","3","270",,,"A",,"A","A",,,,,,,"232","75","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,
"SNDP5","2018-09-04T06:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10137",,,"0","261",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T06:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10137",,,"0","265",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T06:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10138",,,"0","266",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T06:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10139",,,"0","268",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T06:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","268",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T06:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","269",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T06:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","270",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T06:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","268",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T06:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10141",,,"0","268",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T07:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140","2","10","0","266",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"WTEE","2018-09-04T07:00:00","27.00","-175.00",,,"1","6","2","5","9",,"1",,"120","4","62",,,,,"10146",,,"8","268",,"222","3","275",,,"A",,"A","A",,,,,,,"232","75","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,
"SNDP5","2018-09-04T07:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10141",,,"0","265",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T07:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10141",,,"0","263",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T07:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10142",,,"0","261",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T07:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10143",,,"0","262",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T07:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10143",,,"0","261",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T07:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145",,,"0","263",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T07:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10146",,,"0","264",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T07:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10146",,,"0","266",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T07:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","267",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T08:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147","3","15","0","266",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"WTEE","2018-09-04T08:00:00","26.80","-174.90",,,"1","6","2","5","9",,"1",,"110","4","77",,,,,"10151",,,"8","269",,"221","3","276",,,"A",,"A","A",,,,,,,"232","64","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,
"SNDP5","2018-09-04T08:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","267",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T08:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","267",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T08:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","267",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T08:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","267",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T08:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","268",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T08:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","267",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T08:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10146",,,"0","267",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T08:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145",,,"0","266",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T08:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145",,,"0","266",,,"1","274",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T09:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145","2","7","0","264",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"WTEE","2018-09-04T09:00:00","26.70","-174.70",,,"1","6","2","5","3","2","1",,"110","4","67","1","98",,"2","10152","2","7","8","266",,"241","7","275",,,"A","6","A","A",,"8","2","11","6","3","232","64","798","172","5","1","2","1","111111","111A111A118111",,"5",,"2",,,,,,,,
"SNDP5","2018-09-04T09:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145",,,"0","265",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T09:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145",,,"0","264",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T09:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145",,,"0","264",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T09:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145",,,"0","264",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T09:30:00","28.21","-177.36",,,"1","3","2","5",,,"5",,,,,,,,,"10145",,,,"264",,,,,,,,,,,,,,,,,"232","87","797","103","16","1","2","1","F1FF1F","1AAAA11AAAAAAA","31",,,,,,,,,,,
"SNDP5","2018-09-04T09:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10144",,,"0","265",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T09:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10144",,,"0","264",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T09:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10144",,,"0","264",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T09:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10144",,,"0","264",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T10:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10144","1","4","0","264",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"WTEE","2018-09-04T10:00:00","26.60","-174.60",,,"1","6","2","5","9",,"1",,"110","4","72",,,,,"10152",,,"8","266",,"227","3","273",,,"A",,"A","A",,,,,,,"232","64","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,
"SNDP5","2018-09-04T10:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10144",,,"0","264",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T10:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10144",,,"0","265",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T10:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10144",,,"0","265",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T10:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10143",,,"0","265",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T10:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10143",,,"0","264",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T10:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10143",,,"0","265",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T10:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10143",,,"0","265",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T10:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10143",,,"0","265",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T10:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10143",,,"0","266",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-04T11:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10143","7","4","0","265",,,"1","273",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
