"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"1300001","2018-09-06T17:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","244",,"46",,,,,"10112",,,"8","274",,,,"9","270",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-06T18:00:00","11.49","-22.98",,,"1","5","2","5",,,"11",,"240",,"52",,,,,"10110",,,"8","275",,,,"9","270",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"D5DS2","2018-09-06T18:00:00","10.50","-26.80",,,"1","5","2","5","1","4","1",,,,,,,,,"10103","7","18",,,,,,,,,,"A",,"A","A",,,,,,,"283","6","798","172","5","1","2","2","FFFF1F","1AAAA1AAAA8AA1",,"5",,,,,,,,,,,
"1300001","2018-09-06T19:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","252",,"46",,,,,"10114",,,"8","271",,,,"9","271",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-06T20:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","255",,"68",,,,,"10114",,,"8","272",,,,"9","271",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-06T21:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","252",,"49",,,,,"10123",,,"8","272",,,,"9","271",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-06T22:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","258",,"56",,,,,"10131",,,"8","273",,,,"9","270",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-06T23:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","255",,"53",,,,,"10133",,,"8","271",,,,"9","270",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"D5DS2","2018-09-06T23:00:00","11.70","-26.30",,,"1","5","2","5","1","3","1",,"230","4","93","1","98",,,"10132","2","18","8","250",,"230","222",,,"0","0","0","9","0","0",,"2","4",,,,"283","16","798","172","5","1","2","1","F11111","111AA1111A11A1",,"5",,,,,,,,,,,
"1300001","2018-09-07T00:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","249",,"54",,,,,"10132",,,"8","270",,,,"9","270",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T01:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","239",,"47",,,,,"10126",,,"8","269",,,,"9","270",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T02:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","258",,"41",,,,,"10118",,,"8","268",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T03:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","251",,"72",,,,,"10108",,,"8","269",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T04:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","251",,"75",,,,,"10104",,,"8","269",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T05:00:00","11.49","-22.98",,,"1","5","2","5",,,"11",,"260",,"70",,,,,"10100",,,"8","269",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T06:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","245",,"74",,,,,"10100",,,"8","269",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"D5DS2","2018-09-07T06:00:00","13.20","-25.60",,,"1","5","2","5","8","3","1",,,,,,,,,"10101","7","7",,,,,,,,,,"A",,"A","A",,,,,,,"283","35","798","172","5","1","2","1","FFFF1F","1AAAA1AAAA8AA1",,"5",,,,,,,,,,,
"1300001","2018-09-07T07:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","251",,"75",,,,,"10104",,,"8","269",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T08:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","247",,"84",,,,,"10103",,,"8","270",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T09:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","251",,"85",,,,,"10109",,,"8","270",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","113111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T10:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","246",,"70",,,,,"10117",,,"8","272",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T11:00:00","11.48","-22.98",,,"1","5","2","5",,,"11",,"250",,"80",,,,,"10118",,,"8","272",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T12:00:00","11.48","-22.98",,,"1","5","2","5",,,"11",,"250",,"84",,,,,"10115",,,"8","272",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","113111","11AAA11AA1AAAA",,,,,,,,,,,,,
"D5DS2","2018-09-07T12:00:00","14.50","-25.00",,,"1","5","2","5","1","3","1",,"300","4","93","1","98",,,"10117","2","8","8","290",,"280","277",,,"7","7","7","3","A","A",,"2","4",,,,"283","45","798","172","5","0",,"2","F15111","111AA1111A11A1",,"5",,,,,,,,,,,
"ELPP9","2018-09-07T12:00:00","19.80","-21.30",,,"1","6","2","5","5","4","1",,"30","3","57","1","97","3","2","10130",,,"8","270",,"260","256","1","250","6","6","7","3","1","7",,"6","4",,,,"283","91","798","172","5","0",,"2","111111","111111111111AA",,"5",,"2",,,,,,,,,
"VRCC8","2018-09-07T12:00:00","15.50","-28.30",,,"1","5","2","5","5","3","1",,"90","4","67",,,"2","2","10110","2","10","8","270",,,,,,"3",,"3","3","7","6",,"10","2",,"6","1","283","58","798","172","5","0",,"2","F1111F","11A1111AAA1171",,"5",,"2",,,,,,,,,
"1300001","2018-09-07T13:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","253",,"74",,,,,"10115",,,"8","273",,,,"9","270",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T14:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","255",,"74",,,,,"10115",,,"8","272",,,,"9","270",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T15:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","259",,"76",,,,,"10106",,,"8","273",,,,"9","270",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T16:00:00","11.48","-22.98",,,"1","5","2","5",,,"11",,"260",,"74",,,,,"10102",,,"8","272",,,,"9","270",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T17:00:00","11.48","-22.98",,,"1","5","2","5",,,"11",,"260",,"65",,,,,"10100",,,"8","272",,,,"9","270",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T18:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","254",,"100",,,,,"10103",,,"8","267",,,,"9","271",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","113111","11AAA11AA1AAAA",,,,,,,,,,,,,
"ELPP9","2018-09-07T18:00:00","18.00","-22.40",,,"1","6","2","5","5","4","1",,"30","3","57","1","97","3","1","10110",,,"8","270",,"260","256","1","270","5","4","4","6","1","7",,"6","4",,,,"283","82","798","172","5","0",,"2","111111","111111111111AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-07T19:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","318",,"75",,,,,"10111",,,"8","264",,,,"9","271",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"D5DS2","2018-09-07T19:00:00","16.00","-24.20",,,"1","5","2","5","1","3","1",,,,,,,,,"10100","5","9",,,,,,,,,,"A",,"A","A",,,,,,,"283","64","798","172","5","0",,"2","FFFF1F","1AAAA1AAAA8AA1",,"5",,,,,,,,,,,
"1300001","2018-09-07T20:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","298",,"133",,,,,"10117",,,"8","245",,,,"9","270",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","115111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T21:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","299",,"74",,,,,"10115",,,"8","256",,,,"9","270",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T22:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","274",,"94",,,,,"10128",,,"8","241",,,,"9","270",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","113111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-07T23:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","276",,"93",,,,,"10127",,,"8","252",,,,"9","270",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","113111","11AAA11AA1AAAA",,,,,,,,,,,,,
"D5DS2","2018-09-07T23:00:00","17.00","-23.60",,,"1","5","2","5","1","3","1",,"360","4","103","1","98",,,"10119","2","13","8","250",,"230","222",,,"1","1","2","4","A","A",,"2","3",,,,"283","73","798","172","5","0",,"1","F11111","111AA1111A11A1",,"5",,,,,,,,,,,
"1300001","2018-09-08T00:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","269",,"110",,,,,"10124",,,"8","257",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","115111","11AAA11AA1AAAA",,,,,,,,,,,,,
"D5DS2","2018-09-08T00:00:00","17.10","-23.60",,,"1","5","2","5","1","3","1",,"360","4","62","1","98","2","1","10117","2","9","8","245",,"220","209",,,"3","3","1","4","0","0",,,,,,,"283","73","798","172","5","0",,"1","F11111","111111111A1AA1",,"5",,"1",,,,,,,,,
"ELPP9","2018-09-08T00:00:00","16.50","-23.20",,,"1","6","2","5","5","4","1",,"30","3","62","1","97","3","0","10100",,,"8","260",,"250","246","1","260","5","4","1","2","4","1",,"6","4",,,,"283","63","798","172","5","0",,"1","111111","111111111111AA",,"5",,"0",,,,,,,,,
"VRCC8","2018-09-08T00:00:00","13.80","-29.90",,,"1","5","2","5","5","3","1",,"160","4","10",,,"80","8","10110","4","0","8","270",,,,,,"5","5","9","2","7","8",,"10","2",,"6","1","283","39","798","172","5","0",,"1","F1111F","11A1111AAA1171",,"5",,"8",,,,,,,,,
"1300001","2018-09-08T01:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","268",,"100",,,,,"10111",,,"8","261",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","115111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T02:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","258",,"98",,,,,"10104",,,"8","263",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","113111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T03:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","256",,"105",,,,,"10093",,,"8","264",,,,"9","268",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","115111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T04:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5",,,,,,,,"10087",,,"8","267",,,,"9","268",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","117111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T05:00:00","11.48","-22.98",,,"1","5","2","5",,,"11",,"260",,"111",,,,,"10082",,,"8","268",,,,"9","268",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","115111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T06:00:00","11.48","-22.98",,,"1","5","2","5",,,"11",,"260",,"113",,,,,"10079",,,"8","267",,,,"9","268",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","115111","11AAA11AA1AAAA",,,,,,,,,,,,,
"D5DS2","2018-09-08T06:00:00","18.40","-23.00",,,"1","5","2","5","1","3","1",,,,,,,,,"10100","7","5",,,,,,,,,,"A",,"A","A",,,,,,,"283","83","798","172","5","0",,"1","FFFF1F","1AAAA1AAAA8AA1",,"5",,,,,,,,,,,
"1300001","2018-09-08T07:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","268",,"118",,,,,"10079",,,"8","267",,,,"9","267",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","115111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T08:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","257",,"127",,,,,"10079",,,"8","263",,,,"9","267",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","115111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T09:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","258",,"109",,,,,"10087",,,"8","264",,,,"9","266",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","115111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T10:00:00","11.48","-22.97",,,"1","5","2","5",,,"11","5",,,,,,,,"10091",,,"8","257",,,,"9","265",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","117111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T11:00:00","11.48","-22.97",,,"1","5","2","5",,,"11","5",,,,,,,,"10092",,,"8","258",,,,"9","264",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","117111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T12:00:00","11.48","-22.97",,,"1","5","2","5",,,"11","5","252",,"123",,,,,"10093",,,"8","258",,,,"9","264",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","115111","11AAA11AA1AAAA",,,,,,,,,,,,,
"D5DS2","2018-09-08T12:00:00","19.60","-22.40",,,"1","5","2","5","1","3","1",,"50","4","103","1","98",,,"10120","2","12","8","270",,"250","243",,,"6","6","6","3","A","A",,"2","4",,,,"283","92","798","172","5","0",,"2","F11111","111AA1111A11A1",,"5",,,,,,,,,,,
"ELPP9","2018-09-08T12:00:00","12.80","-25.00",,,"1","6","2","5","5","4","1",,"320","3","77","1","97","3","2","10110",,,"8","280",,"270","266","1","270","7","7","7","3","1","2",,"6","6",,,,"283","25","798","172","5","0",,"2","111111","111111111111AA",,"5",,"2",,,,,,,,,
"1300001","2018-09-08T13:00:00","11.48","-22.97",,,"1","5","2","5",,,"11","5","262",,"123",,,,,"10098",,,"8","258",,,,"9","263",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","115111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T14:00:00","11.48","-22.97",,,"1","5","2","5",,,"11",,,,,,,,,"10086",,,"8","242",,,,"9","263",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","117111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T15:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","296",,"88",,,,,"10082",,,"8","252",,,,"9","262",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","113111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T16:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","273",,"118",,,,,"10068",,,"8","260",,,,"9","262",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","115121","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T17:00:00","11.47","-22.98",,,"1","5","2","5",,,"11","5","268",,"119",,,,,"10068",,,"8","245",,,,"9","260",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","115121","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T18:00:00","11.47","-22.98",,,"1","5","2","5",,,"11","5",,,,,,,,"10064",,,"8","251",,,,"9","258",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","117121","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T19:00:00","11.47","-22.98",,,"1","5","2","5",,,"11","5","258",,"103",,,,,"10065",,,"8","256",,,,"9","256",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","115121","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T20:00:00","11.47","-22.98",,,"1","5","2","5",,,"11","5","295",,"119",,,,,"10068",,,"8","261",,,,"9","255",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","115121","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T21:00:00","11.47","-22.98",,,"1","5","2","5",,,"11","5","269",,"90",,,,,"10071",,,"8","261",,,,"9","254",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","113121","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T22:00:00","11.47","-22.98",,,"1","5","2","5",,,"11","5","284",,"100",,,,,"10069",,,"8","266",,,,"9","256",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","115121","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-08T23:00:00","11.47","-22.98",,,"1","5","2","5",,,"11","5","283",,"111",,,,,"10072",,,"8","268",,,,"9","255",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","115121","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T00:00:00","11.47","-22.98",,,"1","5","2","5",,,"11","5","285",,"126",,,,,"10064",,,"8","268",,,,"9","255",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","115121","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T01:00:00","11.47","-22.98",,,"1","5","2","5",,,"11","5","269",,"113",,,,,"10059",,,"8","265",,,,"9","255",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","115141","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T02:00:00","11.47","-22.98",,,"1","5","2","5",,,"11","5","268",,"113",,,,,"10054",,,"8","266",,,,"9","254",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","115141","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T03:00:00","11.47","-22.98",,,"1","5","2","5",,,"11","5","268",,"106",,,,,,,,"8","265",,,,"9","253",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","115161","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T04:00:00","11.47","-22.98",,,"1","5","2","5",,,"11","5",,,,,,,,,,,"8","243",,,,"9","252",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","117161","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T05:00:00","11.47","-22.98",,,"1","5","2","5",,,"11","5","246",,"128",,,,,,,,"8","266",,,,"9","254",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","115161","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T06:00:00","11.47","-22.98",,,"1","5","2","5",,,"11","5",,,,,,,,,,,"8","243",,,,"9","254",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","117161","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T07:00:00","11.47","-22.98",,,"1","5","2","5",,,"11","5","246",,"131",,,,,,,,"8","259",,,,"9","254",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","115161","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T08:00:00","11.47","-22.98",,,"1","5","2","5",,,"11","5","244",,"135",,,,,,,,"8","262",,,,"9","254",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","115161","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T09:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","247",,"127",,,,,"10053",,,"8","256",,,,"9","253",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","115141","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T10:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","229",,"123",,,,,"10057",,,"8","256",,,,"9","254",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","113141","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T11:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","206",,"107",,,,,"10065",,,"8","264",,,,"9","255",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111321","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T12:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","201",,"133",,,,,"10070",,,"8","265",,,,"9","255",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111521","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T13:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","213",,"127",,,,,"10075",,,"8","265",,,,"9","254",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111321","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T14:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","208",,"119",,,,,"10070",,,"8","264",,,,"9","254",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111321","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T15:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","208",,"110",,,,,"10069",,,"8","265",,,,"9","254",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111321","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T16:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","205",,"100",,,,,"10068",,,"8","262",,,,"9","254",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111121","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T17:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","198",,"99",,,,,"10068",,,"8","262",,,,"9","254",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111321","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T18:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","195",,"86",,,,,"10074",,,"8","263",,,,"9","254",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111121","11AAA11AA1AAAA",,,,,,,,,,,,,
"LADQ4","2018-09-09T18:00:00","10.30","-23.30",,,"1","6","2","5","1","3","1",,"220","4","144","1","96","62","6","10090","7","5","8","270",,"260","260","1","250","8","8","6","4","7","A",,"6","3","29","7","4","283","3","798","172","5","0",,"2","213311","11111111111111",,"5",,"2",,,,,,,,,
"1300001","2018-09-09T19:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","178",,"87",,,,,"10079",,,"8","263",,,,"9","254",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T20:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","177",,"76",,,,,"10088",,,"8","262",,,,"9","254",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"1300001","2018-09-09T21:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","173",,"85",,,,,"10096",,,"8","261",,,,"9","253",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"VRDU9","2018-09-09T21:00:00","17.40","-29.00",,,"1","6","2","5","1","2","1",,,"1",,"1","97","3","2","10120",,,"8","250",,"230","222","1","240","8","8","7","5","A","A",,"6","6","5","6","6","283","79","798","172","5","0",,"1","216211","1111111111111A",,"5",,"2",,,,,,,,,
"1300001","2018-09-09T22:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","173",,"83",,,,,"10104",,,"8","261",,,,"9","253",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"VRDU9","2018-09-09T22:00:00","17.50","-28.90",,,"1","6","2","5","1","2","1",,"50","4","170","1","97","2","2","10130","4","0","8","240",,"230","226","1","240","8","8","7","3","A","A",,"6","6","5","6","6","283","78","798","172","5","0",,"1","212211","11111111111111",,"5",,"2",,,,,,,,,
"1300001","2018-09-09T23:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","176",,"70",,,,,"10115",,,"8","262",,,,"9","253",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"VRDU9","2018-09-09T23:00:00","17.70","-28.80",,,"1","6","2","5","1","2","1",,"50","4","170","1","97","2","2","10130","4","0","8","240",,"230","226","1","240","8","8","7","3","A","A",,"6","6","5","6","6","283","78","798","172","5","0",,"1","212211","11111111111111",,"5",,"2",,,,,,,,,
"1300001","2018-09-10T00:00:00","11.49","-22.98",,,"1","5","2","5",,,"11","5","213",,"106",,,,,"10122",,,"8","254",,,,"9","253",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
