"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"2201555","2018-09-02T02:00:00","21.16","142.80",,,"1","4","2","5",,,"11",,,,,,,,,"10096",,,"8",,,,,"9","285",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-02T03:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T03:00:00","26.89","141.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T03:00:00","21.17","142.80",,,"1","4","2","5",,,"11",,,,,,,,,"10094",,,"8",,,,,"9","286",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"A8RW4","2018-09-02T03:00:00","22.30","146.70",,,"1","6","2","5","7","4","1",,"110","3","87","1","98","2","1","10117","8","9","8","302",,,"241","3","290","4","3","4","5","4","5",,"4","2","12","10","4","228","26","798","172","5","0",,"2","111111","1111111A111111",,"5",,"1",,,,,,,,
"2101594","2018-09-02T04:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T04:00:00","26.89","141.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T04:00:00","21.19","142.80",,,"1","4","2","5",,,"11",,,,,,,,,"10090",,,"8",,,,,"9","285",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-02T05:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T05:00:00","26.89","141.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T05:00:00","21.20","142.81",,,"1","4","2","5",,,"11",,,,,,,,,"10087",,,"8",,,,,"9","285",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-02T06:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T06:00:00","26.88","141.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T06:00:00","21.22","142.82",,,"1","4","2","5",,,"11",,,,,,,,,"10088",,,"8",,,,,"9","286",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"A8RW4","2018-09-02T06:00:00","23.10","146.30",,,"1","6","2","5","7","4","1",,"140","3","87","1","97","2","0","10110","5","5","8","298",,,"242","3","295","2","2","2","4","0","0",,"6","3","25","12","6","228","36","798","172","5","1","2","2","111111","1111111A111111",,"5",,"0",,,,,,,,
"2101594","2018-09-02T07:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T07:00:00","26.88","141.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T07:00:00","21.24","142.83",,,"1","4","2","5",,,"11",,,,,,,,,"10089",,,"8",,,,,"9","286",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-02T08:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T08:00:00","26.87","141.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T08:00:00","21.25","142.83",,,"1","4","2","5",,,"11",,,,,,,,,"10092",,,"8",,,,,"9","285",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-02T09:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T09:00:00","26.86","141.41",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T09:00:00","21.27","142.84",,,"1","4","2","5",,,"11",,,,,,,,,"10099",,,"8",,,,,"9","285",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-02T10:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T10:00:00","26.86","141.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T10:00:00","21.28","142.85",,,"1","4","2","5",,,"11",,,,,,,,,"10104",,,"8",,,,,"9","285",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-02T11:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T11:00:00","26.85","141.43",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T11:00:00","21.29","142.87",,,"1","4","2","5",,,"11",,,,,,,,,"10107",,,"8",,,,,"9","285",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-02T12:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T12:00:00","26.85","141.44",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T12:00:00","21.30","142.88",,,"1","4","2","5",,,"11",,,,,,,,,"10109",,,"8",,,,,"9","285",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-02T13:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T13:00:00","26.84","141.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T13:00:00","21.30","142.89",,,"1","4","2","5",,,"11",,,,,,,,,"10105",,,"8",,,,,"9","285",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-02T14:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T14:00:00","26.83","141.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T14:00:00","21.29","142.91",,,"1","4","2","5",,,"11",,,,,,,,,"10109",,,"8",,,,,"9","285",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-02T15:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T15:00:00","26.82","141.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T15:00:00","21.29","142.92",,,"1","4","2","5",,,"11",,,,,,,,,"10103",,,"8",,,,,"9","285",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"A8RW4","2018-09-02T15:00:00","25.30","145.10",,,"1","6","2","5","7","4","1",,"140","3","93","1","97","2","1","10132","8","6","8","270",,,"226","3","290","3","2","4","4","4","5",,"4","2","23","12","6","228","55","798","172","5","0",,"1","111111","1111111A111111",,"5",,"1",,,,,,,,
"2101594","2018-09-02T16:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T16:00:00","26.82","141.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T16:00:00","21.29","142.93",,,"1","4","2","5",,,"11",,,,,,,,,"10106",,,"8",,,,,"9","284",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-02T17:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T17:00:00","26.81","141.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T17:00:00","21.29","142.93",,,"1","4","2","5",,,"11",,,,,,,,,"10101",,,"8",,,,,"9","284",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-02T18:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T18:00:00","26.81","141.44",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T18:00:00","21.29","142.95",,,"1","4","2","5",,,"11",,,,,,,,,"10098",,,"8",,,,,"9","285",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-02T19:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T19:00:00","26.81","141.44",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T19:00:00","21.28","142.96",,,"1","4","2","5",,,"11",,,,,,,,,"10100",,,"8",,,,,"9","284",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-02T20:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T20:00:00","26.81","141.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T20:00:00","21.27","142.96",,,"1","4","2","5",,,"11",,,,,,,,,"10102",,,"8",,,,,"9","285",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-02T21:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T21:00:00","26.81","141.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T21:00:00","21.27","142.97",,,"1","4","2","5",,,"11",,,,,,,,,"10105",,,"8",,,,,"9","285",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-02T22:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T22:00:00","26.81","141.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T22:00:00","21.25","142.97",,,"1","4","2","5",,,"11",,,,,,,,,"10112",,,"8",,,,,"9","285",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"V7UT7","2018-09-02T22:00:00","20.10","143.30",,,"1","6","2","5","1","3","1",,"140","4","98","1","97","60","5","10130","1","30","8","290",,"270","260","1","320","5","2","1","3","2","3",,"5","5","14",,,"228","3","798","172","5","1","2","2","311111","11111111111171",,"5",,"5",,,,"2","3","1","8",
"2101594","2018-09-02T23:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-02T23:00:00","26.81","141.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-02T23:00:00","21.25","142.96",,,"1","4","2","5",,,"11",,,,,,,,,"10114",,,"8",,,,,"9","284",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-03T00:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-03T00:00:00","26.81","141.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"7JRK","2018-09-03T00:00:00","27.50","143.00",,,"1","6","2","5","3","3","1",,"160","4","134","1","97","3","2","10117","5",,"8","290","0","260","250","1","280","3","3","4","6","1","6",,"6","5","7","6","5","228","73","798","172","5","1","2","2","111111","11111111111117",,"5",,"2","6","7","5",,,,,
"2201555","2018-09-03T00:02:00","21.24","142.96",,,"1","4","2","5",,,"11",,,,,,,,,"10115",,,"8",,,,,"9","284",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-03T01:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-03T01:00:00","26.81","141.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-03T01:00:00","21.24","142.95",,,"1","4","2","5",,,"11",,,,,,,,,"10111",,,"8",,,,,"9","285",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-03T02:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-03T02:00:00","26.81","141.50",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-03T02:00:00","21.23","142.94",,,"1","4","2","5",,,"11",,,,,,,,,"10104",,,"8",,,,,"9","285",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"V7UT7","2018-09-03T02:00:00","20.50","144.00",,,"1","6","2","5","1","3","1",,"140","4","113","1","97","2","1","10120","4","0","8","300",,"270","260","1","320","5","2","1","3","6","1",,"5","5","9","5","7","228","4","798","172","5","1","2","2","311111","11111111111111",,"5",,"1",,,,,,,,
"2100898","2018-09-03T03:00:00","21.15","144.20",,,"1","4","2","5",,,"11",,,,,,,,,"10105",,,"8",,,,,"9","288",,,,,,,,,,,,,"228","14","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-03T03:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-03T03:00:00","26.81","141.51",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-03T03:00:00","21.23","142.93",,,"1","4","2","5",,,"11",,,,,,,,,"10104",,,"8",,,,,"9","286",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"A8RW4","2018-09-03T03:00:00","28.40","143.40",,,"1","6","2","5","7","4","1",,"140","3","93","1","98","2","1","10135","8","4","8","300",,,"244","3","295","3","2","4","4","4","1",,"4","2","23","12","6","228","83","798","172","5","0",,"2","111111","1111111A111111",,"5",,"1",,,,,,,,
"2100898","2018-09-03T04:00:00","21.15","144.20",,,"1","4","2","5",,,"11",,,,,,,,,"10106",,,"8",,,,,"9","288",,,,,,,,,,,,,"228","14","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-03T04:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-03T04:00:00","26.80","141.52",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-03T04:04:00","21.23","142.93",,,"1","4","2","5",,,"11",,,,,,,,,"10102",,,"8",,,,,"9","286",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2100898","2018-09-03T05:00:00","21.15","144.20",,,"1","4","2","5",,,"11",,,,,,,,,"10104",,,"8",,,,,"9","288",,,,,,,,,,,,,"228","14","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-03T05:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-03T05:00:00","26.80","141.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-03T05:00:00","21.23","142.92",,,"1","4","2","5",,,"11",,,,,,,,,"10099",,,"8",,,,,"9","286",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2100898","2018-09-03T06:00:00","21.15","144.20",,,"1","4","2","5",,,"11",,,,,,,,,"10103",,,"8",,,,,"9","288",,,,,,,,,,,,,"228","14","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-03T06:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-03T06:00:00","26.79","141.54",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-03T06:00:00","21.23","142.91",,,"1","4","2","5",,,"11",,,,,,,,,"10098",,,"8",,,,,"9","286",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"A8RW4","2018-09-03T06:00:00","29.20","143.00",,,"1","6","2","5","7","4","1",,"150","4","113","1","97","2","2","10125","7","6","8","328",,,"246","3","296","5","2","5","4","7","4",,"10","5","23","13","6","228","93","798","172","5","1","2","2","151111","1111111A111111",,"5",,"2",,,,,,,,
"2101594","2018-09-03T07:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-03T07:00:00","26.79","141.55",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-03T07:00:00","21.24","142.91",,,"1","4","2","5",,,"11",,,,,,,,,"10099",,,"8",,,,,"9","286",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-03T08:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
