"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"SNDP5","2016-09-01T04:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10116",,,"0","251",,,,,"1","266",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100677","2016-09-01T04:58:00","27.21","-175.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"232","75","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600761","2016-09-01T05:00:00","23.01","-170.37",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"232","30","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2016-09-01T05:00:00","24.34","-175.56",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"232","45","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-01T05:00:00","27.21","-175.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"232","75","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100719","2016-09-01T05:00:00","20.42","-178.51",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"232","8","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100768","2016-09-01T05:00:00","20.12","-179.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,"232","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T05:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10116","3","9","0","253",,,,,"1","266",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"4600761","2016-09-01T05:01:00","23.01","-170.37",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"232","30","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100719","2016-09-01T05:01:00","20.42","-178.51",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"232","8","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100768","2016-09-01T05:01:00","20.12","-179.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,"232","9","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T05:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10116",,,"0","254",,,,,"1","266",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100628","2016-09-01T05:07:00","24.34","-175.56",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"232","45","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T05:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10114",,,"0","253",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100768","2016-09-01T05:15:00","20.12","-179.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,"232","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T05:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10114",,,"0","253",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100628","2016-09-01T05:20:00","24.34","-175.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"232","45","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100768","2016-09-01T05:20:00","20.11","-179.61",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,"232","9","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2016-09-01T05:21:00","24.34","-175.56",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"232","45","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-01T05:21:00","27.21","-175.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"232","75","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100719","2016-09-01T05:21:00","20.42","-178.53",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,"232","8","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T05:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10114",,,"0","254",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-01T05:25:00","23.02","-170.37",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"232","30","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2016-09-01T05:29:00","24.34","-175.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"232","45","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100768","2016-09-01T05:30:00","20.11","-179.61",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,"232","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T05:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10115",,,"0","254",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T05:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10115",,,,,,,,,,,,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","FFFF1F","1AAAA1AAAA8AAA","31","6",,,,,"4"
"5100628","2016-09-01T05:38:00","24.34","-175.56",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"232","45","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2016-09-01T05:39:00","24.34","-175.56",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"232","45","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T05:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10116",,,,,,,,,,,,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","FFFF1F","1AAAA1AAAA8AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T05:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10117",,,,,,,,,,,,,,"A",,,,,,,,"232","87","995","114","16","0",,"2","FFFF1F","1AAAA1AAAA8AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T05:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10116",,,"0","256",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-01T06:00:00","23.02","-170.37",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"232","30","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-01T06:00:00","27.21","-175.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"232","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100719","2016-09-01T06:00:00","20.42","-178.53",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,"232","8","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T06:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10115","1","9","0","256",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"SNDP5","2016-09-01T06:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10115",,,"0","257",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T06:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10115",,,"0","257",,,,,"1","264",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T06:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10116",,,"0","257",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T06:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10117",,,"0","256",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100768","2016-09-01T06:30:00","20.12","-179.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"232","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T06:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10118",,,"0","257",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T06:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10120",,,"0",,,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","1FFF1F","1AAAA1AAA18AAA","31","6",,,,,"4"
"5100677","2016-09-01T06:39:00","27.21","-175.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"232","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600761","2016-09-01T06:40:00","23.03","-170.37",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","30","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2016-09-01T06:40:00","24.34","-175.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"232","45","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100768","2016-09-01T06:41:00","20.12","-179.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"232","9","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T06:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10120",,,"0",,,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","1FFF1F","1AAAA1AAA18AAA","31","6",,,,,"4"
"5100768","2016-09-01T06:45:00","20.12","-179.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"232","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2016-09-01T06:46:00","24.34","-175.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"232","45","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T06:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10120",,,"0",,,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","1FFF1F","1AAAA1AAA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T06:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10120",,,"0","259",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-01T07:00:00","23.03","-170.37",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","30","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-01T07:00:00","27.21","-175.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"232","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100719","2016-09-01T07:00:00","20.43","-178.53",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","290",,,,,,,,,,,,"232","8","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100768","2016-09-01T07:00:00","20.11","-179.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"232","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T07:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10120","1","10","0","258",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"5100628","2016-09-01T07:06:00","24.33","-175.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"232","45","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100719","2016-09-01T07:06:00","20.43","-178.53",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,"232","8","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100768","2016-09-01T07:06:00","20.11","-179.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"232","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T07:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10120",,,"0","259",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100628","2016-09-01T07:08:00","24.33","-175.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"232","45","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T07:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10122",,,"0","259",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100628","2016-09-01T07:15:00","24.33","-175.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,"232","45","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T07:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10123",,,"0","259",,,,,"1","264",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100628","2016-09-01T07:24:00","24.33","-175.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,"232","45","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T07:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10124",,,"0","258",,,,,"1","264",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-01T07:26:00","23.03","-170.36",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","30","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T07:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10125",,,"0","258",,,,,"1","264",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T07:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10126",,,"0","259",,,,,"1","264",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T07:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10126",,,"0","259",,,,,"1","264",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T07:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10126",,,"0","259",,,,,"1","264",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T07:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10127",,,"0","259",,,,,"1","264",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-01T08:00:00","23.03","-170.36",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","30","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-01T08:00:00","27.21","-175.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"232","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100719","2016-09-01T08:00:00","20.43","-178.53",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,"232","8","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100768","2016-09-01T08:00:00","20.11","-179.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"232","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T08:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10128","3","12","0","260",,,,,"1","264",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"SNDP5","2016-09-01T08:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10129",,,"0","260",,,,,"1","264",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T08:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10129",,,"0","260",,,,,"1","264",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100768","2016-09-01T08:15:00","20.11","-179.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"232","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T08:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10130",,,"0","259",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100628","2016-09-01T08:19:00","24.33","-175.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,"232","45","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T08:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10131",,,"0","259",,,,,"1","264",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T08:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10132",,,"0","260",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T08:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10131",,,"0","260",,,,,"1","264",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T08:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10132",,,"0","259",,,,,"1","264",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T08:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10133",,,"0","259",,,,,"1","264",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T08:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10132",,,"0","259",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-01T09:00:00","23.03","-170.34",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","30","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-01T09:00:00","27.21","-175.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"232","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100719","2016-09-01T09:00:00","20.43","-178.54",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","290",,,,,,,,,,,,"232","8","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100768","2016-09-01T09:00:00","20.09","-179.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"232","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T09:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10132","1","17","0","260",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"4600761","2016-09-01T09:06:00","23.03","-170.34",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","30","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100719","2016-09-01T09:06:00","20.43","-178.54",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","290",,,,,,,,,,,,"232","8","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T09:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10132",,,"0","260",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100628","2016-09-01T09:07:00","24.35","-175.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,"232","45","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100768","2016-09-01T09:07:00","20.09","-179.57",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"232","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T09:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10132",,,"0","259",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100628","2016-09-01T09:13:00","24.35","-175.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,"232","45","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-01T09:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10132",,,"0","254",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T09:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10132",,,"0","254",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-01T09:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10133",,,"0","255",,,,,"1","265",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
