"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","ICE_ACCR_ON_SHIP","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"4101713","2017-09-17T00:00:00","29.19","-55.48",,,"1","4","2","5",,,,"11",,,,,,,,,"10220",,,"8",,,,,"9","285",,,,,,,,,,,,,"244","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101741","2017-09-17T00:00:00","24.35","-58.44",,,"1","4","2","5",,,,"11",,,,,,,,,"10194",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4201512","2017-09-17T00:00:00","29.98","-57.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"244","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4300577","2017-09-17T00:00:00","21.93","-57.80",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"244","17","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4400768","2017-09-17T00:00:00","28.44","-58.36",,,"1","4","2","5",,,,"11",,,,,,,,,"10217",,,"8",,,,,"9","285",,,,,,,,,,,,,"244","88","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"A8MA9","2017-09-17T00:00:00","21.30","-52.10",,,"1","6","2","5","5","4",,"1",,"70","4","77","1","98",,"0","10170","4","0","8","270",,"267","266","3","284","3","2","4","5","4","1",,"5","1","34","6","2","244","12","798","172","5","1","2","1","111113","111A1111111111",,"5",,"0",,,,,,,,,,,,
"1300516","2017-09-17T00:02:00","29.32","-52.54",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"244","92","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"1300516","2017-09-17T00:10:00","29.32","-52.54",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"244","92","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-17T00:10:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"90","1","70",,,,,"10175",,,"8","285",,,"245",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4300577","2017-09-17T00:15:00","21.93","-57.80",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"244","17","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-17T00:20:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"80","1","70",,,,,"10176",,,"8","285",,,"246",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"1300516","2017-09-17T00:22:00","29.32","-52.54",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"244","92","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-17T00:30:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","80","1","70",,,,,"10176",,,,"285",,,"246",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","1","F11111","11AAA11A1AAAAA",,,"6",,,,,,,,,,,,,"4"
"4100044","2017-09-17T00:40:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"80","1","70",,,,,"10176",,,"8","285",,,"247",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100606","2017-09-17T00:45:00","24.46","-53.83",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","43","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4300577","2017-09-17T00:45:00","21.93","-57.83",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"244","17","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-17T00:50:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","80","1","70",,,,,"10176",,,,"284",,,"244",,,,,,,,,,"6","2","10","7","2","244","18","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,,,,,,,,,,,"4"
"1300516","2017-09-17T00:58:00","29.32","-52.54",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"244","92","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"3201558","2017-09-17T01:00:00","28.93","-56.88",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"244","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-17T01:00:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"80","1","70",,,,,"10178","1","10","8","285",,,"247",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAA1",,,,,,,,,,,,,,,,
"4100606","2017-09-17T01:00:00","24.46","-53.83",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","43","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4101702","2017-09-17T01:00:00","27.16","-55.47",,,"1","4","2","5",,,,"11",,,,,,,,,"10212",,,"8",,,,,"9","283",,,,,,,,,,,,,"244","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101703","2017-09-17T01:00:00","24.98","-57.28",,,"1","4","2","5",,,,"11",,,,,,,,,"10201",,,"8",,,,,"9","285",,,,,,,,,,,,,"244","47","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101713","2017-09-17T01:00:00","29.19","-55.48",,,"1","4","2","5",,,,"11",,,,,,,,,"10221",,,"8",,,,,"9","285",,,,,,,,,,,,,"244","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101741","2017-09-17T01:00:00","24.35","-58.44",,,"1","4","2","5",,,,"11",,,,,,,,,"10194",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4201512","2017-09-17T01:00:00","29.98","-57.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"244","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4300577","2017-09-17T01:00:00","21.93","-57.83",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"244","17","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4400768","2017-09-17T01:00:00","28.44","-58.37",,,"1","4","2","5",,,,"11",,,,,,,,,"10217",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","88","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"1300516","2017-09-17T01:04:00","29.32","-52.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"244","92","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-17T01:10:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"80","1","70",,,,,"10179",,,"8","284",,,"244",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-17T01:20:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"80","1","60",,,,,"10181",,,"8","285",,,"245",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-17T01:30:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"80","1","60",,,,,"10182",,,"8","285",,,"246",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100606","2017-09-17T01:30:00","24.46","-53.83",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","43","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4300577","2017-09-17T01:30:00","21.93","-57.83",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"244","17","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-17T01:40:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"90","1","60",,,,,"10181",,,"8","284",,,"245",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"1300516","2017-09-17T01:43:00","29.32","-52.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"244","92","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100606","2017-09-17T01:45:00","24.46","-53.84",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","43","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4300577","2017-09-17T01:45:00","21.92","-57.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"244","17","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"1300516","2017-09-17T01:50:00","29.32","-52.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"244","92","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-17T01:50:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","80","1","60",,,,,"10181",,,,"285",,,"246",,,,,,,,,,"6","2","4","8","2","244","18","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,,,,,,,,,,,"4"
"3201558","2017-09-17T02:00:00","28.93","-56.88",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"244","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-17T02:00:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"80","1","60",,,,,"10181","1","11","8","285",,,"248",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAA1",,,,,,,,,,,,,,,,
"4101702","2017-09-17T02:00:00","27.16","-55.47",,,"1","4","2","5",,,,"11",,,,,,,,,"10209",,,"8",,,,,"9","283",,,,,,,,,,,,,"244","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101703","2017-09-17T02:00:00","24.99","-57.26",,,"1","4","2","5",,,,"11",,,,,,,,,"10199",,,"8",,,,,"9","285",,,,,,,,,,,,,"244","47","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101713","2017-09-17T02:00:00","29.19","-55.47",,,"1","4","2","5",,,,"11",,,,,,,,,"10219",,,"8",,,,,"9","285",,,,,,,,,,,,,"244","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101741","2017-09-17T02:00:00","24.34","-58.44",,,"1","4","2","5",,,,"11",,,,,,,,,"10196",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4201512","2017-09-17T02:00:00","29.98","-57.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"244","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4400768","2017-09-17T02:00:00","28.44","-58.38",,,"1","4","2","5",,,,"11",,,,,,,,,"10213",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","88","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-17T02:10:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"80","1","60",,,,,"10179",,,"8","284",,,"248",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-17T02:20:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"80","1","70",,,,,"10177",,,"8","284",,,"248",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-17T02:30:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"80","1","70",,,,,"10177",,,"8","284",,,"247",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4300577","2017-09-17T02:30:00","21.92","-57.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"244","17","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-17T02:40:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","80","1","70",,,,,"10177",,,,"283",,,"244",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","1","F11111","11AAA11A1AAAAA",,,"6",,,,,,,,,,,,,"4"
"4100044","2017-09-17T02:50:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","80","1","60",,,,,"10177",,,,"284",,,"247",,,,,,,,,,"6","2","11","6","2","244","18","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,,,,,,,,,,,"4"
"3201558","2017-09-17T03:00:00","28.93","-56.87",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"244","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-17T03:00:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","80","1","70",,,,,"10176","0","0",,"283",,,"244",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,,,,,,,,,,,"4"
"4101702","2017-09-17T03:00:00","27.17","-55.47",,,"1","4","2","5",,,,"11",,,,,,,,,"10208",,,"8",,,,,"9","283",,,,,,,,,,,,,"244","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101703","2017-09-17T03:00:00","24.99","-57.25",,,"1","4","2","5",,,,"11",,,,,,,,,"10195",,,"8",,,,,"9","285",,,,,,,,,,,,,"244","47","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101713","2017-09-17T03:00:00","29.19","-55.47",,,"1","4","2","5",,,,"11",,,,,,,,,"10214",,,"8",,,,,"9","285",,,,,,,,,,,,,"244","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101741","2017-09-17T03:00:00","24.34","-58.43",,,"1","4","2","5",,,,"11",,,,,,,,,"10193",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4201512","2017-09-17T03:00:00","29.98","-57.68",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"244","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4400768","2017-09-17T03:00:00","28.44","-58.38",,,"1","4","2","5",,,,"11",,,,,,,,,"10212",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","88","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-17T03:10:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","80","1","60",,,,,"10176",,,,"284",,,"244",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","1","F11111","11AAA11A1AAAAA",,,"6",,,,,,,,,,,,,"4"
"4100044","2017-09-17T03:20:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","80","1","70",,,,,"10174",,,,"284",,,"242",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","1","F11111","11AAA11A1AAAAA",,,"6",,,,,,,,,,,,,"4"
"4100044","2017-09-17T03:30:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","80","1","60",,,,,"10174",,,,"285",,,"246",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","1","F11111","11AAA11A1AAAAA",,,"6",,,,,,,,,,,,,"4"
"4100044","2017-09-17T03:40:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"80","1","70",,,,,"10173",,,"8","284",,,"242",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-17T03:50:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","80","1","60",,,,,"10174",,,,"284",,,"242",,,,,,,,,,"6","2","11","7","2","244","18","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,,,,,,,,,,,"4"
"3201558","2017-09-17T04:00:00","28.94","-56.86",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"244","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-17T04:00:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","80","1","60",,,,,"10174","8","3",,"284",,,"244",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,,,,,,,,,,,"4"
"4101702","2017-09-17T04:00:00","27.17","-55.47",,,"1","4","2","5",,,,"11",,,,,,,,,"10203",,,"8",,,,,"9","283",,,,,,,,,,,,,"244","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101703","2017-09-17T04:00:00","24.99","-57.23",,,"1","4","2","5",,,,"11",,,,,,,,,"10191",,,"8",,,,,"9","285",,,,,,,,,,,,,"244","47","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101713","2017-09-17T04:00:00","29.19","-55.47",,,"1","4","2","5",,,,"11",,,,,,,,,"10212",,,"8",,,,,"9","284",,,,,,,,,,,,,"244","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101741","2017-09-17T04:00:00","24.34","-58.43",,,"1","4","2","5",,,,"11",,,,,,,,,"10187",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4201512","2017-09-17T04:00:00","29.98","-57.68",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"244","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4400768","2017-09-17T04:00:00","28.44","-58.39",,,"1","4","2","5",,,,"11",,,,,,,,,"10211",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","88","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-17T04:10:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"80","1","60",,,,,"10173",,,"8","284",,,"245",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-17T04:20:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"90","1","60",,,,,"10171",,,"8","283",,,"245",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-17T04:30:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"80","1","70",,,,,"10171",,,"8","283",,,"246",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-17T04:40:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"90","1","70",,,,,"10168",,,"8","283",,,"245",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-17T04:50:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","80","1","70",,,,,"10168",,,,"283",,,"245",,,,,,,,,,"5","2","10","8","2","244","18","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,,,,,,,,,,,"4"
"3201558","2017-09-17T05:00:00","28.94","-56.86",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"244","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-17T05:00:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","80","1","70",,,,,"10168","8","14",,"283",,,"244",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,,,,,,,,,,,"4"
"4101702","2017-09-17T05:00:00","27.17","-55.47",,,"1","4","2","5",,,,"11",,,,,,,,,"10196",,,"8",,,,,"9","283",,,,,,,,,,,,,"244","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101703","2017-09-17T05:00:00","25.00","-57.21",,,"1","4","2","5",,,,"11",,,,,,,,,"10183",,,"8",,,,,"9","285",,,,,,,,,,,,,"244","57","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101713","2017-09-17T05:00:00","29.19","-55.46",,,"1","4","2","5",,,,"11",,,,,,,,,"10208",,,"8",,,,,"9","284",,,,,,,,,,,,,"244","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101741","2017-09-17T05:00:00","24.33","-58.42",,,"1","4","2","5",,,,"11",,,,,,,,,"10180",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4201512","2017-09-17T05:00:00","29.98","-57.69",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"244","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4400768","2017-09-17T05:00:00","28.45","-58.40",,,"1","4","2","5",,,,"11",,,,,,,,,"10204",,,"8",,,,,"9","285",,,,,,,,,,,,,"244","88","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-17T05:10:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"90","1","70",,,,,"10167",,,"8","283",,,"243",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-17T05:20:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"90","1","70",,,,,"10165",,,"8","283",,,"243",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-17T05:30:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"80","1","70",,,,,"10162",,,"8","282",,,"244",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-17T05:40:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"80","1","70",,,,,"10160",,,"8","282",,,"244",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-17T05:50:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","90","1","70",,,,,"10158",,,,"282",,,"243",,,,,,,,,,"6","2","10","7","2","244","18","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,,,,,,,,,,,"4"
"3201558","2017-09-17T06:00:00","28.94","-56.85",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"244","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-17T06:00:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","90","1","60",,,,,"10158","8","18",,"282",,,"240",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,,,,,,,,,,,"4"
"4100606","2017-09-17T06:00:00","24.46","-53.84",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","43","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
