"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"1301506","2017-09-08T11:00:00","22.12","-31.13",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"246","21","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-08T11:00:00","20.81","-34.77",,,"1","4","2","5",,,,"11",,,,,,,,,"10170",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","4","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-08T11:00:00","23.99","-32.29",,,"1","4","2","5",,,,"11",,,,,,,,,"10187",,,"8",,,,,"9","257",,,,,,,,,,,,,"246","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-08T11:00:00","20.03","-37.84",,,"1","5","2","5",,,,"11","5","47",,"58",,,,,"10170",,,"8","268",,,,"9","268",,,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-08T11:00:00","25.67","-34.90",,,"1","4","2","5",,,,"11",,,,,,,,,"10202",,,"8",,,,,"9","260",,,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-08T11:00:00","27.56","-33.13",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400874","2017-09-08T11:00:00","29.90","-38.63",,,"1","4","2","5",,,,"11",,,,,,,,,"10216",,,"8",,,,,"9","272",,,,,,,,,,,,,"246","98","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-08T11:00:00","28.37","-33.99",,,"1","4","2","5",,,,"11",,,,,,,,,"10209",,,"8",,,,,"9","261",,,,,,,,,,,,,"246","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-08T11:00:00","26.59","-33.65",,,"1","4","2","5",,,,"11",,,,,,,,,"10200",,,"8",,,,,"9","256",,,,,,,,,,,,,"246","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-08T11:00:00","27.07","-39.40",,,"1","4","2","5",,,,"11",,,,,,,,,"10209",,,"8",,,,,"9","268",,,,,,,,,,,,,"246","79","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-08T11:14:00","26.35","-31.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","61","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-08T11:32:00","26.35","-31.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","61","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400521","2017-09-08T11:40:00","29.66","-33.58",,,"1","3","2","5",,,,"11",,,,,,,,,"10212",,,"0",,,,,,"260",,,,,,,,,,,,,"246","93","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-08T11:55:00","22.12","-36.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"246","26","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-08T12:00:00","21.85","-38.48",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,,"246","18","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301506","2017-09-08T12:00:00","22.12","-31.12",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"246","21","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-08T12:00:00","20.81","-34.77",,,"1","4","2","5",,,,"11",,,,,,,,,"10174",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","4","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-08T12:00:00","23.99","-32.30",,,"1","4","2","5",,,,"11",,,,,,,,,"10188",,,"8",,,,,"9","257",,,,,,,,,,,,,"246","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"3FHX2","2017-09-08T12:00:00","24.60","-35.00",,,"1","5","2","5","1","3",,"1",,"50","3","82","1","98",,,"10165","1","15","8","270",,"240","230",,,"8","8","8","6","4","A",,"6","3","7","8","4","246","45","798","172","5","1","2","2","F11111","111AA1111A1111",,"5",,,,,,,,,,
"4100139","2017-09-08T12:00:00","20.03","-37.84",,,"1","5","2","5",,,,"11","5","54",,"78",,,,,"10169",,,"8","271",,,,"9","269",,,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-08T12:00:00","25.67","-34.90",,,"1","4","2","5",,,,"11",,,,,,,,,"10203",,,"8",,,,,"9","260",,,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-08T12:00:00","27.56","-33.13",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400874","2017-09-08T12:00:00","29.90","-38.62",,,"1","4","2","5",,,,"11",,,,,,,,,"10220",,,"8",,,,,"9","272",,,,,,,,,,,,,"246","98","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-08T12:00:00","28.38","-33.99",,,"1","4","2","5",,,,"11",,,,,,,,,"10216",,,"8",,,,,"9","261",,,,,,,,,,,,,"246","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-08T12:00:00","26.58","-33.53",,,"1","4","2","5",,,,"11",,,,,,,,,"10203",,,"8",,,,,"9","257",,,,,,,,,,,,,"246","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-08T12:00:00","27.07","-39.40",,,"1","4","2","5",,,,"11",,,,,,,,,"10211",,,"8",,,,,"9","267",,,,,,,,,,,,,"246","79","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-08T12:15:00","26.35","-31.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","61","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-08T12:21:00","26.35","-31.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","61","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400521","2017-09-08T12:40:00","29.67","-33.60",,,"1","3","2","5",,,,"11",,,,,,,,,"10214",,,"0",,,,,,"260",,,,,,,,,,,,,"246","93","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-08T12:55:00","22.12","-36.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"246","26","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-08T13:00:00","21.85","-38.48",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"246","18","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301506","2017-09-08T13:00:00","22.12","-31.12",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"246","21","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-08T13:00:00","20.82","-34.77",,,"1","4","2","5",,,,"11",,,,,,,,,"10173",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","4","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-08T13:00:00","23.99","-32.31",,,"1","4","2","5",,,,"11",,,,,,,,,"10188",,,"8",,,,,"9","257",,,,,,,,,,,,,"246","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-08T13:00:00","20.02","-37.84",,,"1","5","2","5",,,,"11","5","59",,"67",,,,,"10169",,,"8","271",,,,"9","269",,,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-08T13:00:00","25.67","-34.90",,,"1","4","2","5",,,,"11",,,,,,,,,"10202",,,"8",,,,,"9","261",,,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-08T13:00:00","27.57","-33.13",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400874","2017-09-08T13:00:00","29.90","-38.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10214",,,"8",,,,,"9","275",,,,,,,,,,,,,"246","98","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-08T13:00:00","28.39","-33.98",,,"1","4","2","5",,,,"11",,,,,,,,,"10215",,,"8",,,,,"9","262",,,,,,,,,,,,,"246","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-08T13:00:00","26.56","-33.65",,,"1","4","2","5",,,,"11",,,,,,,,,"10202",,,"8",,,,,"9","257",,,,,,,,,,,,,"246","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-08T13:00:00","27.07","-39.40",,,"1","4","2","5",,,,"11",,,,,,,,,"10211",,,"8",,,,,"9","268",,,,,,,,,,,,,"246","79","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-08T13:06:00","26.35","-31.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"246","61","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-08T13:13:00","26.37","-31.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"246","61","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400521","2017-09-08T13:40:00","29.68","-33.60",,,"1","3","2","5",,,,"11",,,,,,,,,"10209",,,"0",,,,,,"260",,,,,,,,,,,,,"246","93","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-08T13:55:00","22.12","-36.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","26","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-08T14:00:00","21.84","-38.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"246","18","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301506","2017-09-08T14:00:00","22.12","-31.11",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"246","21","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-08T14:00:00","20.82","-34.78",,,"1","4","2","5",,,,"11",,,,,,,,,"10169",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","4","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-08T14:00:00","23.99","-32.31",,,"1","4","2","5",,,,"11",,,,,,,,,"10185",,,"8",,,,,"9","257",,,,,,,,,,,,,"246","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-08T14:00:00","20.02","-37.84",,,"1","5","2","5",,,,"11","5","55",,"71",,,,,"10164",,,"8","268",,,,"9","269",,,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-08T14:00:00","25.67","-34.90",,,"1","4","2","5",,,,"11",,,,,,,,,"10199",,,"8",,,,,"9","261",,,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-08T14:00:00","27.57","-33.13",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400874","2017-09-08T14:00:00","29.90","-38.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10209",,,"8",,,,,"9","275",,,,,,,,,,,,,"246","98","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-08T14:00:00","28.39","-33.98",,,"1","4","2","5",,,,"11",,,,,,,,,"10208",,,"8",,,,,"9","262",,,,,,,,,,,,,"246","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-08T14:00:00","26.56","-33.64",,,"1","4","2","5",,,,"11",,,,,,,,,"10198",,,"8",,,,,"9","258",,,,,,,,,,,,,"246","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-08T14:00:00","27.07","-39.40",,,"1","4","2","5",,,,"11",,,,,,,,,"10209",,,"8",,,,,"9","270",,,,,,,,,,,,,"246","79","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400521","2017-09-08T14:40:00","29.68","-33.60",,,"1","3","2","5",,,,"11",,,,,,,,,"10206",,,"0",,,,,,"260",,,,,,,,,,,,,"246","93","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-08T14:55:00","22.12","-36.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","26","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-08T15:00:00","21.84","-38.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"246","18","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-08T15:00:00","20.82","-34.78",,,"1","4","2","5",,,,"11",,,,,,,,,"10164",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","4","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-08T15:00:00","23.99","-32.32",,,"1","4","2","5",,,,"11",,,,,,,,,"10180",,,"8",,,,,"9","257",,,,,,,,,,,,,"246","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-08T15:00:00","20.02","-37.84",,,"1","5","2","5",,,,"11",,"60",,"79",,,,,"10158",,,"8","269",,,,"9","270",,,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-08T15:00:00","25.66","-34.90",,,"1","4","2","5",,,,"11",,,,,,,,,"10193",,,"8",,,,,"9","261",,,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-08T15:00:00","27.57","-33.13",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400874","2017-09-08T15:00:00","29.91","-38.60",,,"1","4","2","5",,,,"11",,,,,,,,,"10207",,,"8",,,,,"9","275",,,,,,,,,,,,,"246","98","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-08T15:00:00","28.39","-33.98",,,"1","4","2","5",,,,"11",,,,,,,,,"10207",,,"8",,,,,"9","263",,,,,,,,,,,,,"246","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-08T15:00:00","26.55","-33.62",,,"1","4","2","5",,,,"11",,,,,,,,,"10193",,,"8",,,,,"9","259",,,,,,,,,,,,,"246","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-08T15:00:00","27.07","-39.40",,,"1","4","2","5",,,,"11",,,,,,,,,"10205",,,"8",,,,,"9","271",,,,,,,,,,,,,"246","79","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400521","2017-09-08T15:40:00","29.70","-33.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10201",,,"0",,,,,,"261",,,,,,,,,,,,,"246","93","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-08T15:57:00","22.12","-36.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","26","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-08T16:00:00","21.84","-38.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","18","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301506","2017-09-08T16:00:00","22.11","-31.10",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"246","21","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-08T16:00:00","20.82","-34.78",,,"1","4","2","5",,,,"11",,,,,,,,,"10157",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","4","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-08T16:00:00","23.99","-32.32",,,"1","4","2","5",,,,"11",,,,,,,,,"10178",,,"8",,,,,"9","258",,,,,,,,,,,,,"246","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-08T16:00:00","20.02","-37.85",,,"1","5","2","5",,,,"11","5","63",,"70",,,,,"10153",,,"8","268",,,,"9","270",,,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-08T16:00:00","25.66","-34.90",,,"1","4","2","5",,,,"11",,,,,,,,,"10187",,,"8",,,,,"9","262",,,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-08T16:00:00","27.57","-33.13",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400874","2017-09-08T16:00:00","29.91","-38.60",,,"1","4","2","5",,,,"11",,,,,,,,,"10205",,,"8",,,,,"9","276",,,,,,,,,,,,,"246","98","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-08T16:00:00","28.39","-33.97",,,"1","4","2","5",,,,"11",,,,,,,,,"10198",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-08T16:00:00","26.55","-33.62",,,"1","4","2","5",,,,"11",,,,,,,,,"10187",,,"8",,,,,"9","259",,,,,,,,,,,,,"246","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-08T16:00:00","27.07","-39.41",,,"1","4","2","5",,,,"11",,,,,,,,,"10199",,,"8",,,,,"9","274",,,,,,,,,,,,,"246","79","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-08T16:06:00","26.37","-31.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"246","61","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400521","2017-09-08T16:40:00","29.70","-33.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10198",,,"0",,,,,,"262",,,,,,,,,,,,,"246","93","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-08T16:55:00","22.11","-36.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","26","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-08T17:00:00","21.84","-38.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","18","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301506","2017-09-08T17:00:00","22.11","-31.10",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,,"246","21","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-08T17:00:00","20.82","-34.78",,,"1","4","2","5",,,,"11",,,,,,,,,"10151",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","4","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-08T17:00:00","23.99","-32.32",,,"1","4","2","5",,,,"11",,,,,,,,,"10175",,,"8",,,,,"9","258",,,,,,,,,,,,,"246","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-08T17:00:00","20.02","-37.85",,,"1","5","2","5",,,,"11",,"60",,"78",,,,,"10151",,,"8","268",,,,"9","270",,,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-08T17:00:00","25.66","-34.90",,,"1","4","2","5",,,,"11",,,,,,,,,"10186",,,"8",,,,,"9","263",,,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-08T17:00:00","27.57","-33.13",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400874","2017-09-08T17:00:00","29.92","-38.60",,,"1","4","2","5",,,,"11",,,,,,,,,"10201",,,"8",,,,,"9","275",,,,,,,,,,,,,"246","98","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-08T17:00:00","28.39","-33.98",,,"1","4","2","5",,,,"11",,,,,,,,,"10196",,,"8",,,,,"9","264",,,,,,,,,,,,,"246","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-08T17:00:00","26.55","-33.62",,,"1","4","2","5",,,,"11",,,,,,,,,"10186",,,"8",,,,,"9","259",,,,,,,,,,,,,"246","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-08T17:00:00","27.06","-39.41",,,"1","4","2","5",,,,"11",,,,,,,,,"10195",,,"8",,,,,"9","277",,,,,,,,,,,,,"246","79","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-08T17:36:00","26.36","-31.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"246","61","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400521","2017-09-08T17:40:00","29.71","-33.62",,,"1","3","2","5",,,,"11",,,,,,,,,"10198",,,"0",,,,,,"261",,,,,,,,,,,,,"246","93","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-08T17:45:00","26.38","-31.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"246","61","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-08T17:55:00","22.11","-36.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","26","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-08T18:00:00","21.84","-38.48",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","18","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
