"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","ICE_OF_LAND_ORIGIN","IND_FOR_PRECIP"
"2100911","2017-09-01T14:00:00","23.97","-145.73",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","251",,,,,,,,,,,,,"235","35","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T14:00:00","26.70","-145.17",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","254",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-01T14:00:00","28.99","-145.77",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"235","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-01T14:10:00","26.37","-143.86",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","63","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100575","2017-09-01T14:20:00","24.89","-149.47",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","266",,,,,,,,,,,,,"235","49","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T14:30:00","26.70","-145.17",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","254",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-01T15:00:00","23.97","-145.73",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","251",,,,,,,,,,,,,"235","35","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T15:00:00","26.70","-145.17",,,"1","4","2","5",,,"11",,,,,,,,,"10189",,,"8",,,,,"9","254",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-01T15:00:00","28.99","-145.77",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,,"235","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-01T15:10:00","26.37","-143.89",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","63","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100575","2017-09-01T15:20:00","24.87","-149.51",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","266",,,,,,,,,,,,,"235","49","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T15:30:00","26.70","-145.17",,,"1","4","2","5",,,"11",,,,,,,,,"10190",,,"8",,,,,"9","254",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-01T16:00:00","23.94","-145.77",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","251",,,,,,,,,,,,,"235","35","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T16:00:00","26.70","-145.18",,,"1","4","2","5",,,"11",,,,,,,,,"10190",,,"8",,,,,"9","254",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-01T16:00:00","28.98","-145.77",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,,"235","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-01T16:10:00","26.38","-143.91",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","63","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100575","2017-09-01T16:20:00","24.87","-149.55",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","266",,,,,,,,,,,,,"235","49","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T16:30:00","26.70","-145.18",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","254",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-01T17:00:00","23.94","-145.77",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","251",,,,,,,,,,,,,"235","35","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T17:00:00","26.70","-145.18",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","254",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-01T17:00:00","28.98","-145.77",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,,"235","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-01T17:10:00","26.38","-143.91",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","63","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100575","2017-09-01T17:20:00","24.87","-149.55",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","266",,,,,,,,,,,,,"235","49","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T17:30:00","26.70","-145.19",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","254",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-01T18:00:00","23.93","-145.78",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","251",,,,,,,,,,,,,"235","35","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T18:00:00","26.70","-145.19",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","254",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-01T18:10:00","26.38","-143.92",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","63","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100575","2017-09-01T18:20:00","24.86","-149.57",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","266",,,,,,,,,,,,,"235","49","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T18:30:00","26.70","-145.19",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","254",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-01T19:00:00","23.92","-145.82",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","252",,,,,,,,,,,,,"235","35","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T19:00:00","26.70","-145.19",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","255",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-01T19:10:00","26.39","-143.94",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","63","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100575","2017-09-01T19:20:00","24.85","-149.59",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","266",,,,,,,,,,,,,"235","49","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T19:30:00","26.70","-145.19",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,,"9","255",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-01T20:00:00","23.91","-145.83",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","252",,,,,,,,,,,,,"235","35","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T20:00:00","26.70","-145.19",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-01T20:10:00","26.39","-143.95",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","63","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100575","2017-09-01T20:20:00","24.84","-149.62",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","267",,,,,,,,,,,,,"235","49","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T20:30:00","26.70","-145.20",,,"1","4","2","5",,,"11",,,,,,,,,"10189",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-01T21:00:00","23.89","-145.85",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","252",,,,,,,,,,,,,"235","35","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T21:00:00","26.70","-145.20",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-01T21:00:00","28.98","-145.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"235","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-01T21:10:00","26.40","-143.96",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","63","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100575","2017-09-01T21:20:00","24.84","-149.63",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","267",,,,,,,,,,,,,"235","49","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T21:30:00","26.70","-145.20",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-01T22:00:00","23.89","-145.85",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,"9","254",,,,,,,,,,,,,"235","35","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T22:00:00","26.70","-145.20",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-01T22:00:00","28.95","-145.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,,"235","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-01T22:10:00","26.40","-143.96",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","63","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100575","2017-09-01T22:20:00","24.83","-149.63",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","267",,,,,,,,,,,,,"235","49","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T22:30:00","26.71","-145.20",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-01T23:00:00","23.86","-145.92",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","255",,,,,,,,,,,,,"235","35","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T23:00:00","26.70","-145.21",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","263",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-01T23:00:00","28.98","-145.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,,"235","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-01T23:10:00","26.40","-143.96",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","63","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100575","2017-09-01T23:20:00","24.83","-149.63",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","268",,,,,,,,,,,,,"235","49","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-01T23:30:00","26.70","-145.21",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,"9","263",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-02T00:00:00","23.86","-145.92",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","255",,,,,,,,,,,,,"235","35","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-02T00:00:00","26.70","-145.21",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","263",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-02T00:00:00","28.98","-145.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,,"235","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-02T00:10:00","26.40","-144.03",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","64","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100575","2017-09-02T00:20:00","24.81","-149.69",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","268",,,,,,,,,,,,,"235","49","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-02T00:30:00","26.71","-145.22",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","263",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-02T01:00:00","23.85","-145.95",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","255",,,,,,,,,,,,,"235","35","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-02T01:00:00","26.71","-145.22",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","263",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-02T01:00:00","28.95","-145.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,,"235","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-02T01:10:00","26.40","-144.05",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","64","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100575","2017-09-02T01:20:00","24.81","-149.73",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","268",,,,,,,,,,,,,"235","49","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-02T01:30:00","26.71","-145.22",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-02T02:00:00","23.85","-145.95",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","255",,,,,,,,,,,,,"235","35","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-02T02:00:00","26.71","-145.22",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-02T02:00:00","28.94","-145.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"235","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-02T02:10:00","26.40","-144.05",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","64","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100575","2017-09-02T02:20:00","24.81","-149.73",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","268",,,,,,,,,,,,,"235","49","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-02T02:30:00","26.71","-145.23",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-02T03:00:00","23.84","-145.98",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","254",,,,,,,,,,,,,"235","35","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-02T03:00:00","26.71","-145.23",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-02T03:00:00","28.93","-145.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,,"235","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-02T03:10:00","26.40","-144.05",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","64","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100575","2017-09-02T03:20:00","24.80","-149.76",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","268",,,,,,,,,,,,,"235","49","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-02T03:30:00","26.72","-145.23",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-02T04:00:00","23.84","-145.98",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","254",,,,,,,,,,,,,"235","35","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-02T04:00:00","26.72","-145.23",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-02T04:00:00","28.93","-145.68",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,,"235","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-02T04:10:00","26.40","-144.08",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","64","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100575","2017-09-02T04:20:00","24.79","-149.78",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","268",,,,,,,,,,,,,"235","49","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-02T04:30:00","26.72","-145.23",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-02T05:00:00","23.82","-146.01",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","253",,,,,,,,,,,,,"235","36","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-02T05:00:00","26.72","-145.24",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-02T05:00:00","28.91","-145.67",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"235","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-02T05:10:00","26.40","-144.09",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","64","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100575","2017-09-02T05:20:00","24.80","-149.79",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","268",,,,,,,,,,,,,"235","49","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-02T05:30:00","26.72","-145.24",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-02T06:00:00","23.81","-146.04",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","252",,,,,,,,,,,,,"235","36","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-02T06:00:00","26.72","-145.24",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-02T06:00:00","28.90","-145.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"235","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"WRGD","2017-09-02T06:00:00","26.90","-144.20",,,"1","6","2","5","6","5","1",,"60","4","51","1","98","3","2","10164","5","13","8","233",,"217","209","1","253","7","7","6","2","A","A",,"6","4","14","10","6","235","64","798","172","5","1","2","1","111111","11111111111111",,"5",,"2",,,,,,
"2100915","2017-09-02T06:10:00","26.40","-144.09",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","64","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100575","2017-09-02T06:20:00","24.79","-149.80",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","267",,,,,,,,,,,,,"235","49","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-02T06:30:00","26.72","-145.24",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-02T07:00:00","23.81","-146.05",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","252",,,,,,,,,,,,,"235","36","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-02T07:00:00","26.72","-145.24",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
