"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","ICE_OF_LAND_ORIGIN","IND_FOR_PRECIP"
"HPYE","2017-09-01T02:00:00","27.40","-79.50",,,"1","6","2","5","3","4",,"1",,"120","4","82","1","98",,,"10170","3","20","8","290",,"260",,"248","1","300",,,"A",,"A","A",,,,,,,"242","79","798","172","5","1","2","1","111111","111AA111118AA1",,"5",,,,,,,,,
"SPGF1","2017-09-01T02:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","140","4","26",,,,,"10175","3","13",,"288",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"4100010","2017-09-01T02:10:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","160","1","20",,,,,"10179",,,,"291",,,,"238","1","301",,,,,,,,,,,,,"242","98","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-01T02:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","170","1","30",,,,,"10186",,,,"284",,,,"241","1","300",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-01T02:20:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","160","1","20",,,,,"10179",,,,"291",,,,"237","1","301",,,,,,,,,,,,,"242","98","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-01T02:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","190","1","20",,,,,"10188",,,,"285",,,,"238","1","301",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-01T02:30:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","160","1","20",,,,,"10179",,,,"292",,,,"238","1","301",,,,,,,,,,,,,"242","98","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-01T02:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","180","1","30",,,,,"10188",,,,"285",,,,"240","1","300",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-01T02:40:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","150","1","20",,,,,"10179",,,,"292",,,,"238","1","301",,,,,,,,,,,,,"242","98","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-01T02:40:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10187",,,,"282",,,,"245","1","300",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"3100863","2017-09-01T02:50:00","24.56","-75.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10176",,,,,,,,,,,,,,,,,,,,,,,"242","45","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4100010","2017-09-01T02:50:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","140","1","20",,,,,"10179",,,,"291",,,,"239","1","300",,,,,,,,"11","3",,"11","3","242","98","793","103","6","1","2","1","111111","11AAA11A11A17A",,,"6",,,,,,,,"4"
"4100047","2017-09-01T02:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","130","1","20",,,,,"10186",,,,"281",,,,"246","1","300",,,,,,,,"11","5","2","11","5","242","71","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,"4"
"4100599","2017-09-01T02:50:00","27.03","-77.80",,,"1","3","2","5",,,,"11",,,,,,,,,"10183",,,,,,,,,,,,,,,,,,,,,,,"242","77","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"1301502","2017-09-01T03:00:00","23.19","-71.87",,,"1","4","2","5",,,,"11",,,,,,,,,"10187",,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","31","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3201555","2017-09-01T03:00:00","23.44","-70.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,,"242","30","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100010","2017-09-01T03:00:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","160","1","20",,,,,"10180","2","15",,"291",,,,"239",,,,,,,,,,,,,,,"242","98","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,,,,,,"4"
"4100047","2017-09-01T03:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","120","1","20",,,,,"10186","1","7",,"281",,,,"245","1","300",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100543","2017-09-01T03:00:00","25.58","-70.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,,"242","50","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-01T03:00:00","28.86","-72.98",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","82","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100545","2017-09-01T03:00:00","27.81","-71.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,,"242","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-01T03:00:00","28.80","-72.84",,,"1","4","2","5",,,,"11",,,,,,,,,"10190",,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","82","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101540","2017-09-01T03:00:00","28.44","-78.53",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","303",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-01T03:00:00","28.77","-75.12",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","85","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-01T03:00:00","27.55","-78.01",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"242","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-01T03:00:00","27.79","-78.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,,"242","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101550","2017-09-01T03:00:00","28.52","-77.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","303",,,,,,,,,,,,,"242","87","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4201518","2017-09-01T03:00:00","26.34","-79.87",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","303",,,,,,,,,,,,,"242","69","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4400863","2017-09-01T03:00:00","29.50","-76.91",,,"1","4","2","5",,,,"11",,,,,,,,,"10177",,,"8",,,,,,"9","297",,,,,,,,,,,,,"242","96","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"D5FR8","2017-09-01T03:00:00","28.80","-76.30",,,"1","4","0","0","5","3",,"1","0","190","3","51",,"98","3","0","10182","0","2","0","295",,,,"261","3","309","4","4","5","2","7","6",,"2","2","38","3","1","242","86","992","114","5","1","2","1","111111","1111111A111111",,,"1","0",,,,,,,"4"
"H3GR","2017-09-01T03:00:00","26.10","-76.30",,,"1","6","2","5","3","3",,"1",,"120","4","72","1","98","15","8","10212","4","0","8","285",,"270",,"265","7","282","5","4","7","4","7","A",,,,,,,"242","66","798","172","5","1","2","1","111111","11111111111AA1",,"5",,"5",,,,,,,
"ONHD","2017-09-01T03:00:00","25.80","-79.30",,,"1","6","2","5","8","4",,"1",,"120","4","72","1","98","13",,"10190","4","0","8","290",,"260",,"248","1","330","3",,"A","A","A","A",,,,,,,"242","59","798","172","5","1","2","1","511111","1111A111111AA1",,"5",,,,,,,,,
"SPGF1","2017-09-01T03:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","150","4","21",,,,,"10178","1","13",,"285",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"4100010","2017-09-01T03:10:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","160","1","20",,,,,"10179",,,,"291",,,,"238","1","300",,,,,,,,,,,,,"242","98","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-01T03:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","120","1","10",,,,,"10187",,,,"284",,,,"246","1","300",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-01T03:20:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","150","1","30",,,,,"10179",,,,"292",,,,"241","1","300",,,,,,,,,,,,,"242","98","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-01T03:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","130","1","20",,,,,"10188",,,,"285",,,,"248","1","300",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-01T03:30:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","160","1","20",,,,,"10179",,,,"291",,,,"240","1","299",,,,,,,,,,,,,"242","98","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-01T03:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","130","1","30",,,,,"10186",,,,"284",,,,"247","1","300",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-01T03:40:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","150","1","20",,,,,"10177",,,,"291",,,,"245","1","299",,,,,,,,,,,,,"242","98","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-01T03:40:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","140","1","50",,,,,"10185",,,,"277",,,,"246","1","300",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"3100863","2017-09-01T03:50:00","24.56","-75.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10171",,,,,,,,,,,,,,,,,,,,,,,"242","45","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4100010","2017-09-01T03:50:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","150","1","20",,,,,"10177",,,,"290",,,,"243","1","299",,,,,,,,"11","3",,"11","3","242","98","793","103","6","1","2","1","111111","11AAA11A11A17A",,,"6",,,,,,,,"4"
"4100047","2017-09-01T03:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","140","1","40",,,,,"10187",,,,"277",,,,"246","1","300",,,,,,,,"4","1","3","12","5","242","71","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,"4"
"4100599","2017-09-01T03:50:00","27.03","-77.80",,,"1","3","2","5",,,,"11",,,,,,,,,"10182",,,,,,,,,,,,,,,,,,,,,,,"242","77","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"1301502","2017-09-01T04:00:00","23.19","-71.88",,,"1","4","2","5",,,,"11",,,,,,,,,"10180",,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","31","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3201555","2017-09-01T04:00:00","23.44","-70.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,,"242","30","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100010","2017-09-01T04:00:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","140","1","30",,,,,"10177","0","7",,"291",,,,"242","1","298",,,,,,,,,,,,,"242","98","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100047","2017-09-01T04:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","140","1","30",,,,,"10187","1","4",,"278",,,,"246","1","300",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100543","2017-09-01T04:00:00","25.58","-70.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"242","50","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-01T04:00:00","28.85","-72.98",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","82","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100545","2017-09-01T04:00:00","27.81","-71.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,,"242","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-01T04:00:00","28.80","-72.84",,,"1","4","2","5",,,,"11",,,,,,,,,"10188",,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","82","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101540","2017-09-01T04:00:00","28.44","-78.54",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-01T04:00:00","28.76","-75.13",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","85","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-01T04:00:00","27.55","-78.01",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,,"242","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-01T04:00:00","27.79","-78.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","302",,,,,,,,,,,,,"242","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101550","2017-09-01T04:00:00","28.53","-77.85",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,,"242","87","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4201518","2017-09-01T04:00:00","26.37","-79.88",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","303",,,,,,,,,,,,,"242","69","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4400863","2017-09-01T04:00:00","29.51","-76.91",,,"1","4","2","5",,,,"11",,,,,,,,,"10174",,,"8",,,,,,"9","296",,,,,,,,,,,,,"242","96","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"SPGF1","2017-09-01T04:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","140","4","26",,,,,"10177","1","6",,"285",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"4100010","2017-09-01T04:10:00","29.50","-78.10",,,"1","4","2","5",,,,"11",,"140","1","30",,,,,"10177",,,"8","291",,,,"243",,,,,,,,,,,,,,,"242","98","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,
"4100047","2017-09-01T04:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","130","1","30",,,,,"10187",,,,"280",,,,"246","1","300",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-01T04:20:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","140","1","30",,,,,"10177",,,,"291",,,,"244","1","298",,,,,,,,,,,,,"242","98","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-01T04:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","140","1","20",,,,,"10186",,,,"281",,,,"245","1","300",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-01T04:30:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","130","1","30",,,,,"10175",,,,"291",,,,"244","1","298",,,,,,,,,,,,,"242","98","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-01T04:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","140","1","20",,,,,"10186",,,,"282",,,,"245","1","300",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-01T04:40:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","140","1","40",,,,,"10174",,,,"291",,,,"241","1","298",,,,,,,,,,,,,"242","98","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-01T04:40:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","140","1","10",,,,,"10186",,,,"282",,,,"244","1","299",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"3100863","2017-09-01T04:50:00","24.56","-75.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10172",,,,,,,,,,,,,,,,,,,,,,,"242","45","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4100010","2017-09-01T04:50:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","140","1","40",,,,,"10173",,,,"292",,,,"241","1","298",,,,,,,,"11","3",,"11","3","242","98","793","103","6","1","2","1","111111","11AAA11A11A17A",,,"6",,,,,,,,"4"
"4100047","2017-09-01T04:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","130","1","10",,,,,"10185",,,,"282",,,,"241","1","299",,,,,,,,"11","5","1","11","5","242","71","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,"4"
"4100599","2017-09-01T04:50:00","27.03","-77.80",,,"1","3","2","5",,,,"11",,,,,,,,,"10177",,,,,,,,,,,,,,,,,,,,,,,"242","77","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"1301502","2017-09-01T05:00:00","23.20","-71.88",,,"1","4","2","5",,,,"11",,,,,,,,,"10179",,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","31","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3201555","2017-09-01T05:00:00","23.45","-70.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,,"242","30","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"3FPQ9","2017-09-01T05:00:00","26.20","-79.20",,,"1","4","0","0","2","2",,"1","0","90","3","62",,"98",,,"10160","4",,"3","280","1","240",,"220","3","280","9","9","A","4","A","A",,"4","1","9",,,"242","69","992","114","5","1","2","1","111111","111AA111113177",,,"1",,,,,,,,"4"
"4100010","2017-09-01T05:00:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","140","1","40",,,,,"10172","8","5",,"292",,,,"239","1","298",,,,,,,,,,,,,"242","98","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100047","2017-09-01T05:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","130","1","10",,,,,"10184","0","0",,"284",,,,"241","1","299",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100543","2017-09-01T05:00:00","25.58","-70.61",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"242","50","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-01T05:00:00","28.84","-72.99",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","82","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100545","2017-09-01T05:00:00","27.80","-71.80",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,,"242","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-01T05:00:00","28.80","-72.83",,,"1","4","2","5",,,,"11",,,,,,,,,"10188",,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","82","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101540","2017-09-01T05:00:00","28.44","-78.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-01T05:00:00","28.74","-75.14",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","85","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-01T05:00:00","27.55","-78.01",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,,"242","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-01T05:00:00","27.78","-78.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","302",,,,,,,,,,,,,"242","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101550","2017-09-01T05:00:00","28.54","-77.86",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","299",,,,,,,,,,,,,"242","87","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4201518","2017-09-01T05:00:00","26.40","-79.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","303",,,,,,,,,,,,,"242","69","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4400863","2017-09-01T05:00:00","29.51","-76.91",,,"1","4","2","5",,,,"11",,,,,,,,,"10172",,,"8",,,,,,"9","296",,,,,,,,,,,,,"242","96","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"J8AZ2","2017-09-01T05:00:00","23.80","-73.60",,,"1","6","2","5","3","3",,"1",,"90","3","93",,,,,"10170",,,"8","280",,"260",,"252","1","300","3","3","1","4","A","4",,"3","10",,,,"242","33","798","172","5","1","2","1","111111","11AAA1111111AA",,"5",,,,,,,,,
"SPGF1","2017-09-01T05:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","140","4","26",,,,,"10175","0","0",,"288",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"4100010","2017-09-01T05:10:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","140","1","30",,,,,"10171",,,,"292",,,,"240","1","298",,,,,,,,,,,,,"242","98","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-01T05:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","120","1","10",,,,,"10183",,,,"285",,,,"242","1","299",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-01T05:20:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","140","1","40",,,,,"10170",,,,"292",,,,"238","1","298",,,,,,,,,,,,,"242","98","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-01T05:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","110","1","10",,,,,"10182",,,,"286",,,,"241","1","299",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-01T05:30:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","150","1","40",,,,,"10170",,,,"292",,,,"237","1","297",,,,,,,,,,,,,"242","98","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-01T05:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","361","1","0",,,,,"10181",,,,"286",,,,"240","1","299",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-01T05:40:00","29.50","-78.10",,,"1","4",,"0",,,,"11","0","160","1","40",,,,,"10170",,,,"293",,,,"239","1","297",,,,,,,,,,,,,"242","98","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
