"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"5102583","2020-09-27T15:00:00","29.00","-147.89",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,"235","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102713","2020-09-27T15:00:00","28.81","-147.38",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,,"9","255",,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102747","2020-09-27T15:00:00","29.68","-140.16",,,"1","4","2","5",,,"11",,,,,,,,,"10229",,,"8",,,,,"9","246",,,,,,,,,,,,"235","90","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-27T15:00:00","28.67","-140.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","80","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102752","2020-09-27T15:02:00","25.91","-149.34",,,"1","4","2","5",,,"11",,,,,,,,,"10189",,,"8",,,,,"9","260",,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102755","2020-09-27T15:04:00","29.17","-148.30",,,"1","4","2","5",,,"11",,,,,,,,,"10212",,,"8",,,,,"9","256",,,,,,,,,,,,"235","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101510","2020-09-27T16:00:00","26.96","-145.09",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","259",,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-27T16:00:00","20.39","-147.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,"235","7","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2101609","2020-09-27T16:00:00","29.49","-145.88",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3201751","2020-09-27T16:00:00","27.77","-140.54",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","70","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301610","2020-09-27T16:00:00","29.33","-146.97",,,"1","4","2","5",,,"11",,,,,,,,,"10216",,,"8",,,,,"9","253",,,,,,,,,,,,"235","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4301615","2020-09-27T16:00:00","28.53","-141.90",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,,"9","249",,,,,,,,,,,,"235","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4600785","2020-09-27T16:00:00","27.85","-150.00",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","70","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600917","2020-09-27T16:00:00","24.13","-145.62",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","45","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600919","2020-09-27T16:00:00","25.00","-140.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,"235","50","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4601768","2020-09-27T16:00:00","26.61","-149.04",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","262",,,,,,,,,,,,"235","69","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-27T16:00:00","26.34","-148.80",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","261",,,,,,,,,,,,"235","68","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102581","2020-09-27T16:00:00","28.63","-149.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102583","2020-09-27T16:00:00","29.00","-147.89",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,"235","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102713","2020-09-27T16:00:00","28.81","-147.39",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","255",,,,,,,,,,,,"235","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102747","2020-09-27T16:00:00","29.68","-140.15",,,"1","4","2","5",,,"11",,,,,,,,,"10231",,,"8",,,,,"9","246",,,,,,,,,,,,"235","90","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102755","2020-09-27T16:00:00","29.18","-148.31",,,"1","4","2","5",,,"11",,,,,,,,,"10214",,,"8",,,,,"9","256",,,,,,,,,,,,"235","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-27T16:00:00","28.67","-140.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","80","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102752","2020-09-27T16:04:00","25.91","-149.35",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","260",,,,,,,,,,,,"235","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101510","2020-09-27T17:00:00","26.97","-145.10",,,"1","4","2","5",,,"11",,,,,,,,,"10206",,,"8",,,,,"9","259",,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-27T17:00:00","20.38","-147.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"235","7","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2101609","2020-09-27T17:00:00","29.50","-145.89",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3201751","2020-09-27T17:00:00","27.78","-140.54",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","70","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301610","2020-09-27T17:00:00","29.33","-146.98",,,"1","4","2","5",,,"11",,,,,,,,,"10220",,,"8",,,,,"9","253",,,,,,,,,,,,"235","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4301615","2020-09-27T17:00:00","28.53","-141.90",,,"1","4","2","5",,,"11",,,,,,,,,"10220",,,"8",,,,,"9","249",,,,,,,,,,,,"235","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4600785","2020-09-27T17:00:00","27.86","-149.99",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","79","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600917","2020-09-27T17:00:00","24.14","-145.62",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","45","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600919","2020-09-27T17:00:00","25.00","-140.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,"235","50","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4601768","2020-09-27T17:00:00","26.61","-149.04",,,"1","4","2","5",,,"11",,,,,,,,,"10200",,,"8",,,,,"9","262",,,,,,,,,,,,"235","69","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-27T17:00:00","26.34","-148.80",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","261",,,,,,,,,,,,"235","68","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102581","2020-09-27T17:00:00","28.64","-149.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102583","2020-09-27T17:00:00","29.01","-147.89",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,"235","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102713","2020-09-27T17:00:00","28.81","-147.39",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,,"9","255",,,,,,,,,,,,"235","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102747","2020-09-27T17:00:00","29.69","-140.15",,,"1","4","2","5",,,"11",,,,,,,,,"10236",,,"8",,,,,"9","246",,,,,,,,,,,,"235","90","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102752","2020-09-27T17:00:00","25.91","-149.35",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","260",,,,,,,,,,,,"235","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102755","2020-09-27T17:00:00","29.19","-148.30",,,"1","4","2","5",,,"11",,,,,,,,,"10217",,,"8",,,,,"9","256",,,,,,,,,,,,"235","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-27T17:00:00","28.68","-140.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","80","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2101510","2020-09-27T18:00:00","26.97","-145.11",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,,"9","259",,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-27T18:00:00","20.38","-147.50",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,"235","7","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2101609","2020-09-27T18:00:00","29.50","-145.90",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3201751","2020-09-27T18:00:00","27.78","-140.54",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","70","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301520","2020-09-27T18:00:00","24.80","-147.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","47","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301610","2020-09-27T18:00:00","29.34","-146.98",,,"1","4","2","5",,,"11",,,,,,,,,"10220",,,"8",,,,,"9","253",,,,,,,,,,,,"235","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4301615","2020-09-27T18:00:00","28.53","-141.91",,,"1","4","2","5",,,"11",,,,,,,,,"10220",,,"8",,,,,"9","249",,,,,,,,,,,,"235","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4600785","2020-09-27T18:00:00","27.86","-149.99",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","79","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600917","2020-09-27T18:00:00","24.14","-145.62",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","45","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600919","2020-09-27T18:00:00","24.99","-140.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","40","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4601768","2020-09-27T18:00:00","26.62","-149.04",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","262",,,,,,,,,,,,"235","69","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-27T18:00:00","26.35","-148.80",,,"1","4","2","5",,,"11",,,,,,,,,"10203",,,"8",,,,,"9","261",,,,,,,,,,,,"235","68","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102581","2020-09-27T18:00:00","28.64","-149.59",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102583","2020-09-27T18:00:00","29.01","-147.89",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,"235","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102713","2020-09-27T18:00:00","28.81","-147.40",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,,"9","255",,,,,,,,,,,,"235","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102747","2020-09-27T18:00:00","29.70","-140.14",,,"1","4","2","5",,,"11",,,,,,,,,"10237",,,"8",,,,,"9","246",,,,,,,,,,,,"235","90","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-27T18:00:00","28.68","-140.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","80","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"KRGB","2020-09-27T18:00:00","29.30","-144.00",,,"1","5","2","5","1","4","1",,"120","4","113","1","98",,,"10220",,,"8","256",,"222","204",,,,,"A",,"A","A",,,,,,"235","94","798","172","5","1","2","2","F11111","111AA1111A8AAA",,"5",,,,,,
"WDC3786","2020-09-27T18:00:00","25.20","-148.00",,,"1","5","2","5","6","4","1",,"70","4","98","1","98",,"0","10205","1","5","8","235",,"195","171",,,"2","2","4","6","4","1","3","2","11","8","4","235","58","798","172","5","1","2","2","F11111","111A11111A1111",,"5",,"0",,,,
"5102752","2020-09-27T18:01:00","25.91","-149.36",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","260",,,,,,,,,,,,"235","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102755","2020-09-27T18:04:00","29.19","-148.30",,,"1","4","2","5",,,"11",,,,,,,,,"10220",,,"8",,,,,"9","256",,,,,,,,,,,,"235","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101510","2020-09-27T19:00:00","26.97","-145.12",,,"1","4","2","5",,,"11",,,,,,,,,"10209",,,"8",,,,,"9","259",,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-27T19:00:00","20.37","-147.51",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"235","7","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2101609","2020-09-27T19:00:00","29.51","-145.90",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3201751","2020-09-27T19:00:00","27.78","-140.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","70","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301520","2020-09-27T19:00:00","24.80","-147.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","47","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301610","2020-09-27T19:00:00","29.34","-146.99",,,"1","4","2","5",,,"11",,,,,,,,,"10224",,,"8",,,,,"9","253",,,,,,,,,,,,"235","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4301615","2020-09-27T19:00:00","28.53","-141.91",,,"1","4","2","5",,,"11",,,,,,,,,"10221",,,"8",,,,,"9","249",,,,,,,,,,,,"235","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4600917","2020-09-27T19:00:00","24.14","-145.62",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","45","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600919","2020-09-27T19:00:00","24.99","-140.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","40","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4601768","2020-09-27T19:00:00","26.62","-149.04",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","262",,,,,,,,,,,,"235","69","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-27T19:00:00","26.35","-148.80",,,"1","4","2","5",,,"11",,,,,,,,,"10206",,,"8",,,,,"9","262",,,,,,,,,,,,"235","68","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102581","2020-09-27T19:00:00","28.64","-149.59",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102583","2020-09-27T19:00:00","29.02","-147.89",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102713","2020-09-27T19:00:00","28.82","-147.40",,,"1","4","2","5",,,"11",,,,,,,,,"10212",,,"8",,,,,"9","256",,,,,,,,,,,,"235","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-27T19:00:00","28.69","-140.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","80","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102747","2020-09-27T19:02:00","29.70","-140.14",,,"1","4","2","5",,,"11",,,,,,,,,"10235",,,"8",,,,,"9","246",,,,,,,,,,,,"235","90","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102752","2020-09-27T19:02:00","25.91","-149.37",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","260",,,,,,,,,,,,"235","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102755","2020-09-27T19:04:00","29.20","-148.29",,,"1","4","2","5",,,"11",,,,,,,,,"10224",,,"8",,,,,"9","256",,,,,,,,,,,,"235","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101510","2020-09-27T20:00:00","26.98","-145.13",,,"1","4","2","5",,,"11",,,,,,,,,"10209",,,"8",,,,,"9","260",,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-27T20:00:00","20.36","-147.51",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"235","7","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2101609","2020-09-27T20:00:00","29.51","-145.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,"235","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3201751","2020-09-27T20:00:00","27.78","-140.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","70","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301520","2020-09-27T20:00:00","24.80","-147.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","47","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301610","2020-09-27T20:00:00","29.34","-146.99",,,"1","4","2","5",,,"11",,,,,,,,,"10225",,,"8",,,,,"9","254",,,,,,,,,,,,"235","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4301615","2020-09-27T20:00:00","28.53","-141.91",,,"1","4","2","5",,,"11",,,,,,,,,"10218",,,"8",,,,,"9","249",,,,,,,,,,,,"235","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4600917","2020-09-27T20:00:00","24.13","-145.63",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","45","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600919","2020-09-27T20:00:00","24.99","-140.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","40","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4601768","2020-09-27T20:00:00","26.62","-149.04",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","263",,,,,,,,,,,,"235","69","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-27T20:00:00","26.35","-148.80",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","262",,,,,,,,,,,,"235","68","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102581","2020-09-27T20:00:00","28.64","-149.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"235","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102583","2020-09-27T20:00:00","29.02","-147.89",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102713","2020-09-27T20:00:00","28.82","-147.40",,,"1","4","2","5",,,"11",,,,,,,,,"10211",,,"8",,,,,"9","257",,,,,,,,,,,,"235","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102747","2020-09-27T20:00:00","29.71","-140.13",,,"1","4","2","5",,,"11",,,,,,,,,"10229",,,"8",,,,,"9","247",,,,,,,,,,,,"235","90","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102752","2020-09-27T20:00:00","25.91","-149.37",,,"1","4","2","5",,,"11",,,,,,,,,"10200",,,"8",,,,,"9","261",,,,,,,,,,,,"235","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-27T20:00:00","28.69","-140.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","80","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102755","2020-09-27T20:03:00","29.20","-148.29",,,"1","4","2","5",,,"11",,,,,,,,,"10223",,,"8",,,,,"9","257",,,,,,,,,,,,"235","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101510","2020-09-27T21:00:00","26.99","-145.14",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","260",,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-27T21:00:00","20.35","-147.52",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"235","7","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2101609","2020-09-27T21:00:00","29.52","-145.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,"235","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"3201751","2020-09-27T21:00:00","27.78","-140.54",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","70","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301610","2020-09-27T21:00:00","29.35","-147.00",,,"1","4","2","5",,,"11",,,,,,,,,"10222",,,"8",,,,,"9","255",,,,,,,,,,,,"235","97","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4301615","2020-09-27T21:00:00","28.53","-141.92",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,,"9","249",,,,,,,,,,,,"235","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4600917","2020-09-27T21:00:00","24.13","-145.63",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","45","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
